id_municipio;nombre_municipio;poblacion_total;total_hombres;total_mujeres
40902;Cozuelos de Fuentidueña;131;72;59
40062;Cubillo;73;44;29
40063;Cuéllar;9583;4843;4740
40905;Cuevas de Provanco;136;77;59
40068;Domingo García;25;16;9
40069;Donhierro;91;47;44
40070;Duruelo;180;108;72
40071;Encinas;44;22;22
40072;Encinillas;304;168;136
40073;Escalona del Prado;499;260;239
40074;Escarabajosa de Cabezas;298;163;135
40075;Escobar de Polendos;167;88;79
40076;Espinar, El;8986;4557;4429
40077;Espirdo;1344;706;638
40078;Fresneda de Cuéllar;165;92;73
40079;Fresno de Cantespino;265;148;117
40080;Fresno de la Fuente;67;37;30
40081;Frumales;112;60;52
40082;Fuente de Santa Cruz;116;63;53
40083;Fuente el Olmo de Fuentidueña;176;78;98
40084;Fuente el Olmo de Íscar;56;31;25
40086;Fuentepelayo;836;442;394
40087;Fuentepiñel;96;53;43
40088;Fuenterrebollo;341;177;164
40089;Fuentesaúco de Fuentidueña;240;123;117
40091;Fuentesoto;108;59;49
40092;Fuentidueña;147;86;61
40093;Gallegos;104;57;47
40094;Garcillán;463;244;219
40095;Gomezserracín;683;359;324
40097;Grajera;238;137;101
40099;Honrubia de la Cuesta;58;34;24
40100;Hontalbilla;307;170;137
40101;Hontanares de Eresma;1464;762;702
40103;Huertos, Los;170;94;76
40104;Ituero y Lama;378;201;177
40105;Juarros de Riomoros;42;24;18
40106;Juarros de Voltoya;200;98;102
40107;Labajos;106;63;43
40108;Laguna de Contreras;114;66;48
40109;Languilla;84;51;33
40110;Lastras de Cuéllar;358;186;172
40111;Lastras del Pozo;64;34;30
40112;Lastrilla, La;3891;1976;1915
40113;Losa, La;521;291;230
40115;Maderuelo;168;99;69
40903;Marazoleja;101;65;36
40118;Marazuela;50;29;21
40119;Martín Miguel;212;128;84
40120;Martín Muñoz de la Dehesa;235;123;112
40121;Martín Muñoz de las Posadas;279;148;131
40122;Marugán;623;337;286
40124;Mata de Cuéllar;266;139;127
40123;Matabuena;157;87;70
40125;Matilla, La;84;50;34
40126;Melque de Cercos;68;36;32
40127;Membibre de la Hoz;36;19;17
40128;Migueláñez;131;71;60
40129;Montejo de Arévalo;177;97;80
40130;Montejo de la Vega de la Serrezuela;146;87;59
40131;Monterrubio;61;34;27
40132;Moral de Hornuez;49;29;20
40134;Mozoncillo;902;492;410
40135;Muñopedro;303;165;138
40136;Muñoveros;145;69;76
40138;Nava de la Asunción;2774;1400;1374
40139;Navafría;281;155;126
40140;Navalilla;103;56;47
40141;Navalmanzano;1049;546;503
40142;Navares de Ayuso;53;27;26
40143;Navares de Enmedio;94;57;37
40144;Navares de las Cuevas;23;15;8
40145;Navas de Oro;1338;677;661
40904;Navas de Riofrío;394;185;209
40146;Navas de San Antonio;328;170;158
40148;Nieva;264;132;132
40149;Olombrada;536;288;248
40150;Orejana;58;35;23
40151;Ortigosa de Pestaño;55;29;26
40901;Ortigosa del Monte;561;299;262
40152;Otero de Herreros;959;486;473
40154;Pajarejos;25;13;12
40155;Palazuelos de Eresma;5416;2801;2615
40156;Pedraza;344;196;148
40157;Pelayos del Arroyo;45;27;18
40158;Perosillo;16;12;4
40159;Pinarejos;186;109;77
40160;Pinarnegrillo;96;53;43
40162;Prádena;523;277;246
40163;Puebla de Pedraza;43;22;21
40164;Rapariegos;205;105;100
40181;Real Sitio de San Ildefonso;5241;2568;2673
40165;Rebollo;81;43;38
40166;Remondo;300;159;141
40168;Riaguas de San Bartolomé;28;19;9
40170;Riaza;2098;1118;980
40171;Ribota;48;35;13
40172;Riofrío de Riaza;45;26;19
40173;Roda de Eresma;188;99;89
40174;Sacramenia;365;187;178
40176;Samboal;457;244;213
40177;San Cristóbal de Cuéllar;151;82;69
40178;San Cristóbal de la Vega;101;54;47
40906;San Cristóbal de Segovia;3051;1528;1523
40182;San Martín y Mudrián;245;114;131
40183;San Miguel de Bernuy;140;70;70
40184;San Pedro de Gaíllos;285;156;129
40179;Sanchonuño;940;457;483
40180;Sangarcía;314;176;138
40185;Santa María la Real de Nieva;972;529;443
40186;Santa Marta del Cerro;35;19;16
40188;Santiuste de Pedraza;92;59;33
40189;Santiuste de San Juan Bautista;545;302;243
40190;Santo Domingo de Pirón;58;33;25
40191;Santo Tomé del Puerto;252;140;112
40192;Sauquillo de Cabezas;150;83;67
40193;Sebúlcor;273;143;130
40194;Segovia;51674;24181;27493
40195;Sepúlveda;1003;515;488
40196;Sequera de Fresno;35;23;12
40198;Sotillo;27;15;12
40199;Sotosalbos;120;61;59
40200;Tabanera la Luenga;56;27;29
40201;Tolocirio;47;23;24
40206;Torre Val de San Pedro;184;98;86
40202;Torreadrada;55;28;27
40203;Torrecaballeros;1347;700;647
40204;Torrecilla del Pinar;191;103;88
40205;Torreiglesias;245;125;120
40207;Trescasas;1071;550;521
40208;Turégano;979;489;490
40210;Urueñas;106;65;41
40211;Valdeprados;67;37;30
40212;Valdevacas de Montejo;30;15;15
40213;Valdevacas y Guijar;99;53;46
40218;Valle de Tabladillo;86;51;35
40219;Vallelado;694;368;326
40220;Valleruela de Pedraza;71;37;34
40221;Valleruela de Sepúlveda;51;25;26
40214;Valseca;233;129;104
40215;Valtiendas;88;51;37
40216;Valverde del Majano;1095;566;529
40222;Veganzones;219;118;101
40223;Vegas de Matute;273;161;112
40224;Ventosilla y Tejadilla;19;13;6
40225;Villacastín;1481;775;706
40228;Villaverde de Íscar;604;315;289
40229;Villaverde de Montejo;27;17;10
40230;Villeguillo;110;61;49
40231;Yanguas de Eresma;128;66;62
40233;Zarzuela del Monte;479;252;227
40234;Zarzuela del Pinar;429;220;209
41001;Aguadulce;2020;1003;1017
41002;Alanís;1723;867;856
41003;Albaida del Aljarafe;3197;1601;1596
41004;Alcalá de Guadaíra;75279;37379;37900
41005;Alcalá del Río;12029;6116;5913
41006;Alcolea del Río;3373;1683;1690
41007;Algaba, La;16374;8123;8251
41008;Algámitas;1255;643;612
41009;Almadén de la Plata;1355;696;659
41010;Almensilla;6080;3043;3037
41011;Arahal;19526;9677;9849
41012;Aznalcázar;4586;2318;2268
41013;Aznalcóllar;6091;3102;2989
41014;Badolatosa;3078;1589;1489
41015;Benacazón;7241;3660;3581
41016;Bollullos de la Mitación;10787;5406;5381
41017;Bormujos;21972;10879;11093
41018;Brenes;12471;6181;6290
41019;Burguillos;6716;3388;3328
41020;Cabezas de San Juan, Las;16417;8217;8200
41021;Camas;27509;13425;14084
41022;Campana, La;5276;2643;2633
41023;Cantillana;10684;5454;5230
41901;Cañada Rosal;3320;1641;1679
41024;Carmona;28531;14349;14182
41025;Carrión de los Céspedes;2544;1248;1296
41026;Casariche;5456;2798;2658
41027;Castilblanco de los Arroyos;4864;2443;2421
41028;Castilleja de Guzmán;2821;1447;1374
41029;Castilleja de la Cuesta;17418;8442;8976
41030;Castilleja del Campo;629;323;306
41031;Castillo de las Guardas, El;1443;752;691
41032;Cazalla de la Sierra;4718;2335;2383
41033;Constantina;5896;2916;2980
41034;Coria del Río;30777;15336;15441
41035;Coripe;1251;611;640
41036;Coronil, El;4746;2386;2360
41037;Corrales, Los;3941;2013;1928
41903;Cuervo de Sevilla, El;8610;4329;4281
41038;Dos Hermanas;133968;65828;68140
41039;Écija;39873;19707;20166
41040;Espartinas;15791;7898;7893
41041;Estepa;12505;6229;6276
41042;Fuentes de Andalucía;7111;3546;3565
41043;Garrobo, El;790;400;390
41044;Gelves;10184;5082;5102
41045;Gerena;7585;3808;3777
41046;Gilena;3727;1866;1861
41047;Gines;13420;6605;6815
41048;Guadalcanal;2627;1316;1311
41049;Guillena;12788;6440;6348
41050;Herrera;6461;3203;3258
41051;Huévar del Aljarafe;3015;1547;1468
41902;Isla Mayor;5839;2905;2934
41052;Lantejuela;3814;1945;1869
41053;Lebrija;27524;13735;13789
41054;Lora de Estepa;862;441;421
41055;Lora del Río;18662;9233;9429
41056;Luisiana, La;4576;2313;2263
41057;Madroño, El;278;140;138
41058;Mairena del Alcor;23550;11781;11769
41059;Mairena del Aljarafe;46089;22428;23661
41060;Marchena;19457;9689;9768
41061;Marinaleda;2627;1330;1297
41062;Martín de la Jara;2704;1387;1317
41063;Molares, Los;3480;1775;1705
41064;Montellano;7056;3519;3537
41065;Morón de la Frontera;27627;13628;13999
41066;Navas de la Concepción, Las;1559;775;784
41067;Olivares;9394;4711;4683
41068;Osuna;17560;8741;8819
41069;Palacios y Villafranca, Los;38354;19244;19110
41904;Palmar de Troya, El;2340;1165;1175
41070;Palomares del Río;8767;4395;4372
41071;Paradas;6908;3430;3478
41072;Pedrera;5194;2576;2618
41073;Pedroso, El;2018;996;1022
41074;Peñaflor;3656;1845;1811
41075;Pilas;13974;7041;6933
41076;Pruna;2603;1327;1276
41077;Puebla de Cazalla, La;10979;5469;5510
41078;Puebla de los Infantes, La;2991;1486;1505
41079;Puebla del Río, La;11868;5869;5999
41080;Real de la Jara, El;1503;742;761
41081;Rinconada, La;38628;19049;19579
41082;Roda de Andalucía, La;4183;2062;2121
41083;Ronquillo, El;1364;685;679
41084;Rubio, El;3408;1690;1718
41085;Salteras;5530;2679;2851
41086;San Juan de Aznalfarache;21416;10309;11107
41088;San Nicolás del Puerto;596;309;287
41087;Sanlúcar la Mayor;13808;6833;6975
41089;Santiponce;8554;4248;4306
41090;Saucejo, El;4284;2121;2163
41091;Sevilla;688592;326634;361958
41092;Tocina;9501;4700;4801
41093;Tomares;25359;12511;12848
41094;Umbrete;8894;4452;4442
41095;Utrera;50728;25161;25567
41096;Valencina de la Concepción;7751;3792;3959
41097;Villamanrique de la Condesa;4459;2201;2258
41100;Villanueva de San Juan;1120;550;570
41098;Villanueva del Ariscal;6610;3209;3401
41099;Villanueva del Río y Minas;4858;2459;2399
41101;Villaverde del Río;7818;3932;3886
41102;Viso del Alcor, El;19266;9628;9638
42001;Abejar;297;155;142
42003;Adradas;69;36;33
42004;Ágreda;3001;1535;1466
42006;Alconaba;176;114;62
42007;Alcubilla de Avellaneda;104;56;48
42008;Alcubilla de las Peñas;57;35;22
42009;Aldealafuente;92;53;39
42010;Aldealices;36;22;14
42011;Aldealpozo;17;8;9
42012;Aldealseñor;31;16;15
42013;Aldehuela de Periáñez;41;23;18
42014;Aldehuelas, Las;64;34;30
42015;Alentisque;33;20;13
42016;Aliud;20;15;5
42017;Almajano;187;98;89
42018;Almaluez;132;74;58
42019;Almarza;591;345;246
42020;Almazán;5489;2784;2705
42021;Almazul;67;41;26
42022;Almenar de Soria;228;135;93
42023;Alpanseque;62;38;24
42024;Arancón;88;59;29
42025;Arcos de Jalón;1469;761;708
42026;Arenillas;21;11;10
42027;Arévalo de la Sierra;78;49;29
42028;Ausejo de la Sierra;89;47;42
42029;Baraona;135;76;59
42030;Barca;98;62;36
42031;Barcones;22;15;7
42032;Bayubas de Abajo;142;77;65
42033;Bayubas de Arriba;57;34;23
42034;Beratón;47;26;21
42035;Berlanga de Duero;856;436;420
42036;Blacos;39;21;18
42037;Bliecos;33;19;14
42038;Borjabad;33;20;13
42039;Borobia;239;127;112
42041;Buberos;31;17;14
42042;Buitrago;65;34;31
42043;Burgo de Osma-Ciudad de Osma;4940;2463;2477
42044;Cabrejas del Campo;53;34;19
42045;Cabrejas del Pinar;347;198;149
42046;Calatañazor;51;29;22
42048;Caltojar;52;36;16
42049;Candilichera;113;66;47
42050;Cañamaque;30;19;11
42051;Carabantes;15;8;7
42052;Caracena;17;11;6
42053;Carrascosa de Abajo;21;14;7
42054;Carrascosa de la Sierra;19;14;5
42055;Casarejos;169;88;81
42056;Castilfrío de la Sierra;29;20;9
42058;Castillejo de Robledo;103;60;43
42057;Castilruiz;162;84;78
42059;Centenera de Andaluz;20;10;10
42060;Cerbón;28;19;9
42061;Cidones;301;183;118
42062;Cigudosa;19;12;7
42063;Cihuela;51;28;23
42064;Ciria;88;45;43
42065;Cirujales del Río;22;16;6
42068;Coscurita;79;49;30
42069;Covaleda;1680;868;812
42070;Cubilla;33;20;13
42071;Cubo de la Solana;184;101;83
42073;Cueva de Ágreda;73;46;27
42075;Dévanos;79;45;34
42076;Deza;214;112;102
42078;Duruelo de la Sierra;1090;556;534
42079;Escobosa de Almazán;21;14;7
42080;Espeja de San Marcelino;155;91;64
42081;Espejón;161;86;75
42082;Estepa de San Juan;7;6;1
42083;Frechilla de Almazán;24;13;11
42084;Fresno de Caracena;21;14;7
42085;Fuentearmegil;178;102;76
42086;Fuentecambrón;34;21;13
42087;Fuentecantos;61;31;30
42088;Fuentelmonge;61;36;25
42089;Fuentelsaz de Soria;66;33;33
42090;Fuentepinilla;88;57;31
42092;Fuentes de Magaña;64;38;26
42093;Fuentestrún;43;29;14
42094;Garray;732;395;337
42095;Golmayo;2626;1369;1257
42096;Gómara;310;169;141
42097;Gormaz;16;12;4
42098;Herrera de Soria;9;7;2
42100;Hinojosa del Campo;31;20;11
42103;Langa de Duero;704;387;317
42105;Liceras;49;25;24
42106;Losilla, La;14;10;4
42107;Magaña;69;39;30
42108;Maján;10;6;4
42110;Matalebreras;66;40;26
42111;Matamala de Almazán;288;152;136
42113;Medinaceli;713;363;350
42115;Miño de Medinaceli;100;63;37
42116;Miño de San Esteban;46;30;16
42117;Molinos de Duero;162;89;73
42118;Momblona;22;15;7
42119;Monteagudo de las Vicarías;185;93;92
42120;Montejo de Tiermes;155;100;55
42121;Montenegro de Cameros;57;36;21
42123;Morón de Almazán;193;100;93
42124;Muriel de la Fuente;61;35;26
42125;Muriel Viejo;85;56;29
42127;Nafría de Ucero;36;21;15
42128;Narros;50;28;22
42129;Navaleno;769;407;362
42130;Nepas;51;36;15
42131;Nolay;57;31;26
42132;Noviercas;156;88;68
42134;Ólvega;3656;1902;1754
42135;Oncala;75;43;32
42139;Pinilla del Campo;21;12;9
42140;Portillo de Soria;14;9;5
42141;Póveda de Soria, La;123;74;49
42142;Pozalmuro;56;27;29
42144;Quintana Redonda;489;274;215
42145;Quintanas de Gormaz;146;90;56
42148;Quiñonería;9;5;4
42149;Rábanos, Los;453;257;196
42151;Rebollar;42;20;22
42152;Recuerda;79;46;33
42153;Rello;14;9;5
42154;Renieblas;104;63;41
42155;Retortillo de Soria;149;87;62
42156;Reznos;32;22;10
42157;Riba de Escalote, La;9;7;2
42158;Rioseco de Soria;123;73;50
42159;Rollamienta;40;27;13
42160;Royo, El;265;144;121
42161;Salduero;143;78;65
42162;San Esteban de Gormaz;3005;1576;1429
42163;San Felices;51;32;19
42164;San Leonardo de Yagüe;2044;1038;1006
42165;San Pedro Manrique;620;348;272
42166;Santa Cruz de Yanguas;61;38;23
42167;Santa María de Huerta;266;147;119
42168;Santa María de las Hoyas;97;57;40
42171;Serón de Nágima;124;73;51
42172;Soliedra;32;18;14
42173;Soria;39398;18579;20819
42174;Sotillo del Rincón;190;100;90
42175;Suellacabras;25;15;10
42176;Tajahuerce;27;15;12
42177;Tajueco;64;35;29
42178;Talveila;105;63;42
42181;Tardelcuende;431;229;202
42182;Taroda;50;28;22
42183;Tejado;108;62;46
42184;Torlengua;59;33;26
42185;Torreblacos;25;13;12
42187;Torrubia de Soria;65;46;19
42188;Trévago;43;18;25
42189;Ucero;50;26;24
42190;Vadillo;96;50;46
42191;Valdeavellano de Tera;191;104;87
42192;Valdegeña;38;28;10
42193;Valdelagua del Cerro;18;11;7
42194;Valdemaluque;151;68;83
42195;Valdenebro;106;59;47
42196;Valdeprado;8;5;3
42197;Valderrodilla;68;36;32
42198;Valtajeros;19;13;6
42200;Velamazán;76;50;26
42201;Velilla de la Sierra;24;15;9
42202;Velilla de los Ajos;20;10;10
42204;Viana de Duero;54;39;15
42205;Villaciervos;87;53;34
42206;Villanueva de Gormaz;8;6;2
42207;Villar del Ala;51;27;24
42208;Villar del Campo;22;14;8
42209;Villar del Río;139;85;54
42211;Villares de Soria, Los;88;49;39
42212;Villasayas;67;44;23
42213;Villaseca de Arciel;28;16;12
42215;Vinuesa;855;459;396
42216;Vizmanos;25;17;8
42217;Vozmediano;38;24;14
42218;Yanguas;113;75;38
42219;Yelo;40;24;16
43001;Aiguamúrcia;901;465;436
43002;Albinyana;2438;1243;1195
43003;Albiol, L';485;253;232
43004;Alcanar;9418;4748;4670
43005;Alcover;5064;2499;2565
43904;Aldea, L';4160;2197;1963
43006;Aldover;882;445;437
43007;Aleixar, L';873;450;423
43008;Alfara de Carles;377;199;178
43009;Alforja;1801;921;880
43010;Alió;439;208;231
43011;Almoster;1351;680;671
43012;Altafulla;5243;2555;2688
43013;Ametlla de Mar, L';6787;3384;3403
43906;Ampolla, L';3205;1631;1574
43014;Amposta;20738;10449;10289
43016;Arboç, L';5517;2852;2665
43015;Arbolí;137;79;58
43017;Argentera, L';124;70;54
43018;Arnes;455;224;231
43019;Ascó;1660;856;804
43020;Banyeres del Penedès;3170;1612;1558
43021;Barberà de la Conca;473;257;216
43022;Batea;1890;944;946
43023;Bellmunt del Priorat;280;145;135
43024;Bellvei;2203;1132;1071
43025;Benifallet;739;348;391
43026;Benissanet;1161;646;515
43027;Bisbal de Falset, La;216;116;100
43028;Bisbal del Penedès, La;3528;1862;1666
43029;Blancafort;389;198;191
43030;Bonastre;688;357;331
43031;Borges del Camp, Les;2037;1050;987
43032;Bot;573;295;278
43033;Botarell;1068;549;519
43034;Bràfim;692;357;335
43035;Cabacés;298;155;143
43036;Cabra del Camp;1163;608;555
43037;Calafell;26538;13362;13176
43903;Camarles;3224;1638;1586
43038;Cambrils;33898;16553;17345
43907;Canonja, La;5893;2892;3001
43039;Capafonts;121;62;59
43040;Capçanes;398;202;196
43041;Caseres;259;129;130
43042;Castellvell del Camp;2857;1438;1419
43043;Catllar, El;4451;2309;2142
43045;Colldejou;176;93;83
43046;Conesa;103;54;49
43047;Constantí;6540;3398;3142
43048;Corbera d'Ebre;1016;531;485
43049;Cornudella de Montsant;941;505;436
43050;Creixell;3642;1845;1797
43051;Cunit;12952;6347;6605
43901;Deltebre;11482;5788;5694
43053;Duesaigües;245;140;105
43054;Espluga de Francolí, L';3755;1824;1931
43055;Falset;2834;1412;1422
43056;Fatarella, La;941;458;483
43057;Febró, La;40;25;15
43058;Figuera, La;111;63;48
43059;Figuerola del Camp;320;159;161
43060;Flix;3408;1717;1691
43061;Forès;43;25;18
43062;Freginals;346;175;171
43063;Galera, La;731;375;356
43064;Gandesa;3064;1563;1501
43065;Garcia;527;264;263
43066;Garidells, Els;187;94;93
43067;Ginestar;753;403;350
43068;Godall;575;289;286
43069;Gratallops;229;125;104
43070;Guiamets, Els;270;128;142
43071;Horta de Sant Joan;1149;602;547
43072;Lloar, El;107;58;49
43073;Llorac;100;52;48
43074;Llorenç del Penedès;2393;1172;1221
43076;Marçà;594;314;280
43075;Margalef;97;59;38
43077;Mas de Barberans;578;288;290
43078;Masdenverge;1070;546;524
43079;Masllorenç;504;283;221
43080;Masó, La;276;146;130
43081;Maspujols;827;426;401
43082;Masroig, El;497;270;227
43083;Milà, El;178;85;93
43084;Miravet;691;369;322
43085;Molar, El;297;158;139
43086;Montblanc;7364;3737;3627
43088;Montbrió del Camp;2890;1485;1405
43089;Montferri;387;202;185
43090;Montmell, El;1512;808;704
43091;Mont-ral;162;94;68
43092;Mont-roig del Camp;12136;6260;5876
43093;Móra d'Ebre;5690;2845;2845
43094;Móra la Nova;3087;1541;1546
43095;Morell, El;3704;1881;1823
43096;Morera de Montsant, La;152;85;67
43097;Nou de Gaià, La;603;300;303
43098;Nulles;492;267;225
43100;Pallaresos, Els;4777;2404;2373
43099;Palma d'Ebre, La;340;166;174
43101;Passanant i Belltall;163;95;68
43102;Paüls;556;277;279
43103;Perafort;1261;654;607
43104;Perelló, El;2770;1421;1349
43105;Piles, Les;212;120;92
43106;Pinell de Brai, El;1017;516;501
43107;Pira;493;261;232
43108;Pla de Santa Maria, El;2327;1215;1112
43109;Pobla de Mafumet, La;3904;1982;1922
43110;Pobla de Massaluca, La;318;181;137
43111;Pobla de Montornès, La;2839;1486;1353
43112;Poboleda;313;166;147
43113;Pont d'Armentera, El;505;258;247
43141;Pontils;117;66;51
43114;Porrera;439;229;210
43115;Pradell de la Teixeta;152;70;82
43116;Prades;589;309;280
43117;Prat de Comte;183;98;85
43118;Pratdip;738;395;343
43119;Puigpelat;1149;590;559
43120;Querol;507;285;222
43121;Rasquera;781;384;397
43122;Renau;157;82;75
43123;Reus;104373;50415;53958
43124;Riba, La;585;321;264
43125;Riba-roja d'Ebre;1126;593;533
43126;Riera de Gaià, La;1744;867;877
43127;Riudecanyes;1124;590;534
43128;Riudecols;1180;611;569
43129;Riudoms;6594;3380;3214
43130;Rocafort de Queralt;225;122;103
43131;Roda de Berà;6567;3341;3226
43132;Rodonyà;490;262;228
43133;Roquetes;7973;4126;3847
43134;Rourell, El;366;191;175
43135;Salomó;557;295;262
43905;Salou;27476;14141;13335
43136;Sant Carles de la Ràpita;14789;7238;7551
43137;Sant Jaume dels Domenys;2622;1342;1280
43902;Sant Jaume d'Enveja;3503;1765;1738
43138;Santa Bàrbara;3707;1881;1826
43139;Santa Coloma de Queralt;2673;1328;1345
43140;Santa Oliva;3320;1685;1635
43142;Sarral;1548;789;759
43143;Savallà del Comtat;58;31;27
43144;Secuita, La;1687;851;836
43145;Selva del Camp, La;5652;2836;2816
43146;Senan;48;33;15
43044;Sénia, La;5681;2844;2837
43147;Solivella;633;333;300
43148;Tarragona;134515;65505;69010
43149;Tivenys;899;458;441
43150;Tivissa;1602;799;803
43151;Torre de Fontaubella, La;138;68;70
43152;Torre de l'Espanyol, La;611;311;300
43153;Torredembarra;16184;7925;8259
43154;Torroja del Priorat;149;81;68
43155;Tortosa;33372;16496;16876
43156;Ulldecona;6300;3286;3014
43157;Ulldemolins;396;229;167
43158;Vallclara;98;57;41
43159;Vallfogona de Riucorb;91;55;36
43160;Vallmoll;1756;890;866
43161;Valls;24359;12210;12149
43162;Vandellòs i l'Hospitalet de l'Infant;6482;3246;3236
43163;Vendrell, El;37606;18631;18975
43164;Vespella de Gaià;410;232;178
43165;Vilabella;736;378;358
43175;Vilalba dels Arcs;625;318;307
43166;Vilallonga del Camp;2389;1206;1183
43168;Vilanova de Prades;112;60;52
43167;Vilanova d'Escornalbou;545;288;257
43169;Vilaplana;574;302;272
43170;Vila-rodona;1255;660;595
43171;Vila-seca;22187;11113;11074
43172;Vilaverd;452;240;212
43173;Vilella Alta, La;135;73;62
43174;Vilella Baixa, La;202;113;89
43176;Vimbodí i Poblet;892;488;404
43177;Vinebre;428;221;207
43178;Vinyols i els Arcs;2056;1070;986
43052;Xerta;1170;571;599
44001;Ababuj;73;45;28
44002;Abejuela;48;31;17
44003;Aguatón;18;6;12
44004;Aguaviva;514;247;267
44005;Aguilar del Alfambra;63;36;27
44006;Alacón;252;129;123
44007;Alba;170;94;76
44008;Albalate del Arzobispo;1980;1013;967
44009;Albarracín;1025;521;504
44010;Albentosa;276;149;127
44011;Alcaine;59;36;23
44012;Alcalá de la Selva;343;188;155
44013;Alcañiz;15947;7911;8036
44014;Alcorisa;3266;1661;1605
44016;Alfambra;508;264;244
44017;Aliaga;341;188;153
44021;Allepuz;125;63;62
44022;Alloza;558;292;266
44023;Allueva;26;17;9
44018;Almohaja;16;11;5
44019;Alobras;64;40;24
44020;Alpeñés;22;13;9
44024;Anadón;28;18;10
44025;Andorra;7472;3773;3699
44026;Arcos de las Salinas;119;68;51
44027;Arens de Lledó;211;108;103
44028;Argente;195;96;99
44029;Ariño;724;365;359
44031;Azaila;90;46;44
44032;Bádenas;19;12;7
44033;Báguena;287;161;126
44034;Bañón;144;79;65
44035;Barrachina;112;60;52
44036;Bea;31;18;13
44037;Beceite;541;273;268
44039;Bello;224;111;113
44038;Belmonte de San José;113;53;60
44040;Berge;235;119;116
44041;Bezas;70;45;25
44042;Blancas;126;75;51
44043;Blesa;94;60;34
44044;Bordón;100;56;44
44045;Bronchales;432;248;184
44046;Bueña;50;27;23
44047;Burbáguena;249;131;118
44048;Cabra de Mora;54;34;20
44049;Calaceite;994;488;506
44050;Calamocha;4339;2166;2173
44051;Calanda;3748;1852;1896
44052;Calomarde;75;44;31
44053;Camañas;134;78;56
44054;Camarena de la Sierra;105;65;40
44055;Camarillas;100;61;39
44056;Caminreal;620;324;296
44059;Cantavieja;709;368;341
44060;Cañada de Benatanduz;36;24;12
44061;Cañada de Verich, La;89;55;34
44062;Cañada Vellida;31;22;9
44063;Cañizar del Olivar;100;53;47
44064;Cascante del Río;67;42;25
44065;Castejón de Tornos;60;38;22
44066;Castel de Cabra;96;53;43
44070;Castellar, El;58;38;20
44071;Castellote;681;348;333
44067;Castelnou;141;74;67
44068;Castelserás;815;430;385
44074;Cedrillas;664;325;339
44075;Celadas;388;221;167
44076;Cella;2574;1329;1245
44077;Cerollera, La;93;58;35
44080;Codoñera, La;336;177;159
44082;Corbalán;107;56;51
44084;Cortes de Aragón;61;28;33
44085;Cosa;50;32;18
44086;Cretas;567;290;277
44087;Crivillén;62;32;30
44088;Cuba, La;43;26;17
44089;Cubla;58;39;19
44090;Cucalón;78;47;31
44092;Cuervo, El;78;42;36
44093;Cuevas de Almudén;126;71;55
44094;Cuevas Labradas;132;72;60
44096;Ejulve;175;90;85
44097;Escorihuela;136;67;69
44099;Escucha;852;448;404
44100;Estercuel;203;111;92
44101;Ferreruela de Huerva;56;33;23
44102;Fonfría;27;15;12
44103;Formiche Alto;141;80;61
44105;Fórnoles;80;43;37
44106;Fortanete;205;119;86
44107;Foz-Calanda;245;128;117
44108;Fresneda, La;438;245;193
44109;Frías de Albarracín;115;69;46
44110;Fuenferrada;37;22;15
44111;Fuentes Calientes;92;53;39
44112;Fuentes Claras;461;252;209
44113;Fuentes de Rubielos;118;61;57
44114;Fuentespalda;284;143;141
44115;Galve;162;84;78
44116;Gargallo;93;51;42
44117;Gea de Albarracín;360;194;166
44118;Ginebrosa, La;194;106;88
44119;Griegos;136;80;56
44120;Guadalaviar;241;134;107
44121;Gúdar;76;47;29
44122;Híjar;1721;866;855
44123;Hinojosa de Jarque;111;63;48
44124;Hoz de la Vieja, La;83;42;41
44125;Huesa del Común;73;46;27
44126;Iglesuela del Cid, La;410;216;194
44127;Jabaloyas;63;38;25
44128;Jarque de la Val;66;35;31
44129;Jatiel;37;23;14
44130;Jorcas;30;18;12
44131;Josa;34;21;13
44132;Lagueruela;73;38;35
44133;Lanzuela;22;16;6
44135;Libros;102;64;38
44136;Lidón;57;31;26
44137;Linares de Mora;234;137;97
44141;Lledó;159;82;77
44138;Loscos;122;74;48
44142;Maicas;28;15;13
44143;Manzanera;531;285;246
44144;Martín del Río;401;195;206
44145;Mas de las Matas;1262;657;605
44146;Mata de los Olmos, La;257;130;127
44147;Mazaleón;522;277;245
44148;Mezquita de Jarque;96;57;39
44149;Mirambel;116;67;49
44150;Miravete de la Sierra;31;21;10
44151;Molinos;239;125;114
44152;Monforte de Moyuela;67;45;22
44153;Monreal del Campo;2434;1208;1226
44154;Monroyo;340;200;140
44155;Montalbán;1233;622;611
44156;Monteagudo del Castillo;54;30;24
44157;Monterde de Albarracín;64;40;24
44158;Mora de Rubielos;1548;766;782
44159;Moscardón;54;30;24
44160;Mosqueruela;537;293;244
44161;Muniesa;583;308;275
44163;Noguera de Albarracín;140;81;59
44164;Nogueras;22;16;6
44165;Nogueruelas;217;123;94
44167;Obón;44;23;21
44168;Odón;206;107;99
44169;Ojos Negros;360;198;162
44171;Olba;228;128;100
44172;Oliete;351;183;168
44173;Olmos, Los;120;65;55
44174;Orihuela del Tremedal;463;251;212
44175;Orrios;125;67;58
44176;Palomar de Arroyos;168;99;69
44177;Pancrudo;113;65;48
44178;Parras de Castellote, Las;55;31;24
44179;Peñarroya de Tastavins;439;241;198
44180;Peracense;77;42;35
44181;Peralejos;79;47;32
