id_municipio;nombre_municipio;poblacion_total;total_hombres;total_mujeres
34056;Cervera de Pisuerga;2265;1111;1154
34057;Cevico de la Torre;466;238;228
34058;Cevico Navero;178;105;73
34059;Cisneros;409;201;208
34060;Cobos de Cerrato;133;75;58
34061;Collazos de Boedo;106;62;44
34062;Congosto de Valdavia;141;87;54
34063;Cordovilla la Real;129;70;59
34066;Cubillas de Cerrato;62;36;26
34067;Dehesa de Montejo;133;79;54
34068;Dehesa de Romanos;53;34;19
34069;Dueñas;2597;1315;1282
34070;Espinosa de Cerrato;123;72;51
34071;Espinosa de Villagonzalo;167;89;78
34072;Frechilla;135;69;66
34073;Fresno del Río;178;86;92
34074;Frómista;755;380;375
34076;Fuentes de Nava;593;308;285
34077;Fuentes de Valdepero;481;246;235
34079;Grijota;2690;1392;1298
34080;Guardo;5653;2788;2865
34081;Guaza de Campos;57;34;23
34082;Hérmedes de Cerrato;74;38;36
34083;Herrera de Pisuerga;1889;929;960
34084;Herrera de Valdecañas;151;84;67
34086;Hontoria de Cerrato;110;56;54
34087;Hornillos de Cerrato;171;91;80
34088;Husillos;392;217;175
34089;Itero de la Vega;146;84;62
34091;Lagartos;121;66;55
34092;Lantadilla;281;150;131
34094;Ledigos;64;33;31
34903;Loma de Ucieza;184;114;70
34096;Lomas;41;27;14
34098;Magaz de Pisuerga;1011;533;478
34099;Manquillos;52;34;18
34100;Mantinos;143;83;60
34101;Marcilla de Campos;49;22;27
34102;Mazariegos;208;125;83
34103;Mazuecos de Valdeginate;86;55;31
34104;Melgar de Yuso;262;153;109
34106;Meneses de Campos;96;54;42
34107;Micieces de Ojeda;71;42;29
34108;Monzón de Campos;578;310;268
34109;Moratinos;65;35;30
34110;Mudá;75;45;30
34112;Nogal de las Huertas;44;25;19
34113;Olea de Boedo;36;13;23
34114;Olmos de Ojeda;179;114;65
34116;Osornillo;59;32;27
34901;Osorno la Mayor;1170;609;561
34120;Palencia;76331;35884;40447
34121;Palenzuela;213;121;92
34122;Páramo de Boedo;105;63;42
34123;Paredes de Nava;1895;961;934
34124;Payo de Ojeda;59;37;22
34125;Pedraza de Campos;76;42;34
34126;Pedrosa de la Vega;286;162;124
34127;Perales;115;54;61
34904;Pernía, La;318;185;133
34129;Pino del Río;162;98;64
34130;Piña de Campos;196;105;91
34131;Población de Arroyo;45;25;20
34132;Población de Campos;126;72;54
34133;Población de Cerrato;101;58;43
34134;Polentinos;44;22;22
34135;Pomar de Valdivia;484;266;218
34136;Poza de la Vega;167;94;73
34137;Pozo de Urama;19;14;5
34139;Prádanos de Ojeda;178;98;80
34140;Puebla de Valdavia, La;84;46;38
34141;Quintana del Puente;259;140;119
34143;Quintanilla de Onsoña;180;100;80
34146;Reinoso de Cerrato;56;35;21
34147;Renedo de la Vega;199;111;88
34149;Requena de Campos;27;15;12
34151;Respenda de la Peña;147;90;57
34152;Revenga de Campos;136;65;71
34154;Revilla de Collazos;78;43;35
34155;Ribas de Campos;153;79;74
34156;Riberos de la Cueza;55;33;22
34157;Saldaña;2904;1489;1415
34158;Salinas de Pisuerga;312;162;150
34159;San Cebrián de Campos;415;242;173
34160;San Cebrián de Mudá;146;80;66
34161;San Cristóbal de Boedo;19;13;6
34163;San Mamés de Campos;46;24;22
34165;San Román de la Cuba;53;32;21
34167;Santa Cecilia del Alcor;96;53;43
34168;Santa Cruz de Boedo;49;29;20
34169;Santervás de la Vega;402;226;176
34170;Santibáñez de Ecla;47;27;20
34171;Santibáñez de la Peña;962;464;498
34174;Santoyo;188;104;84
34175;Serna, La;89;53;36
34177;Soto de Cerrato;175;100;75
34176;Sotobañado y Priorato;158;91;67
34178;Tabanera de Cerrato;138;74;64
34179;Tabanera de Valdavia;23;14;9
34180;Támara de Campos;75;39;36
34181;Tariego de Cerrato;483;253;230
34182;Torquemada;949;514;435
34184;Torremormojón;45;28;17
34185;Triollo;73;43;30
34186;Valbuena de Pisuerga;54;28;26
34189;Valdeolmillos;56;33;23
34190;Valderrábano;49;26;23
34192;Valde-Ucieza;82;51;31
34196;Valle de Cerrato;82;45;37
34902;Valle del Retortillo;170;93;77
34199;Velilla del Río Carrión;1145;582;563
34023;Venta de Baños;6284;3174;3110
34201;Vertavillo;163;84;79
34093;Vid de Ojeda, La;93;56;37
34202;Villabasta de Valdavia;33;19;14
34204;Villacidaler;46;27;19
34205;Villaconancio;55;32;23
34206;Villada;850;430;420
34208;Villaeles de Valdavia;49;31;18
34210;Villahán;99;59;40
34211;Villaherreros;214;113;101
34213;Villalaco;57;33;24
34214;Villalba de Guardo;202;111;91
34215;Villalcázar de Sirga;174;89;85
34216;Villalcón;53;29;24
34217;Villalobón;1871;937;934
34218;Villaluenga de la Vega;524;302;222
34220;Villamartín de Campos;175;95;80
34221;Villamediana;181;110;71
34222;Villameriel;111;64;47
34223;Villamoronta;252;152;100
34224;Villamuera de la Cueza;38;25;13
34225;Villamuriel de Cerrato;6459;3315;3144
34227;Villanueva del Rebollar;69;37;32
34228;Villanuño de Valdavia;92;51;41
34229;Villaprovedo;52;36;16
34230;Villarmentero de Campos;20;13;7
34231;Villarrabé;183;95;88
34232;Villarramiel;819;434;385
34233;Villasarracino;136;81;55
34234;Villasila de Valdavia;64;43;21
34236;Villaturde;138;72;66
34237;Villaumbrales;643;322;321
34238;Villaviudas;360;174;186
34240;Villerías de Campos;73;39;34
34241;Villodre;21;12;9
34242;Villodrigo;107;55;52
34243;Villoldo;336;181;155
34245;Villota del Páramo;305;176;129
34246;Villovieco;66;36;30
35001;Agaete;5568;2802;2766
35002;Agüimes;32643;16422;16221
35020;Aldea de San Nicolás, La;7506;3893;3613
35003;Antigua;13523;7094;6429
35004;Arrecife;64826;32459;32367
35005;Artenara;1032;598;434
35006;Arucas;38601;19090;19511
35007;Betancuria;816;434;382
35008;Firgas;7669;3887;3782
35009;Gáldar;24678;12360;12318
35010;Haría;5507;2818;2689
35011;Ingenio;32354;16294;16060
35012;Mogán;20845;10721;10124
35013;Moya;7889;3991;3898
35014;Oliva, La;29099;15055;14044
35015;Pájara;21271;10988;10283
35016;Palmas de Gran Canaria, Las;378027;181846;196181
35017;Puerto del Rosario;43390;21811;21579
35018;San Bartolomé;19200;9509;9691
35019;San Bartolomé de Tirajana;53912;28282;25630
35021;Santa Brígida;18510;9234;9276
35022;Santa Lucía de Tirajana;75677;37587;38090
35023;Santa María de Guía de Gran Canaria;13948;6945;7003
35024;Teguise;23881;11962;11919
35025;Tejeda;1844;1008;836
35026;Telde;102487;50233;52254
35027;Teror;12799;6547;6252
35028;Tías;21433;10900;10533
35029;Tinajo;6759;3428;3331
35030;Tuineje;15967;8139;7828
35032;Valleseco;3733;1950;1783
35031;Valsequillo de Gran Canaria;9667;4860;4807
35033;Vega de San Mateo;7782;3993;3789
35034;Yaiza;17415;8932;8483
36020;Agolada;2254;1120;1134
36001;Arbo;2647;1367;1280
36003;Baiona;12407;6109;6298
36002;Barro;3651;1783;1868
36004;Bueu;11922;5857;6065
36005;Caldas de Reis;9620;4659;4961
36006;Cambados;13681;6605;7076
36007;Campo Lameiro;1723;822;901
36008;Cangas;26807;13288;13519
36009;Cañiza, A;5090;2489;2601
36010;Catoira;3289;1593;1696
36902;Cerdedo-Cotobade;5687;2773;2914
36013;Covelo;2426;1259;1167
36014;Crecente;1978;969;1009
36015;Cuntis;4549;2161;2388
36016;Dozón;1017;526;491
36017;Estrada, A;20081;9665;10416
36018;Forcarei;3186;1518;1668
36019;Fornelos de Montes;1647;802;845
36021;Gondomar;15043;7502;7541
36022;Grove, O;10828;5318;5510
36023;Guarda, A;9998;4929;5069
36901;Illa de Arousa, A;4876;2402;2474
36024;Lalín;20282;9904;10378
36025;Lama, A;2520;1267;1253
36026;Marín;24197;11970;12227
36027;Meaño;5258;2569;2689
36028;Meis;4706;2262;2444
36029;Moaña;19315;9387;9928
36030;Mondariz;4444;2200;2244
36031;Mondariz-Balneario;703;356;347
36032;Moraña;4126;2008;2118
36033;Mos;15076;7432;7644
36034;Neves, As;3739;1841;1898
36035;Nigrán;18045;8856;9189
36036;Oia;3104;1528;1576
36037;Pazos de Borbén;2993;1466;1527
36041;Poio;17297;8520;8777
36043;Ponte Caldelas;5553;2657;2896
36042;Ponteareas;23154;11208;11946
36044;Pontecesures;3096;1525;1571
36038;Pontevedra;82535;38885;43650
36039;Porriño, O;20562;10116;10446
36040;Portas;2823;1362;1461
36045;Redondela;28937;13994;14943
36046;Ribadumia;5189;2535;2654
36047;Rodeiro;2260;1142;1118
36048;Rosal, O;6431;3157;3274
36049;Salceda de Caselas;9421;4701;4720
36050;Salvaterra de Miño;10274;5107;5167
36051;Sanxenxo;17854;8827;9027
36052;Silleda;8876;4343;4533
36053;Soutomaior;7603;3783;3820
36054;Tomiño;13836;6942;6894
36055;Tui;17327;8404;8923
36056;Valga;5704;2783;2921
36057;Vigo;293652;138310;155342
36059;Vila de Cruces;5082;2530;2552
36058;Vilaboa;5950;2927;3023
36060;Vilagarcía de Arousa;37689;18020;19669
36061;Vilanova de Arousa;10225;4969;5256
26001;Ábalos;258;146;112
26002;Agoncillo;1228;665;563
26003;Aguilar del Río Alhama;428;219;209
26004;Ajamil de Cameros;90;55;35
26005;Albelda de Iregua;3738;1921;1817
26006;Alberite;2628;1348;1280
26007;Alcanadre;669;347;322
26008;Aldeanueva de Ebro;2726;1419;1307
26009;Alesanco;474;241;233
26010;Alesón;98;55;43
26011;Alfaro;9823;4921;4902
26012;Almarza de Cameros;39;25;14
26013;Anguciana;435;244;191
26014;Anguiano;499;274;225
26015;Arenzana de Abajo;251;135;116
26016;Arenzana de Arriba;33;23;10
26017;Arnedillo;436;216;220
26018;Arnedo;15201;7587;7614
26019;Arrúbal;582;307;275
26020;Ausejo;795;425;370
26021;Autol;4834;2435;2399
26022;Azofra;215;117;98
26023;Badarán;496;251;245
26024;Bañares;201;109;92
26026;Baños de Río Tobía;1608;814;794
26025;Baños de Rioja;84;52;32
26027;Berceo;139;88;51
26028;Bergasa;163;86;77
26029;Bergasillas Bajera;39;21;18
26030;Bezares;26;13;13
26031;Bobadilla;97;49;48
26032;Brieva de Cameros;43;27;16
26033;Briñas;182;91;91
26034;Briones;739;388;351
26035;Cabezón de Cameros;23;15;8
26036;Calahorra;24994;12250;12744
26037;Camprovín;174;95;79
26038;Canales de la Sierra;81;55;26
26039;Canillas de Río Tuerto;50;30;20
26040;Cañas;92;51;41
26041;Cárdenas;132;72;60
26042;Casalarreina;1062;531;531
26043;Castañares de Rioja;385;177;208
26044;Castroviejo;62;34;28
26045;Cellorigo;10;4;6
26046;Cenicero;2067;1063;1004
26047;Cervera del Río Alhama;2262;1163;1099
26048;Cidamón;22;11;11
26049;Cihuri;207;105;102
26050;Cirueña;198;123;75
26051;Clavijo;296;173;123
26052;Cordovín;153;76;77
26053;Corera;283;142;141
26054;Cornago;304;174;130
26055;Corporales;38;24;14
26056;Cuzcurrita de Río Tirón;566;297;269
26057;Daroca de Rioja;60;38;22
26058;Enciso;174;113;61
26059;Entrena;1637;858;779
26060;Estollo;93;55;38
26061;Ezcaray;2080;1078;1002
26062;Foncea;94;55;39
26063;Fonzaleche;130;84;46
26064;Fuenmayor;3259;1630;1629
26065;Galbárruli;89;55;34
26066;Galilea;394;199;195
26067;Gallinero de Cameros;17;10;7
26068;Gimileo;112;59;53
26069;Grañón;235;130;105
26070;Grávalos;170;92;78
26071;Haro;11763;5798;5965
26072;Herce;325;167;158
26073;Herramélluri;109;58;51
26074;Hervías;133;72;61
26075;Hormilla;441;231;210
26076;Hormilleja;131;70;61
26077;Hornillos de Cameros;15;8;7
26078;Hornos de Moncalvillo;96;57;39
26079;Huércanos;858;475;383
26080;Igea;648;366;282
26081;Jalón de Cameros;23;10;13
26082;Laguna de Cameros;115;64;51
26083;Lagunilla del Jubera;394;218;176
26084;Lardero;11321;5666;5655
26086;Ledesma de la Cogolla;16;12;4
26087;Leiva;246;122;124
26088;Leza de Río Leza;40;24;16
26089;Logroño;150583;71340;79243
26091;Lumbreras de Cameros;145;100;45
26092;Manjarrés;108;67;41
26093;Mansilla de la Sierra;60;44;16
26094;Manzanares de Rioja;58;37;21
26095;Matute;86;52;34
26096;Medrano;350;190;160
26098;Munilla;100;57;43
26099;Murillo de Río Leza;1643;833;810
26100;Muro de Aguas;57;37;20
26101;Muro en Cameros;40;22;18
26102;Nájera;8059;3994;4065
26103;Nalda;1329;720;609
26104;Navajún;8;7;1
26105;Navarrete;3040;1529;1511
26106;Nestares;83;50;33
26107;Nieva de Cameros;87;54;33
26109;Ochánduri;87;51;36
26108;Ocón;318;195;123
26110;Ojacastro;172;102;70
26111;Ollauri;312;169;143
26112;Ortigosa de Cameros;222;136;86
26113;Pazuengos;27;22;5
26114;Pedroso;89;54;35
26115;Pinillos;25;14;11
26117;Pradejón;3817;1985;1832
26118;Pradillo;67;37;30
26119;Préjano;211;115;96
26120;Quel;2151;1155;996
26121;Rabanera;33;25;8
26122;Rasillo de Cameros, El;149;86;63
26123;Redal, El;148;87;61
26124;Ribafrecha;1041;540;501
26125;Rincón de Soto;4021;2092;1929
26126;Robres del Castillo;27;17;10
26127;Rodezno;202;114;88
26128;Sajazarra;130;74;56
26129;San Asensio;1097;582;515
26130;San Millán de la Cogolla;214;144;70
26131;San Millán de Yécora;35;25;10
26132;San Román de Cameros;126;79;47
26139;San Torcuato;63;33;30
26142;San Vicente de la Sonsierra;1010;535;475
26134;Santa Coloma;98;57;41
26135;Santa Engracia del Jubera;198;119;79
26136;Santa Eulalia Bajera;117;67;50
26138;Santo Domingo de la Calzada;6283;3135;3148
26140;Santurde de Rioja;280;150;130
26141;Santurdejo;101;60;41
26143;Sojuela;603;333;270
26144;Sorzano;221;124;97
26145;Sotés;260;143;117
26146;Soto en Cameros;86;50;36
26147;Terroba;41;20;21
26148;Tirgo;171;89;82
26149;Tobía;46;26;20
26150;Tormantos;122;71;51
26153;Torre en Cameros;9;7;2
26151;Torrecilla en Cameros;434;243;191
26152;Torrecilla sobre Alesanco;54;32;22
26154;Torremontalbo;8;7;1
26155;Treviana;141;75;66
26157;Tricio;356;178;178
26158;Tudelilla;356;191;165
26160;Uruñuela;984;505;479
26161;Valdemadera;12;9;3
26162;Valgañón;137;81;56
26163;Ventosa;194;99;95
26164;Ventrosa;51;30;21
26165;Viguera;378;219;159
26166;Villalba de Rioja;169;95;74
26167;Villalobar de Rioja;72;46;26
26168;Villamediana de Iregua;8954;4494;4460
26169;Villanueva de Cameros;74;45;29
26170;Villar de Arnedo, El;616;332;284
26171;Villar de Torre;153;96;57
26172;Villarejo;28;22;6
26173;Villarroya;3;2;1
26174;Villarta-Quintana;136;79;57
26175;Villavelayo;42;28;14
26176;Villaverde de Rioja;76;44;32
26177;Villoslada de Cameros;348;223;125
26178;Viniegra de Abajo;73;47;26
26179;Viniegra de Arriba;41;28;13
26180;Zarratón;259;134;125
26181;Zarzosa;13;9;4
26183;Zorraquín;86;44;42
37001;Abusejo;150;79;71
37002;Agallas;126;71;55
37003;Ahigal de los Aceiteros;94;52;42
37004;Ahigal de Villarino;31;18;13
37005;Alameda de Gardón, La;79;38;41
37006;Alamedilla, La;108;54;54
37007;Alaraz;437;229;208
37008;Alba de Tormes;5058;2547;2511
37009;Alba de Yeltes;201;110;91
37010;Alberca, La;1061;515;546
37011;Alberguería de Argañán, La;103;57;46
37012;Alconada;140;78;62
37015;Aldea del Obispo;275;150;125
37013;Aldeacipreste;94;52;42
37014;Aldeadávila de la Ribera;1131;571;560
37016;Aldealengua;668;337;331
37017;Aldeanueva de Figueroa;254;136;118
37018;Aldeanueva de la Sierra;106;68;38
37019;Aldearrodrigo;146;81;65
37020;Aldearrubia;514;274;240
37021;Aldeaseca de Alba;66;39;27
37022;Aldeaseca de la Frontera;254;131;123
37023;Aldeatejada;2518;1275;1243
37024;Aldeavieja de Tormes;100;54;46
37025;Aldehuela de la Bóveda;271;145;126
37026;Aldehuela de Yeltes;191;104;87
37027;Almenara de Tormes;299;162;137
37028;Almendra;125;68;57
37029;Anaya de Alba;187;111;76
37030;Añover de Tormes;89;48;41
37031;Arabayona de Mógica;333;190;143
37032;Arapiles;725;393;332
37033;Arcediano;100;53;47
37034;Arco, El;93;45;48
37035;Armenteros;256;159;97
37037;Atalaya, La;100;53;47
37038;Babilafuente;927;488;439
37039;Bañobárez;280;142;138
37040;Barbadillo;395;217;178
37041;Barbalos;71;42;29
37042;Barceo;48;29;19
37044;Barruecopardo;418;235;183
37045;Bastida, La;28;15;13
37046;Béjar;12021;5697;6324
37047;Beleña;277;136;141
37049;Bermellar;131;67;64
37050;Berrocal de Huebra;75;40;35
37051;Berrocal de Salvatierra;72;41;31
37052;Boada;273;142;131
37054;Bodón, El;245;135;110
37055;Bogajo;130;72;58
37056;Bouza, La;47;19;28
37057;Bóveda del Río Almar;199;104;95
37058;Brincones;60;32;28
37059;Buenamadre;116;58;58
37060;Buenavista;373;193;180
37061;Cabaco, El;238;124;114
37063;Cabeza de Béjar, La;58;40;18
37065;Cabeza del Caballo;248;133;115
37062;Cabezabellosa de la Calzada;75;47;28
37067;Cabrerizos;4224;2110;2114
37068;Cabrillas;324;164;160
37069;Calvarrasa de Abajo;1191;618;573
37070;Calvarrasa de Arriba;597;318;279
37071;Calzada de Béjar, La;88;51;37
37072;Calzada de Don Diego;137;72;65
37073;Calzada de Valdunciel;702;350;352
37074;Campillo de Azaba;141;87;54
37077;Campo de Peñaranda, El;263;151;112
37078;Candelario;841;433;408
37079;Canillas de Abajo;75;50;25
37080;Cantagallo;275;140;135
37081;Cantalapiedra;909;457;452
37082;Cantalpino;817;440;377
37083;Cantaracillo;188;98;90
37085;Carbajosa de la Sagrada;7555;3747;3808
37086;Carpio de Azaba;111;59;52
37087;Carrascal de Barregas;1415;736;679
37088;Carrascal del Obispo;192;107;85
37089;Casafranca;72;35;37
37090;Casas del Conde, Las;61;29;32
37091;Casillas de Flores;179;87;92
37092;Castellanos de Moriscos;2989;1533;1456
37185;Castellanos de Villiquera;683;361;322
37096;Castillejo de Martín Viejo;219;131;88
37097;Castraz;37;24;13
37098;Cepeda;290;147;143
37099;Cereceda de la Sierra;66;34;32
37100;Cerezal de Peñahorcada;73;37;36
37101;Cerralbo;119;64;55
37102;Cerro, El;368;186;182
37103;Cespedosa de Tormes;501;268;233
37114;Chagarcía Medianero;80;45;35
37104;Cilleros de la Bastida;21;12;9
37106;Cipérez;242;126;116
37107;Ciudad Rodrigo;11810;5653;6157
37108;Coca de Alba;102;51;51
37109;Colmenar de Montemayor;179;107;72
37110;Cordovilla;111;62;49
37112;Cristóbal;166;100;66
37113;Cubo de Don Sancho, El;396;209;187
37115;Dios le Guarde;122;66;56
37116;Doñinos de Ledesma;67;35;32
37117;Doñinos de Salamanca;2288;1206;1082
37118;Éjeme;144;83;61
37120;Encina de San Silvestre;111;52;59
37119;Encina, La;101;60;41
37121;Encinas de Abajo;618;319;299
37122;Encinas de Arriba;235;117;118
37123;Encinasola de los Comendadores;153;85;68
37124;Endrinal;203;117;86
37125;Escurial de la Sierra;233;129;104
37126;Espadaña;34;20;14
37127;Espeja;211;113;98
37128;Espino de la Orbada;240;132;108
37129;Florida de Liébana;251;141;110
37130;Forfoleda;208;114;94
37131;Frades de la Sierra;181;102;79
37132;Fregeneda, La;310;155;155
37133;Fresnedoso;102;57;45
37134;Fresno Alhándiga;191;102;89
37135;Fuente de San Esteban, La;1284;654;630
37136;Fuenteguinaldo;662;322;340
37137;Fuenteliante;89;43;46
37138;Fuenterroble de Salvatierra;253;133;120
37139;Fuentes de Béjar;233;123;110
37140;Fuentes de Oñoro;1043;560;483
37141;Gajates;146;73;73
37142;Galindo y Perahuy;665;379;286
37143;Galinduste;394;190;204
37144;Galisancho;333;180;153
37145;Gallegos de Argañán;269;135;134
37146;Gallegos de Solmirón;109;62;47
37147;Garcibuey;200;114;86
37148;Garcihernández;418;217;201
37149;Garcirrey;57;33;24
37150;Gejuelo del Barro;31;18;13
37151;Golpejas;148;79;69
37152;Gomecello;409;217;192
37154;Guadramiro;133;82;51
37155;Guijo de Ávila;77;42;35
37156;Guijuelo;5484;2776;2708
37157;Herguijuela de Ciudad Rodrigo;70;42;28
37158;Herguijuela de la Sierra;230;127;103
37159;Herguijuela del Campo;66;33;33
37160;Hinojosa de Duero;600;303;297
37161;Horcajo de Montemayor;110;57;53
37162;Horcajo Medianero;212;114;98
37163;Hoya, La;31;19;12
37164;Huerta;278;155;123
37165;Iruelos;26;11;15
37166;Ituero de Azaba;205;107;98
37167;Juzbado;189;97;92
37168;Lagunilla;436;239;197
37169;Larrodrigo;183;102;81
37170;Ledesma;1539;755;784
37171;Ledrada;447;231;216
37172;Linares de Riofrío;923;508;415
37173;Lumbrales;1517;776;741
37175;Machacón;444;226;218
37174;Macotera;1003;522;481
37176;Madroñal;140;79;61
37177;Maíllo, El;290;167;123
37178;Malpartida;90;47;43
37179;Mancera de Abajo;203;105;98
37180;Manzano, El;60;31;29
37181;Martiago;264;146;118
37183;Martín de Yeltes;397;200;197
37182;Martinamor;79;51;28
37184;Masueco;262;138;124
37186;Mata de Ledesma, La;104;58;46
37187;Matilla de los Caños del Río;628;306;322
37188;Maya, La;159;90;69
37189;Membribe de la Sierra;102;60;42
37190;Mieza;179;90;89
37191;Milano, El;93;59;34
37192;Miranda de Azán;455;250;205
37193;Miranda del Castañar;392;214;178
37194;Mogarraz;253;130;123
37195;Molinillo;47;26;21
37196;Monforte de la Sierra;59;29;30
37197;Monleón;89;54;35
37198;Monleras;241;120;121
37199;Monsagro;133;77;56
37200;Montejo;211;117;94
37201;Montemayor del Río;266;142;124
37202;Monterrubio de Armuña;1315;677;638
37203;Monterrubio de la Sierra;152;87;65
37204;Morasverdes;245;128;117
37205;Morille;227;120;107
37206;Moríñigo;87;47;40
37207;Moriscos;552;298;254
37208;Moronta;74;45;29
37209;Mozárbez;514;272;242
37211;Narros de Matalayegua;208;116;92
37213;Nava de Béjar;76;44;32
37214;Nava de Francia;122;64;58
37215;Nava de Sotrobal;165;96;69
37212;Navacarros;132;72;60
37216;Navales;305;167;138
37217;Navalmoral de Béjar;60;29;31
37218;Navamorales;43;28;15
37219;Navarredonda de la Rinconada;156;80;76
37221;Navasfrías;370;200;170
37222;Negrilla de Palencia;80;47;33
37223;Olmedo de Camaces;100;56;44
37224;Orbada, La;181;94;87
37225;Pajares de la Laguna;109;58;51
37226;Palacios del Arzobispo;151;82;69
37228;Palaciosrubios;305;163;142
37229;Palencia de Negrilla;145;90;55
37230;Parada de Arriba;259;135;124
37231;Parada de Rubiales;249;136;113
37232;Paradinas de San Juan;394;234;160
37233;Pastores;54;31;23
37234;Payo, El;325;162;163
37235;Pedraza de Alba;222;115;107
37236;Pedrosillo de Alba;124;73;51
37237;Pedrosillo de los Aires;321;190;131
37238;Pedrosillo el Ralo;129;67;62
37239;Pedroso de la Armuña, El;209;110;99
37240;Pelabravo;1323;719;604
37241;Pelarrodríguez;162;97;65
37242;Pelayos;74;44;30
37243;Peña, La;72;40;32
