ID_MUNICIPIO;FECHA_ELECCION;V_+RDS+_2023;V_3e_2023;V_ADELANTE_ANDALUCï¿½A_2023;V_AHORA_CANARIAS-PCPC_2023;V_ALM_2023;V_ASTURIAS_EXISTE_EV_2023;V_BNG_2023;V_BQEX_2023;V_CCD_2023;V_CCa_2023;V_CJ_2023;V_CUP-PR_2023;V_CpM_2023;V_EAJ-PNV_2023;V_EH_Bildu_2023;V_ERC_2023;V_ESCAï¿½OS_EN_BLANCO_2023;V_ESCONS_EN_BLANC_2023;V_ESPAï¿½A_VACIADA_2023;V_EV-PCAS-TC_2023;V_EVB_2023;V_EVC_2023;V_EXISTE_2023;V_FE_de_las_JONS_2023;V_FIA_2023;V_FO_2023;V_FUERZA_Cï¿½VICA_2023;V_GBAI_2023;V_GITV_2023;V_JM+_2023;V_JxCAT_-_JUNTS_2023;V_JxG_2023;V_LB_2023;V_Mï¿½S_PER_MALLORCA-Mï¿½S_PER_MENORCA-SUMAR_2023;V_NC-bc_2023;V_PACMA_2023;V_PAR_2023;V_PARTIDO_AUTï¿½NOMOS_2023;V_PCTC_2023;V_PCTE_2023;V_PCTE/ELAK_2023;V_PCTG_2023;V_PDeCAT-E-CiU_2023;V_PH_2023;V_POR_MI_REGIï¿½N_2023;V_PP_2023;V_PREPAL_2023;V_PSC_2023;V_PSE-EE_(PSOE)_2023;V_PSIB-PSOE_2023;V_PSN-PSOE_2023;V_PSOE_2023;V_PSdeG-PSOE_2023;V_PUEDE_2023;V_PUM+J_2023;V_RECORTES_CERO_2023;V_SUMAR_2023;V_SUMAR_-_COMPROMï¿½S_2023;V_SUMAR_-_ECP_2023;V_SUMAR_ARAGï¿½N_2023;V_SY_2023;V_Somos_Cc_2023;V_UNIDOS_SI_2023;V_UPL_2023;V_UPN_2023;V_UdCa_2023;V_VB_2023;V_VOX_2023;V_VP_2023;V_XAV_2023;V_XH_2023;V_Zsi_2023
48057;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;1469;2150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;61;0;0;233;0;0;0;0;0;3;1;181;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0
48058;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;165;289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;23;0;0;98;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0
48059;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;127;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;20;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
48060;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;914;1005;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;57;0;0;153;0;0;0;0;0;0;0;131;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0
48061;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;258;194;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;70;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0
48062;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;104;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;12;0;0;0;0;0;1;0;14;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
48063;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;88;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0;0;15;0;0;0;0;0;1;0;15;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
48064;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;166;243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;13;0;0;28;0;0;0;0;0;1;0;32;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
48065;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;716;691;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;117;0;0;452;0;0;0;0;0;0;1;234;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0
48066;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;142;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;12;0;0;0;0;0;1;0;22;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
48067;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;281;432;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;12;0;0;47;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48068;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;522;429;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;31;0;0;77;0;0;0;0;0;0;1;62;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
48069;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;3436;2186;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;28;0;0;0;4;0;0;0;0;0;938;0;0;1355;0;0;0;0;0;11;5;840;0;0;0;0;0;0;0;0;0;0;228;0;0;0;0
48070;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;69;224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;11;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48071;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;1213;779;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;13;0;0;0;2;0;0;0;0;0;207;0;0;1518;0;0;0;0;0;1;4;333;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0
48072;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;213;369;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;0;0;40;0;0;0;0;0;1;0;15;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
48073;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;1411;2173;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;14;0;0;0;2;0;0;0;0;0;120;0;0;323;0;0;0;0;0;0;0;268;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0
48074;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;778;678;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;126;0;0;398;0;0;0;0;0;0;1;191;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0
48075;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;541;513;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;85;0;0;162;0;0;0;0;0;0;0;124;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0
48076;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;128;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;0;0;18;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
48077;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;831;712;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;221;0;0;369;0;0;0;0;0;1;0;231;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0
48078;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;4778;3420;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;104;0;0;0;28;0;0;0;0;0;2614;0;0;9455;0;0;0;0;0;17;22;3006;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0
48079;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;136;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;18;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
48080;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;1410;1162;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;20;0;0;0;5;0;0;0;0;0;417;0;0;2606;0;0;0;0;0;9;5;751;0;0;0;0;0;0;0;0;0;0;169;0;0;0;0
48081;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;713;382;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;63;0;0;169;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0
48082;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;5088;4540;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;107;0;0;0;28;0;0;0;0;0;2234;0;0;8546;0;0;0;0;0;29;22;3108;0;0;0;0;0;0;0;0;0;0;601;0;0;0;0
48083;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;942;853;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;18;0;0;0;2;0;0;0;0;0;237;0;0;1669;0;0;0;0;0;1;8;677;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0
48084;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;2339;2206;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;90;0;0;0;23;0;0;0;0;0;1084;0;0;5331;0;0;0;0;0;14;19;1820;0;0;0;0;0;0;0;0;0;0;316;0;0;0;0
48085;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;2317;2125;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;37;0;0;0;3;0;0;0;0;0;588;0;0;1451;0;0;0;0;0;11;4;1030;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0
48086;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;380;376;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;0;0;0;1;0;0;0;0;0;84;0;0;278;0;0;0;0;0;2;1;209;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0
48087;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;179;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;46;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0
48088;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;18;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48089;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;942;862;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;24;0;0;0;2;0;0;0;0;0;204;0;0;497;0;0;0;0;0;4;2;423;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0
48090;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;1432;711;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;8;0;0;0;6;0;0;0;0;0;308;0;0;1218;0;0;0;0;0;6;3;376;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0
48091;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;209;319;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;24;0;0;124;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
48092;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;289;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;28;0;0;74;0;0;0;0;0;1;2;58;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0
48093;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;228;287;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;30;0;0;59;0;0;0;0;0;0;2;36;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0
48094;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;868;774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;49;0;0;245;0;0;0;0;0;1;1;122;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0
48095;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;337;487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;3;0;0;0;0;0;105;0;0;381;0;0;0;0;0;0;1;121;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0
48096;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;1867;892;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;28;0;0;0;4;0;0;0;0;0;267;0;0;1099;0;0;0;0;0;7;4;425;0;0;0;0;0;0;0;0;0;0;112;0;0;0;0
48097;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;250;271;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;0;0;0;1;0;0;0;0;0;50;0;0;179;0;0;0;0;0;0;2;82;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0
48901;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;1124;759;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;24;0;0;0;4;0;0;0;0;0;300;0;0;986;0;0;0;0;0;7;3;416;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0
48902;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;3312;2207;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;61;0;0;0;15;0;0;0;0;0;937;0;0;3892;0;0;0;0;0;27;15;1367;0;0;0;0;0;0;0;0;0;0;322;0;0;0;0
48903;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;656;217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;164;0;0;157;0;0;0;0;0;0;2;85;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0
48904;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;1019;566;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;4;0;0;0;0;0;248;0;0;466;0;0;0;0;0;2;1;238;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0
48905;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;683;536;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;72;0;0;326;0;0;0;0;0;3;0;133;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0
48906;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;256;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;13;0;0;47;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
48907;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;149;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48908;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;111;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;21;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
48909;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;47;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48910;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;511;567;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;139;0;0;461;0;0;0;0;0;2;2;154;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0
48911;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;77;188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48912;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;512;452;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;7;0;0;0;1;0;0;0;0;0;100;0;0;349;0;0;0;0;0;2;1;143;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0
48913;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;337;287;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;54;0;0;147;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0
48914;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;132;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;8;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
48915;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;70;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;11;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49002;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;21;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49003;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;349;1;0;0;0;0;176;0;0;0;0;22;0;0;0;0;0;0;3;0;0;0;78;0;0;0;5
49004;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;17;0;0;0;0;6;0;0;0;0;0;0;4;0;0;0;15;0;0;0;1
49005;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;25;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0
49006;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;33;0;0;0;0;5;0;0;0;0;0;0;2;0;0;0;11;0;0;0;2
49007;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;93;0;0;0;0;12;0;0;0;0;0;0;8;0;0;0;50;0;0;0;3
49008;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;0;0;93;0;0;0;0;5;0;0;0;0;0;0;3;0;0;0;62;0;0;0;0
49009;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;0;0;0;0;0;68;0;0;0;0;13;0;0;0;0;0;0;1;0;0;0;58;0;0;0;4
49010;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;100;1;0;0;0;0;99;0;0;0;0;23;0;0;0;0;0;0;2;0;0;0;29;0;0;0;11
49011;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;85;0;0;0;0;0;28;0;0;0;0;10;0;0;0;0;0;0;1;0;0;0;22;0;0;0;2
49012;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;0;0;0;0;12;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
49013;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;32;0;0;0;0
49014;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;1;0;0;0;0;27;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;8;0;0;0;0
49015;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;81;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;15
49016;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;45;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;35;0;0;0;5
49017;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;126;0;0;0;0;0;32;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;19;0;0;0;4
49018;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;0;0;0;0;0;78;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0
49019;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;58;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;15;0;0;0;6
49020;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;0;65;0;0;0;0;19;0;0;0;0;0;0;1;0;0;0;25;0;0;0;2
49021;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;22;0;0;0;7;0;0;0;0;0;4045;11;0;0;0;0;3315;0;0;2;5;562;0;0;0;0;0;0;54;0;0;0;1239;0;0;0;59
49022;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;91;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;32;0;0;0;3
49023;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329;1;0;0;0;0;163;0;0;1;0;19;0;0;0;0;0;0;1;0;0;0;111;0;0;0;7
49024;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0;113;0;0;0;0;13;0;0;0;0;0;0;1;0;0;0;74;0;0;0;4
49025;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;53;0;0;1;0;8;0;0;0;0;0;0;1;0;0;0;10;0;0;0;1
49026;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;60;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;13;0;0;0;0
49027;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;1;0;0;0;0;11;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
49028;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;17;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;9;0;0;0;0
49029;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;242;1;0;0;0;0;83;0;0;0;0;14;0;0;0;0;0;0;1;0;0;0;83;0;0;0;10
49030;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;9;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;9;0;0;0;0
