municipio;nombre;provincia;superficie;latitud;longitud;altitud;rango tamaño población;poblacion;poblacion hombres;poblacion mujeres;densidad poblacional;indice gini;P80P20;Renta media hogar;renta media unidad consumo;renta media persona;salarios;pensiones;otros ingresos;otras prestaciones;desempleo;votos totales;imputado
03019;Aspe;Alicante/Alacant;70.5709;38.34577266;-0.76849107;234.0;20001-50000;20714;10435;10279;293.5204170557553;28.98333333333333;2.370833333333333;24135.541666666668;13842.291666666666;9052.75;61.85;21.23333333333333;9.083333333333334;4.358333333333333;3.4916666666666667;11020;False
03001;Atzúbia, l';Alicante/Alacant;14.669574;38.84743029;-0.15173035;99.0;501-1000;632;325;307;43.08236899040149;35.2;3.1;24963.0;17882.0;11127.0;44.6;33.9;17.1;3.4;1.1;258;False
03020;Balones;Alicante/Alacant;11.25;38.73701039;-0.34237388;670.0;101-500;131;73;58;11.644444444444444;30.3;2.5;24310.0;17441.0;12051.0;45.29999999999999;40.4;8.8;1.9;3.7000000000000006;83;False
03021;Banyeres de Mariola;Alicante/Alacant;50.275886;38.71635902;-0.65685684;812.0;5001-10000;7068;3538;3530;140.58429522256455;28.03333333333333;2.2666666666666666;28928.33333333333;17606.222222222223;11671.888888888889;61.53333333333333;19.788888888888888;13.622222222222222;3.588888888888889;1.4555555555555555;4320;False
03022;Benasau;Alicante/Alacant;9.04039;38.68991329;-0.34261264;705.0;101-500;151;74;77;16.702819236780712;45.20000000000001;2.3;38251.0;25363.0;17732.0;40.5;28.3;28.3;1.3999999999999997;1.6000000000000003;120;False
03023;Beneixama;Alicante/Alacant;34.888204;38.70018533;-0.76676743;592.0;1001-2000;1685;852;833;48.2971264442274;27.5;2.3;29028.0;17470.0;11829.0;58.0;23.600000000000005;13.800000000000002;2.9;1.7;1113;False
03024;Benejúzar;Alicante/Alacant;9.327958;38.07806375;-0.83819517;23.0;5001-10000;5402;2699;2703;579.1192456055227;29.383333333333336;2.433333333333333;24851.83333333333;13809.833333333334;8803.0;62.25;21.01666666666667;9.283333333333331;4.316666666666666;3.15;2933;False
03025;Benferri;Alicante/Alacant;12.3715;38.14179352;-0.9622579;56.0;1001-2000;1942;1001;941;156.97368952835146;27.399999999999995;2.5;25513.0;14619.0;9418.0;65.0;18.9;9.6;3.2999999999999994;3.2000000000000006;930;False
03026;Beniarbeig;Alicante/Alacant;7.403238;38.82193219;-0.00130364;42.0;2001-5000;2092;1061;1031;282.5790552728414;32.0;2.5;24350.0;14991.0;9803.0;60.9;20.0;13.699999999999998;3.2000000000000006;2.2;968;False
03027;Beniardá;Alicante/Alacant;15.739453;38.68343356;-0.21600764;464.0;101-500;232;106;126;14.740029402546584;29.3;2.5;23639.0;15057.0;10062.0;50.0;31.2;14.699999999999998;2.6;1.6000000000000003;137;False
03028;Beniarrés;Alicante/Alacant;20.213756;38.82007885;-0.37904234;385.0;1001-2000;1118;571;547;55.30886986070278;25.8;2.0;22791.0;14387.0;10063.0;51.9;30.600000000000005;10.5;4.9;2.1;760;False
03030;Benidoleig;Alicante/Alacant;7.484278000000001;38.791917;-0.03173239;124.0;1001-2000;1095;545;550;146.30669785382102;35.1;3.0;22973.0;14757.0;10033.0;48.29999999999999;30.399999999999995;17.1;2.6;1.7;431;False
03031;Benidorm;Alicante/Alacant;38.509874;38.53427136;-0.1306853;11.0;50000-100000;68721;34250;34471;1784.5033717845972;32.286;2.782;25104.98;15544.84;10695.56;54.41;22.762;15.886;3.418;3.53;24651;False
03032;Benifallim;Alicante/Alacant;13.688379;38.66273419;-0.39922559;738.0;101-500;105;60;45;7.670740268077031;24.600000000000005;2.2;30952.0;21883.0;16213.0;50.5;35.2;11.1;2.1;1.1;82;False
03033;Benifato;Alicante/Alacant;11.880505;38.67369418;-0.22888967;663.0;101-500;140;73;67;11.784010864858018;25.0;2.2;23937.0;15836.0;11482.0;45.1;31.2;16.9;4.5;2.3;78;False
03029;Benigembla;Alicante/Alacant;18.454265;38.75633514;-0.10982699;311.0;101-500;490;253;237;26.552127651792148;38.9;3.9;21219.0;15299.0;9838.0;37.0;43.6;16.4;1.3999999999999997;1.6000000000000003;170;False
03034;Benijófar;Alicante/Alacant;4.359954;38.0808408;-0.73828051;22.0;2001-5000;3322;1615;1707;761.9346442645955;32.3;3.0;21943.0;13641.0;8610.0;48.0;32.7;14.699999999999998;2.7999999999999994;1.9;1005;False
03035;Benilloba;Alicante/Alacant;9.538103;38.69955909;-0.3908201;521.0;501-1000;724;377;347;75.90607901801857;28.3;2.5;26947.0;16681.0;11570.0;51.1;33.0;8.4;5.7;1.9;483;False
03036;Benillup;Alicante/Alacant;3.378822;38.75380301;-0.3789958;564.0;<100;97;47;50;28.70823026486746;32.50000000000001;2.5;28385.333333333332;19183.666666666668;13394.333333333334;50.1;30.5;12.800000000000002;3.2999999999999994;2.2;70;True
03037;Benimantell;Alicante/Alacant;37.9279;38.67659254;-0.20984798;546.0;101-500;483;242;241;12.734688712003564;28.2;2.3;22410.0;14426.0;9934.0;48.20000000000001;26.2;18.0;4.6;3.1;252;False
03038;Benimarfull;Alicante/Alacant;5.563613;38.77584801;-0.39099875;414.0;101-500;409;207;202;73.51338060357541;28.600000000000005;2.3;30203.0;19034.0;14084.0;45.0;22.3;28.7;2.2;1.7;251;False
03039;Benimassot;Alicante/Alacant;9.512727;38.74905825;-0.291855;725.0;101-500;106;59;47;11.142966680322058;30.18;2.6000000000000005;24341.0;16476.6;11780.2;50.1;30.5;12.800000000000002;3.2999999999999994;2.2;65;True
03040;Benimeli;Alicante/Alacant;3.4555;38.82296616;-0.04146491;93.0;101-500;418;187;231;120.96657502532196;31.7;2.4;24013.0;15622.0;10114.0;46.29999999999999;29.2;19.6;3.2999999999999994;1.7;220;False
03041;Benissa;Alicante/Alacant;69.7279;38.7151969;0.05043358;254.0;10001-20000;11005;5415;5590;157.8277848608663;32.922222222222224;2.8;25606.555555555555;15501.444444444443;9952.555555555557;54.02222222222222;22.266666666666666;18.91111111111111;2.6888888888888887;2.1666666666666665;4145;False
03042;Benitachell/Poble Nou de Benitatxell, el;Alicante/Alacant;12.6888;38.73241632;0.144742727;159.0;2001-5000;4276;2106;2170;336.9901015068407;36.5;3.5;21419.0;14535.0;9132.0;43.29999999999999;33.0;19.9;1.9;1.9;1036;False
03043;Biar;Alicante/Alacant;98.165159;38.62996229;-0.76597374;697.0;2001-5000;3671;1799;1872;37.39616007752812;27.4;2.22;28722.0;17437.8;11669.8;62.14;20.86;12.62;2.72;1.64;2307;False
03044;Bigastro;Alicante/Alacant;4.098141;38.06301558;-0.89528476;23.0;5001-10000;6733;3382;3351;1642.9400550151886;28.44;2.32;25451.0;14029.6;9060.2;63.98;18.66;9.64;4.18;3.56;3378;False
03045;Bolulla;Alicante/Alacant;13.571512;38.67657681;-0.11168494;213.0;101-500;420;220;200;30.947178177346785;35.8;3.7000000000000006;19841.0;12140.0;8014.0;50.20000000000001;27.399999999999995;16.4;2.5;3.6;171;False
03046;Busot;Alicante/Alacant;33.6141;38.4819618;-0.42050568;312.0;2001-5000;2978;1516;1462;88.59377463623896;33.8;2.9;24656.0;15072.0;9572.0;58.4;24.8;10.699999999999998;3.8;2.3;1054;False
03049;Callosa de Segura;Alicante/Alacant;24.9077;38.12258136;-0.87933854;20.0;10001-20000;19038;9714;9324;764.3419504811766;30.914285714285715;2.607142857142857;25271.571428571428;13412.857142857143;8636.42857142857;59.74285714285714;21.535714285714285;10.542857142857144;4.778571428571429;3.414285714285714;8728;False
03048;Callosa d'en Sarrià;Alicante/Alacant;34.661654;38.65164066;-0.12235041;250.0;5001-10000;7373;3762;3611;212.7134498544126;31.38888888888889;2.588888888888889;24800.0;13960.111111111111;9140.555555555557;53.91111111111111;20.98888888888889;18.64444444444445;3.677777777777778;2.8;3489;False
03047;Calp;Alicante/Alacant;23.593000000000004;38.64526261;0.04453809;55.0;20001-50000;22725;11480;11245;963.2094265248164;33.59;3.04;24799.1;14496.2;9348.3;54.7;21.1;18.880000000000003;2.15;3.16;6103;False
03050;Campello, el;Alicante/Alacant;55.296800000000005;38.42754724;-0.40086509;26.0;20001-50000;28349;13796;14553;512.6698109113004;34.48888888888889;3.088888888888889;28489.666666666668;17581.277777777777;11689.333333333334;60.18333333333333;22.08888888888889;12.627777777777778;3.0666666666666664;2.05;13046;False
03051;Campo de Mirra/Camp de Mirra, el;Alicante/Alacant;21.815853;38.68728729;-0.778961778;585.0;101-500;415;211;204;19.02286378625672;24.399999999999995;2.1;23630.0;14570.0;9932.0;59.6;20.5;12.800000000000002;4.6;2.5;282;False
03052;Cañada;Alicante/Alacant;19.324451;38.67518917;-0.80952172;556.0;1001-2000;1220;606;614;63.13245328418385;28.8;2.3;28232.0;16387.0;10804.0;61.70000000000001;19.4;13.800000000000002;3.8;1.3999999999999997;731;False
03053;Castalla;Alicante/Alacant;114.599725;38.59657643;-0.67026538;669.0;10001-20000;10124;5149;4975;88.34227132743992;28.25833333333333;2.283333333333333;26189.416666666668;16066.333333333334;10654.666666666666;64.02499999999999;18.008333333333333;12.016666666666666;3.616666666666666;2.3833333333333333;5428;False
03054;Castell de Castells;Alicante/Alacant;45.9267;38.72499704;-0.19391054;549.0;101-500;449;236;213;9.776448122769544;30.399999999999995;2.6;17269.0;14592.0;8408.0;50.6;33.4;9.8;3.2999999999999994;3.0;243;False
03075;Castell de Guadalest, el;Alicante/Alacant;15.9602;38.67694213;-0.19735239;571.0;101-500;217;111;106;13.596320848109672;34.4;3.4;24515.0;16951.0;12020.0;44.29999999999999;21.0;30.399999999999995;2.0;2.4;114;False
03055;Catral;Alicante/Alacant;20.0231;38.15964959;-0.80464175;8.0;5001-10000;8639;4307;4332;431.4516733173185;31.71666666666667;2.7;22872.0;12963.333333333334;8299.833333333334;59.43333333333334;22.65;10.183333333333334;4.4;3.4;3681;False
03056;Cocentaina;Alicante/Alacant;52.944709;38.74541202;-0.44022067;433.0;10001-20000;11511;5868;5643;217.4154928304545;31.066666666666663;2.6166666666666667;25482.75;15823.416666666666;10024.833333333334;57.60833333333333;23.116666666666664;12.408333333333331;4.683333333333333;2.25;6106;False
03057;Confrides;Alicante/Alacant;39.983328;38.68353731;-0.26810894;780.0;101-500;187;106;81;4.676949352490118;39.1;3.7000000000000006;18025.0;12575.0;9373.0;40.9;40.7;12.1;4.0;2.3;136;False
03058;Cox;Alicante/Alacant;16.7097;38.13972138;-0.88437585;16.0;5001-10000;7297;3722;3575;436.69246006810414;29.35;2.35;26282.666666666668;14101.0;9081.5;55.16666666666666;18.366666666666667;19.75;3.966666666666667;2.766666666666667;3649;False
03059;Crevillent;Alicante/Alacant;104.5501;38.24881414;-0.80855322;129.0;20001-50000;28952;14627;14325;276.9198690388627;30.803703703703704;2.6777777777777776;24064.0;13259.074074074077;8654.037037037036;58.71851851851852;22.522222222222226;10.248148148148148;4.777777777777778;3.755555555555556;14596;False
03061;Daya Nueva;Alicante/Alacant;7.093467;38.11371672;-0.76103525;8.0;1001-2000;1737;852;885;244.8732051618764;30.100000000000005;2.5;21608.0;13247.0;8855.0;58.9;24.100000000000005;10.1;4.1;2.7999999999999994;782;False
03062;Daya Vieja;Alicante/Alacant;3.142879;38.1047248;-0.73805702;6.0;501-1000;690;354;336;219.54392771723;37.1;3.8;19571.0;13583.0;8485.0;45.9;38.6;11.800000000000002;1.6000000000000003;2.2;169;False
03063;Dénia;Alicante/Alacant;66.40050000000001;38.84122705;0.10661934;13.0;20001-50000;42166;20419;21747;635.0253386646184;34.07586206896552;2.9655172413793105;26775.103448275862;15750.689655172411;10480.310344827589;56.58275862068966;21.74827586206897;15.779310344827588;3.36551724137931;2.534482758620689;17937;False
03064;Dolores;Alicante/Alacant;18.701083;38.13897736;-0.76969869;4.0;5001-10000;7470;3740;3730;399.4421071763598;33.614285714285714;3.042857142857143;21657.714285714286;12296.857142857143;7984.714285714285;56.57142857142857;23.3;11.928571428571429;5.285714285714286;2.942857142857143;3446;False
03065;Elche/Elx;Alicante/Alacant;326.5014;38.26536234;-0.698854923;81.0;100001-500000;232517;115151;117366;712.147022953041;30.52265193370166;2.6149171270718234;26145.475138121543;14635.60773480663;9558.740331491712;60.22707182320442;20.72265193370166;10.86022099447514;4.547513812154696;3.6718232044198897;119297;False
03066;Elda;Alicante/Alacant;45.5975;38.47878894;-0.79611046;395.0;50000-100000;52618;25639;26979;1153.9667744942158;31.17659574468085;2.74468085106383;23464.14893617021;13892.212765957447;9314.8085106383;55.1468085106383;25.84468085106383;9.525531914893616;5.0638297872340425;4.43404255319149;28030;False
03067;Facheca;Alicante/Alacant;10.17479;38.73467536;-0.26771337;769.0;101-500;106;52;54;10.41790543097204;23.100000000000005;2.1;32982.0;20179.0;14368.0;54.6;28.3;11.0;3.7000000000000006;2.5;78;False
03068;Famorca;Alicante/Alacant;9.724032;38.73219338;-0.24604552;684.0;<100;47;24;23;4.833385986389185;30.475;2.725;22978.75;15600.75;10552.75;50.1;30.5;12.800000000000002;3.2999999999999994;2.2;37;True
03069;Finestrat;Alicante/Alacant;42.2608;38.56697349;-0.2117688;264.0;5001-10000;6715;3440;3275;158.8942944762049;35.425;3.075;24998.25;16092.75;10296.5;63.400000000000006;13.775;16.900000000000002;2.85;3.075;2066;False
03077;Fondó de les Neus, el/Hondón de las Nieves;Alicante/Alacant;68.851772;38.30855695;-0.85486637;367.0;2001-5000;2544;1306;1238;36.94894010861478;32.6;2.7000000000000006;21091.0;14022.0;9324.0;46.0;37.3;11.0;3.4;2.2;1022;False
03070;Formentera del Segura;Alicante/Alacant;4.331745000000001;38.08423377;-0.74649853;8.0;2001-5000;4191;2105;2086;967.5084752218792;32.225;2.825;19818.0;12153.25;7892.0;56.975;23.5;10.775;5.2;3.55;1367;False
03072;Gaianes;Alicante/Alacant;9.571426;38.81311114;-0.40755768;420.0;101-500;452;227;225;47.22389328403103;27.100000000000005;2.2;25423.0;16212.0;10935.0;51.1;27.899999999999995;12.9;5.900000000000001;2.3;274;False
03071;Gata de Gorgos;Alicante/Alacant;20.3387;38.7732101;0.08427495;79.0;5001-10000;6049;3082;2967;297.4133056685039;33.575;3.0125;26065.125;14521.25;9457.375;56.55;21.45;17.725;2.5125;1.775;2786;False
03073;Gorga;Alicante/Alacant;9.106836;38.71833445;-0.35671735;542.0;101-500;249;140;109;27.342097738446157;26.5;2.5;30730.0;19095.0;13299.0;53.1;23.600000000000005;17.5;3.2999999999999994;2.6;178;False
03074;Granja de Rocamora;Alicante/Alacant;7.1689;38.15262779;-0.89001674;17.0;2001-5000;2580;1362;1218;359.88784890290003;28.7;2.4;26133.0;14094.0;8953.0;60.4;18.8;14.4;3.5;2.9;1332;False
03076;Guardamar del Segura;Alicante/Alacant;33.9372;38.08988071;-0.65477035;27.0;10001-20000;15348;7492;7856;452.2470916869984;32.81111111111111;2.811111111111112;25075.777777777777;15335.888888888889;10115.888888888889;55.855555555555554;25.355555555555554;13.22222222222222;3.388888888888889;2.177777777777778;5989;False
03078;Hondón de los Frailes;Alicante/Alacant;12.545898;38.27358559;-0.92699487;413.0;1001-2000;1198;616;582;95.48937828125176;35.8;3.4;17890.0;12152.0;7823.0;36.5;48.4;9.2;3.2999999999999994;2.6;336;False
03079;Ibi;Alicante/Alacant;62.524351;38.62745682;-0.57466482;754.0;20001-50000;23489;11747;11742;375.67762998451593;27.13913043478261;2.2086956521739127;28632.260869565216;17106.478260869564;11358.217391304348;61.63913043478261;20.83478260869565;11.952173913043476;3.178260869565217;2.4391304347826086;13226;False
03080;Jacarilla;Alicante/Alacant;12.204205;38.06070041;-0.86635637;25.0;2001-5000;2022;1030;992;165.6805994327365;29.899999999999995;2.7000000000000006;25351.0;15034.0;9764.0;61.70000000000001;20.9;11.6;3.4;2.4;1028;False
03082;Jávea/Xàbia;Alicante/Alacant;68.9138;38.78906246;0.163523555;46.0;20001-50000;27604;13681;13923;400.5583787282083;37.14666666666667;3.36;25269.93333333333;14743.133333333331;9403.533333333333;49.873333333333335;23.040000000000003;22.48;2.4866666666666664;2.1266666666666665;8253;False
03083;Jijona/Xixona;Alicante/Alacant;163.760691;38.53941113;-0.507189631;448.0;5001-10000;6865;3342;3523;41.920927165604105;27.288888888888888;2.322222222222222;27671.0;17578.88888888889;12002.222222222224;60.08888888888888;23.58888888888889;9.877777777777778;2.7555555555555555;3.733333333333333;3635;False
03085;Llíber;Alicante/Alacant;21.93274;38.74347137;0.006304;191.0;501-1000;935;474;461;42.63033255306907;34.5;3.2000000000000006;22553.0;14545.0;9410.0;34.7;39.0;23.399999999999995;1.7;1.1;222;False
03084;Lorcha/Orxa, l';Alicante/Alacant;31.764696;38.84540041;-0.311838984;261.0;501-1000;578;284;294;18.19630195736801;27.899999999999995;2.3;28546.0;18010.0;12709.0;57.70000000000001;29.7;7.8;3.6;1.3;412;False
03086;Millena;Alicante/Alacant;9.773401;38.73087323;-0.36337482;635.0;101-500;237;127;110;24.24949104206407;30.2;2.4;25060.0;16396.0;11008.0;53.6;31.600000000000005;10.3;2.0;2.6;138;False
03088;Monforte del Cid;Alicante/Alacant;79.522261;38.37928097;-0.72989187;228.0;5001-10000;8165;4292;3873;102.67565204163398;29.585714285714285;2.4285714285714284;26035.85714285714;15208.285714285714;9981.42857142857;64.15714285714286;15.614285714285714;12.05714285714286;5.0;3.2142857142857144;3932;False
03089;Monóvar/Monòver;Alicante/Alacant;152.356842;38.43694476;-0.839000344;389.0;10001-20000;12167;6069;6098;79.85857307281283;29.442857142857143;2.4714285714285715;22291.14285714286;13559.785714285714;9036.57142857143;57.08571428571429;25.06428571428572;8.685714285714285;4.664285714285714;4.514285714285714;6433;False
03903;Montesinos, Los;Alicante/Alacant;14.9903;38.02749921;-0.74364774;19.0;2001-5000;4968;2520;2448;331.4143145901016;32.2;2.9;21763.5;13298.75;8639.0;58.125;23.875;12.05;3.675;2.325;1807;False
03091;Murla;Alicante/Alacant;5.81336;38.75958883;-0.08306874;283.0;101-500;470;220;250;80.84825298966518;32.0;2.6;20578.0;14894.0;10152.0;41.5;43.4;11.0;2.7000000000000006;1.5;191;False
03092;Muro de Alcoy;Alicante/Alacant;30.243942;38.77998192;-0.4357044;391.0;5001-10000;9324;4637;4687;308.29314511977304;29.2375;2.4;27198.75;15586.875;10205.0;63.2125;19.4375;11.6125;3.825;1.925;4823;False
03090;Mutxamel;Alicante/Alacant;47.653187;38.41368396;-0.44522331;63.0;20001-50000;25352;12662;12690;532.0105872457177;30.82631578947369;2.631578947368421;32296.42105263158;17928.842105263157;11465.21052631579;65.01578947368421;18.031578947368423;11.23157894736842;3.310526315789473;2.410526315789474;12337;False
03093;Novelda;Alicante/Alacant;75.72424;38.38606382;-0.76539782;241.0;20001-50000;25651;12770;12881;338.7422574330228;30.26538461538461;2.542307692307692;27295.96153846154;15828.884615384615;10464.153846153846;59.71153846153846;22.75769230769231;10.83846153846154;3.7115384615384617;3.003846153846154;13615;False
03094;Nucia, la;Alicante/Alacant;21.361299;38.61761623;-0.12289748;216.0;10001-20000;18603;9425;9178;870.8740044320339;32.36666666666667;2.7;29316.222222222223;16307.333333333334;10252.0;64.28888888888889;15.444444444444445;14.61111111111111;2.7;2.955555555555556;6444;False
03095;Ondara;Alicante/Alacant;10.3853;38.82692459;0.01764367;36.0;5001-10000;6894;3460;3434;663.8229035271007;30.7125;2.5625;25689.375;14538.5;9468.75;59.5125;20.225;14.25;3.3375;2.7125;3379;False
03096;Onil;Alicante/Alacant;48.410481;38.62952092;-0.6740463;701.0;5001-10000;7507;3757;3750;155.06972550014532;26.844444444444445;2.2111111111111112;27899.33333333333;16849.555555555555;11369.777777777776;61.1888888888889;21.822222222222223;10.911111111111111;3.111111111111111;3.011111111111111;4243;False
03097;Orba;Alicante/Alacant;17.729579;38.78039233;-0.06371253;154.0;2001-5000;2174;1074;1100;122.61994489547664;34.6;3.2000000000000006;23721.0;14925.0;9593.0;41.1;36.2;18.1;2.7999999999999994;1.8;759;False
03099;Orihuela;Alicante/Alacant;365.5904;38.08522582;-0.949954565;24.0;50000-100000;77414;38360;39054;211.75063677820864;31.123529411764704;2.7333333333333334;25986.92156862745;14805.0;9675.686274509804;57.12745098039216;23.50588235294117;12.374509803921567;4.08235294117647;2.92156862745098;29689;False
03098;Orxeta;Alicante/Alacant;24.062327;38.56400384;-0.2618598;176.0;501-1000;736;379;357;30.587232897300414;31.0;2.7000000000000006;24031.0;15798.0;10695.0;59.29999999999999;25.3;10.2;2.6;2.7000000000000006;377;False
03100;Parcent;Alicante/Alacant;11.7704;38.74571695;-0.06446788;290.0;501-1000;929;446;483;78.92679942907633;34.4;2.9;21519.0;13990.0;9488.0;42.1;37.7;16.6;2.2;1.3999999999999997;378;False
03101;Pedreguer;Alicante/Alacant;29.5768;38.7935383;0.03432468;85.0;5001-10000;7699;3809;3890;260.3053744827027;32.1;2.8125;25489.25;15364.25;10149.875;59.1375;21.3125;14.4;3.1;2.0375;3446;False
03102;Pego;Alicante/Alacant;52.846658;38.84201714;-0.11803172;82.0;10001-20000;10128;5057;5071;191.6488266864482;29.410000000000004;2.45;25101.4;15335.9;10283.3;54.74;25.57;14.35;3.21;2.14;5037;False
03103;Penàguila;Alicante/Alacant;49.9151;38.67944195;-0.35881625;682.0;101-500;292;152;140;5.849933186550763;27.399999999999995;2.3;23881.0;16559.0;11850.0;51.29999999999999;32.9;9.8;4.2;1.7;192;False
03104;Petrer;Alicante/Alacant;104.2811;38.48480043;-0.76953712;465.0;20001-50000;34276;17039;17237;328.68851594392464;28.33225806451613;2.3483870967741933;24593.774193548383;14260.16129032258;9488.16129032258;61.24516129032258;21.06451612903226;9.461290322580645;3.793548387096774;4.45483870967742;19259;False
03902;Pilar de la Horadada;Alicante/Alacant;77.8215;37.86372554;-0.79242783;32.0;20001-50000;21905;11236;10669;281.4774837287896;31.84;2.72;25179.3;14486.8;9143.2;58.89;19.14;15.98;3.2700000000000005;2.77;6916;False
03105;Pinós, el/Pinoso;Alicante/Alacant;126.4603;38.40441177;-1.04195399;591.0;5001-10000;7966;4026;3940;62.99210107836214;31.683333333333334;2.483333333333333;22731.33333333333;13426.666666666666;8761.666666666666;56.68333333333334;21.7;13.783333333333331;4.383333333333333;3.533333333333333;3765;False
03106;Planes;Alicante/Alacant;38.867596;38.78583429;-0.34478535;451.0;501-1000;693;375;318;17.82976235525346;28.899999999999995;2.5;23390.0;15363.0;10664.0;45.29999999999999;36.3;11.300000000000002;5.5;1.6000000000000003;462;False
03901;Poblets, els;Alicante/Alacant;3.6817;38.85116436;0.01680187;13.0;2001-5000;2705;1276;1429;734.714941467257;33.9;3.0;23755.0;15603.0;10360.0;46.9;33.4;16.0;2.0;1.7;767;False
03107;Polop;Alicante/Alacant;22.5593;38.62255314;-0.12654723;239.0;2001-5000;4965;2541;2424;220.08661616273557;30.5;2.55;23895.5;14827.25;9645.25;64.375;16.425;13.075;3.1;3.0;1733;False
03060;Quatretondeta;Alicante/Alacant;16.704812;38.72386675;-0.31641906;620.0;101-500;122;66;56;7.303284825953145;30.600000000000005;2.7000000000000006;19372.0;13854.0;10107.0;34.9;46.70000000000001;9.1;5.599999999999999;3.8;77;False
03109;Rafal;Alicante/Alacant;1.5644;38.10480713;-0.84889051;13.0;2001-5000;4498;2240;2258;2875.223727946817;29.325;2.625;24138.25;12903.5;8264.5;65.425;18.575;7.475;4.525;4.025;2137;False
03110;Ràfol d'Almúnia, el;Alicante/Alacant;4.8879;38.82066727;-0.05280018;87.0;501-1000;653;334;319;133.59520448454347;29.7;2.4;24124.0;16292.0;10215.0;49.70000000000001;35.1;11.1;2.5;1.6000000000000003;258;False
03111;Redován;Alicante/Alacant;9.447868;38.1140353;-0.90524865;28.0;5001-10000;7869;4069;3800;832.8863189028467;27.942857142857143;2.457142857142857;23602.571428571428;13348.857142857143;8430.714285714286;61.35714285714285;19.442857142857143;10.671428571428573;4.828571428571428;3.742857142857143;3714;False
03112;Relleu;Alicante/Alacant;76.773;38.58727823;-0.31086389;435.0;1001-2000;1160;599;561;15.109478592734426;32.3;3.1;25566.0;16712.0;11063.0;49.20000000000001;29.8;16.4;2.5;2.1;494;False
03113;Rojales;Alicante/Alacant;27.7286;38.08892037;-0.7231866;8.0;10001-20000;16963;8617;8346;611.7510440483833;35.08571428571428;3.457142857142857;21655.571428571428;12918.57142857143;8170.714285714285;48.12857142857143;34.4;12.3;3.0285714285714285;2.171428571428572;2912;False
03114;Romana, la;Alicante/Alacant;43.293741;38.36742371;-0.8960138;419.0;2001-5000;2434;1263;1171;56.2205977995757;32.2;2.7999999999999994;21156.0;12994.0;8552.0;50.70000000000001;31.399999999999995;11.800000000000002;3.6;2.6;1138;False
03115;Sagra;Alicante/Alacant;5.6249;38.81142807;-0.06512199;103.0;101-500;408;198;210;72.53462283773933;30.3;2.4;23170.0;15249.0;10015.0;49.0;33.3;13.300000000000002;3.2999999999999994;1.1;210;False
03116;Salinas;Alicante/Alacant;61.711716;38.52006995;-0.91278122;493.0;1001-2000;1601;826;775;25.94320987606308;28.600000000000005;2.3;23084.0;13925.0;9097.0;62.6;21.8;7.400000000000001;4.1;4.1;800;False
