id_municipio;nombre_municipio;total_paro;p_h_u25;p_h_25_44;p_h_o45;p_m_u25;p_m_25_44;p_m_o45;p_agr;p_ind;p_con;p_ser;p_sin_empleo;total_contratos;c_h_indef;c_h_temp;c_h_conv;c_m_indef;c_m_temp;c_m_conv;c_agr;c_ind;c_con;c_ser
03057;CONFRIDES;20;1;4;7;0;6;2;1;2;1;15;1;2;0;1;0;0;1;0;0;1;0;1
03058;COX;481;30;75;111;18;138;109;39;69;32;306;35;651;6;458;14;3;163;7;380;71;25;175
03059;CREVILLENT;3245;120;430;715;114;705;1161;113;997;214;1646;275;535;15;295;24;14;179;8;7;258;26;244
03060;QUATRETONDETA;6;1;2;2;0;0;1;2;0;0;4;0;2;0;1;0;0;1;0;1;0;0;1
03061;DAYA NUEVA;142;5;15;40;11;32;39;8;14;13;91;16;39;3;17;2;6;10;1;13;6;2;18
03062;DAYA VIEJA;31;0;1;10;2;7;11;2;3;4;20;2;6;0;6;0;0;0;0;0;1;3;2
03063;DENIA;3425;149;520;849;106;715;1086;33;165;405;2656;166;943;46;426;31;17;389;34;4;30;106;803
03064;DOLORES;643;26;96;138;32;152;199;49;155;58;316;65;120;0;63;3;0;53;1;12;17;14;77
03065;ELCHE/ELX;23006;752;3189;4788;756;5220;8301;788;5515;1606;13586;1511;6205;215;2938;205;177;2506;164;140;1173;433;4459
03066;ELDA;5422;244;744;1065;218;1110;2041;148;1604;302;2915;453;943;39;408;44;43;369;40;1;456;64;422
03067;FACHECA;10;1;2;2;0;1;4;1;1;0;8;0;1;0;0;0;1;0;0;0;0;0;1
03068;FAMORCA;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
03069;FINESTRAT;399;11;61;95;11;106;115;1;10;20;366;2;403;9;199;11;6;168;10;0;8;61;334
03070;FORMENTERA DEL SEGURA;282;13;41;70;7;71;80;20;29;25;198;10;66;7;37;2;1;18;1;2;5;14;45
03071;GATA DE GORGOS;318;9;47;78;7;83;94;4;31;27;239;17;33;2;18;0;0;13;0;0;4;3;26
03072;GAIANES;30;1;5;12;0;5;7;2;6;4;16;2;4;0;2;1;0;1;0;0;2;0;2
03073;GORGA;24;1;3;4;0;3;13;2;2;0;19;1;5;0;4;0;0;1;0;3;0;0;2
03074;GRANJA DE ROCAMORA;185;8;38;31;13;48;47;19;27;13;114;12;34;0;19;9;0;5;1;4;3;7;20
03075;CASTELL DE GUADALEST, EL;10;0;2;1;0;2;5;1;0;1;8;0;3;0;1;0;0;2;0;0;0;0;3
03076;GUARDAMAR DEL SEGURA;991;48;163;222;24;257;277;19;91;95;770;16;307;18;123;11;15;135;5;9;13;27;258
03077;HONDÓN DE LAS NIEVES/FONDÓ DE LES NEUS,E;148;4;20;43;4;30;47;12;33;5;80;18;26;1;16;1;0;7;1;11;3;0;12
03078;HONDON DE LOS FRAILES;49;0;8;13;2;14;12;3;12;6;25;3;6;0;2;0;0;4;0;2;0;0;4
03079;IBI;1829;54;223;316;59;373;804;54;707;80;860;128;791;19;394;43;8;314;13;10;357;43;381
03080;JACARILLA;145;2;15;35;7;32;54;8;28;14;85;10;60;7;21;7;8;17;0;28;4;12;16
03081;JALON/XALÓ;134;7;21;41;4;23;38;0;7;9;113;5;15;0;6;2;1;6;0;0;2;4;9
03082;JAVEA/XABIA;1508;50;254;379;59;339;427;19;42;191;1176;80;428;20;190;29;11;163;15;6;12;60;350
03083;JIJONA/XIXONA;302;22;46;76;14;57;87;7;106;15;160;14;649;3;360;1;1;282;2;5;496;9;139
03084;LORCHA/ORXA, L';38;1;3;11;1;7;15;1;10;3;24;0;5;0;3;1;0;1;0;0;3;0;2
03085;LLIBER;24;0;3;5;3;4;9;0;1;4;16;3;2;0;0;1;0;1;0;0;0;0;2
03086;MILLENA;8;1;2;2;0;1;2;0;1;1;6;0;10;0;5;0;1;4;0;2;0;0;8
03088;MONFORTE DEL CID;516;23;116;112;19;135;111;123;71;48;234;40;199;2;101;6;1;86;3;88;11;29;71
03089;MONOVAR/MONOVER;1234;37;160;289;29;249;470;39;469;72;589;65;241;14;106;5;6;105;5;13;153;4;71
03090;MUTXAMEL;1563;62;274;370;37;372;448;34;109;148;1212;60;923;4;441;13;9;450;6;16;88;65;754
03091;MURLA;22;2;5;2;0;6;7;1;2;0;15;4;13;0;8;0;2;3;0;0;0;0;13
03092;MURO DE ALCOY;642;26;87;114;6;162;247;20;151;41;389;41;205;35;112;4;4;39;11;6;43;37;119
03093;NOVELDA;2157;88;360;553;62;438;656;327;474;170;999;187;652;12;222;24;23;356;15;328;82;27;215
03094;NUCIA, LA;1032;49;159;190;32;269;333;22;33;78;885;14;239;6;107;13;7;99;7;11;7;28;193
03095;ONDARA;568;20;90;147;14;121;176;8;27;59;445;29;224;3;57;6;3;145;10;0;4;8;212
03096;ONIL;545;18;71;122;16;111;207;14;248;30;221;32;150;4;55;4;8;74;5;0;40;6;104
03097;ORBA;83;1;18;19;0;18;27;2;2;10;65;4;13;1;1;3;0;7;1;0;0;2;11
03098;ORXETA;51;3;9;12;0;11;16;1;3;3;43;1;5;0;2;1;0;2;0;0;1;0;4
03099;ORIHUELA;4967;182;698;1202;174;1147;1564;294;533;615;3194;331;3102;133;1747;76;98;986;62;917;108;233;1844
03100;PARCENT;37;2;6;14;1;3;11;1;0;7;28;1;3;0;2;0;0;1;0;0;0;0;3
03101;PEDREGUER;509;14;65;140;13;121;156;10;47;40;385;27;116;6;68;4;1;34;3;0;16;15;85
03102;PEGO;514;17;75;108;29;144;141;35;32;59;359;29;96;4;47;7;3;32;3;8;2;37;49
03103;PENAGUILA;14;1;2;5;0;3;3;0;0;1;11;2;17;1;12;0;0;3;1;7;0;1;9
03104;PETRER;3712;144;410;761;106;697;1594;50;1469;196;1762;235;665;36;294;32;17;262;24;0;223;39;403
03105;PINOSO/PINÓS, EL;567;28;84;137;12;126;180;70;184;32;226;55;166;16;84;7;11;45;3;24;39;28;75
03106;PLANES;38;2;2;14;0;6;14;7;10;3;17;1;10;0;8;0;0;2;0;8;0;0;2
03107;POLOP;308;11;45;71;12;82;87;9;8;25;262;4;57;2;32;1;3;17;2;4;3;10;40
03109;RAFAL;397;15;51;90;16;101;124;33;49;57;236;22;45;2;27;3;0;11;2;2;1;25;17
03110;RAFOL D'ALMUNIA, EL;16;0;4;3;0;8;1;0;2;2;11;1;13;1;12;0;0;0;0;0;0;12;1
03111;REDOVAN;750;33;103;163;24;184;243;42;121;95;422;70;130;2;78;6;1;43;0;4;6;49;71
03112;RELLEU;62;2;9;17;1;17;16;4;4;5;45;4;13;0;11;0;0;2;0;2;0;2;9
03113;ROJALES;584;24;92;157;18;114;179;25;60;86;400;13;227;16;110;9;5;83;4;5;21;34;167
03114;ROMANA, LA;136;6;16;33;4;35;42;25;34;5;61;11;237;2;56;1;1;177;0;212;4;2;19
03115;SAGRA;23;1;4;6;0;3;9;1;1;3;16;2;1;0;1;0;0;0;0;0;0;0;1
03116;SALINAS;168;7;18;33;2;31;77;4;56;10;90;8;27;0;12;2;1;12;0;1;9;0;17
03117;SANET Y NEGRALS;37;3;1;8;1;9;15;0;3;4;29;1;1;0;1;0;0;0;0;0;1;0;0
03118;SAN FULGENCIO;409;12;53;113;22;83;126;15;41;41;286;26;82;6;34;1;2;35;4;0;9;4;69
03119;SANT JOAN D'ALACANT;1579;57;274;319;58;363;508;22;81;134;1284;58;599;25;260;17;14;265;18;110;7;115;367
03120;SAN MIGUEL DE SALINAS;322;26;48;78;14;68;88;17;17;41;228;19;121;8;80;7;0;22;4;38;10;36;37
03121;SANTA POLA;2757;86;460;563;91;714;843;24;257;202;2186;88;440;16;193;17;9;187;18;8;37;55;340
03122;SAN VICENTE DEL RASPEIG/SANT VICENT DEL;4462;174;705;902;149;1126;1406;73;360;411;3377;241;1118;36;622;22;31;376;31;2;146;122;848
03123;SAX;861;31;120;170;28;187;325;39;288;42;407;85;342;3;143;9;5;174;8;0;137;4;201
03124;SELLA;26;0;8;5;0;7;6;1;1;1;22;1;7;0;5;0;0;2;0;0;0;0;7
03125;SENIJA;39;0;6;9;1;10;13;2;0;3;33;1;2;0;2;0;0;0;0;0;1;0;1
03127;TARBENA;34;2;9;10;2;5;6;1;0;1;31;1;12;0;8;0;0;3;1;1;0;0;11
03128;TEULADA;531;24;83;106;12;151;155;15;20;50;433;13;163;10;64;12;8;58;11;0;4;24;135
03129;TIBI;94;2;12;25;3;17;35;2;26;4;59;3;13;0;10;0;0;1;2;0;7;1;5
03130;TOLLOS;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
03131;TORMOS;14;2;2;1;0;3;6;1;2;2;9;0;8;0;2;0;0;6;0;1;0;1;6
03132;TORREMANZANAS/TORRE DE LES MAÇANES, LA;34;3;3;4;1;10;13;2;7;2;23;0;12;3;5;0;0;4;0;0;0;1;11
03133;TORREVIEJA;7660;288;1116;1938;261;1686;2371;184;368;884;6066;158;1744;64;669;71;53;818;69;9;28;146;1561
03134;VALL D'ALCALA, LA;10;1;1;2;0;1;5;0;0;0;10;0;2;1;0;0;0;1;0;1;0;0;1
03135;VALL DE EBO;13;2;1;2;0;1;7;1;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0
03136;VALL DE GALLINERA;26;1;5;7;0;5;8;7;2;1;16;0;2;0;1;0;1;0;0;1;0;0;1
03137;VALL DE LAGUAR, LA;41;0;7;15;1;7;11;1;2;2;35;1;22;0;7;2;0;7;6;0;4;0;18
03138;VERGER, EL;349;17;49;90;5;80;108;10;12;52;246;29;70;8;34;1;1;25;1;0;7;17;46
03139;VILLAJOYOSA/VILA JOIOSA, LA;2969;134;483;648;124;710;870;50;158;230;2381;150;629;17;309;13;12;263;15;9;57;114;449
03140;VILLENA;2999;133;395;582;113;611;1165;246;787;179;1371;416;642;33;316;30;9;239;15;111;138;59;334
03901;POBLETS, ELS;109;2;15;31;2;26;33;1;4;16;84;4;25;0;8;0;1;13;3;0;0;1;24
03902;PILAR DE LA HORADADA;1173;65;184;242;66;317;299;140;69;122;819;23;511;27;244;17;8;190;25;184;9;51;267
03903;MONTESINOS, LOS;293;13;36;72;18;71;83;16;17;34;220;6;107;0;78;8;0;21;0;72;2;11;22
03904;SAN ISIDRO;173;12;19;28;5;50;59;5;52;12;94;10;145;5;109;8;1;20;2;3;13;6;123
04001;ABLA;81;3;11;27;6;24;10;14;3;5;52;7;35;0;15;0;1;17;2;5;1;3;26
04002;ABRUCENA;74;5;10;16;8;16;19;9;4;12;44;5;45;0;19;0;0;26;0;4;0;2;39
04003;ADRA;1973;101;334;410;91;540;497;380;68;197;1136;192;488;6;251;12;14;202;3;185;7;29;267
04004;ALBANCHEZ;18;0;1;11;0;4;2;1;2;0;15;0;16;0;8;0;0;8;0;3;3;1;9
04005;ALBOLODUY;33;2;8;7;2;8;6;7;6;5;14;1;7;0;2;0;0;5;0;2;0;0;5
04006;ALBOX;768;48;114;168;35;221;182;51;37;96;514;70;252;7;126;3;5;106;5;27;27;21;177
04007;ALCOLEA;64;2;6;24;9;10;13;5;0;12;44;3;45;0;29;0;0;16;0;18;1;0;26
04008;ALCONTAR;21;0;2;9;1;5;4;4;2;2;12;1;10;0;3;0;0;6;1;0;2;0;8
04009;ALCUDIA DE MONTEAGUD;5;1;0;3;0;0;1;1;0;1;3;0;1;1;0;0;0;0;0;0;0;0;1
04010;ALHABIA;53;4;7;18;0;15;9;1;3;18;26;5;10;0;6;0;1;3;0;0;1;1;8
04011;ALHAMA DE ALMERIA;323;14;46;80;11;97;75;24;24;32;214;29;81;3;28;0;1;47;2;10;3;9;59
04012;ALICUN;25;1;1;9;0;3;11;1;1;1;21;1;6;2;1;0;0;3;0;0;0;1;5
04013;ALMERIA;18362;670;3311;3991;684;4700;5006;1133;567;1861;12693;2108;7381;190;3531;163;131;3233;133;870;118;469;5924
04014;ALMOCITA;10;0;2;0;0;1;7;1;0;2;6;1;9;0;7;0;0;2;0;0;0;0;9
04015;ALSODUX;8;1;2;2;0;2;1;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
04016;ANTAS;130;4;23;22;4;33;44;13;6;8;97;6;693;186;385;10;15;92;5;139;3;39;512
04017;ARBOLEAS;143;6;29;28;13;38;29;12;8;24;86;13;124;4;77;4;2;36;1;32;4;7;81
04018;ARMUÑA DE ALMANZORA;17;0;7;3;1;2;4;1;0;5;11;0;10;0;6;0;0;4;0;8;0;0;2
04019;BACARES;12;1;3;1;2;1;4;0;0;0;11;1;10;0;4;0;0;6;0;3;0;1;6
04020;BAYARCAL;17;2;3;6;0;4;2;1;0;3;13;0;8;0;3;0;0;5;0;2;0;0;6
04021;BAYARQUE;9;1;1;0;0;4;3;0;0;3;5;1;6;0;1;0;0;5;0;1;0;0;5
04022;BEDAR;36;3;6;12;1;7;7;0;5;4;25;2;5;0;2;0;0;3;0;0;0;0;5
04023;BEIRES;7;0;2;3;1;0;1;1;0;1;5;0;1;0;0;1;0;0;0;0;0;0;1
04024;BENAHADUX;385;8;53;62;22;119;121;24;20;23;280;38;105;2;27;2;2;71;1;10;46;5;44
04026;BENITAGLA;3;0;1;1;0;1;0;0;0;0;3;0;4;0;2;0;0;2;0;0;0;0;4
04027;BENIZALON;16;1;3;5;1;1;5;2;0;1;13;0;8;0;4;0;0;4;0;3;0;0;5
04028;BENTARIQUE;8;0;2;3;0;3;0;1;0;1;6;0;10;0;5;0;0;5;0;4;0;0;6
04029;BERJA;1143;46;221;304;56;255;261;224;40;180;617;82;394;1;272;2;4;113;2;241;11;31;111
04030;CANJAYAR;95;4;20;35;2;22;12;10;5;16;59;5;26;0;21;0;0;5;0;4;3;1;18
04031;CANTORIA;218;7;32;56;6;50;67;13;17;28;139;21;174;15;90;17;6;44;2;20;78;9;67
04032;CARBONERAS;665;32;105;122;23;214;169;54;43;59;461;48;129;5;86;3;2;31;2;29;7;9;84
04033;CASTRO DE FILABRES;5;1;0;1;0;1;2;0;0;0;5;0;1;0;1;0;0;0;0;0;0;0;1
04034;COBDAR;9;0;3;1;0;3;2;1;0;1;7;0;5;0;3;0;0;2;0;1;0;0;4
04035;CUEVAS DEL ALMANZORA;989;44;162;177;60;294;252;152;22;76;668;71;1256;74;855;7;29;288;3;860;7;13;376
04036;CHERCOS;18;0;2;5;3;6;2;0;4;0;13;1;1;0;0;0;0;1;0;0;0;0;1
04037;CHIRIVEL;51;2;10;14;1;16;8;4;2;3;41;1;39;0;18;0;1;20;0;9;0;0;30
04038;DALIAS;232;9;28;65;10;63;57;45;6;27;137;17;74;1;52;0;0;21;0;25;1;12;36
04041;ENIX;18;0;6;5;0;2;5;3;1;2;11;1;10;0;5;0;0;5;0;6;0;0;4
04043;FELIX;42;3;3;16;0;10;10;5;0;4;32;1;7;0;2;0;0;5;0;2;0;0;5
04044;FINES;185;11;20;41;4;52;57;17;28;10;117;13;47;0;26;4;0;17;0;7;12;7;21
04045;FIÑANA;155;7;29;47;7;41;24;29;14;13;87;12;27;0;8;0;2;17;0;14;1;0;12
04046;FONDON;57;3;6;19;0;11;18;5;5;5;40;2;32;0;10;0;0;22;0;6;0;1;25
04047;GADOR;333;18;57;80;19;83;76;38;27;29;199;40;70;0;49;0;2;17;2;33;13;0;24
04048;GALLARDOS, LOS;146;10;18;24;5;43;46;12;3;8;114;9;54;0;33;1;4;15;1;3;3;4;44
04049;GARRUCHA;995;43;169;197;55;252;279;29;15;62;839;50;158;5;75;19;4;49;6;21;0;23;114
04050;GERGAL;72;4;14;18;5;19;12;17;1;8;42;4;37;0;24;0;0;13;0;26;0;1;10
04051;HUECIJA;24;0;4;8;0;8;4;1;2;3;18;0;9;0;5;0;0;4;0;2;2;0;5
04052;HUERCAL DE ALMERIA;1482;70;224;294;52;435;407;65;50;134;1109;124;362;16;205;23;4;103;11;6;18;38;300
04053;HUERCAL-OVERA;1179;35;188;207;58;403;288;151;65;81;776;106;513;46;276;12;5;166;8;98;14;25;376
04054;ILLAR;19;0;4;8;0;2;5;1;2;2;14;0;11;0;3;0;0;8;0;3;0;0;8
04055;INSTINCION;19;1;3;6;1;5;3;2;0;4;11;2;7;0;2;0;0;5;0;1;1;0;5
04056;LAROYA;8;0;2;3;0;1;2;1;0;1;6;0;1;0;0;0;0;1;0;0;0;0;1
04057;LAUJAR DE ANDARAX;121;1;14;41;1;28;36;11;7;20;81;2;71;0;42;1;0;27;1;23;1;5;42
04058;LIJAR;30;1;7;8;2;7;5;1;4;3;21;1;6;0;2;0;0;4;0;0;0;0;6
04059;LUBRIN;61;2;12;18;3;15;11;4;2;13;36;6;38;0;18;1;0;19;0;2;16;5;15
04060;LUCAINENA DE LAS TORRES;36;1;2;8;5;10;10;6;0;2;26;2;55;0;42;0;0;13;0;41;1;2;11
04061;LUCAR;67;2;11;12;2;18;22;3;9;5;46;4;30;0;11;0;0;19;0;16;0;5;9
04062;MACAEL;458;19;66;86;11;110;166;18;100;23;267;50;83;2;30;5;1;44;1;10;15;3;55
04063;MARIA;50;1;9;9;2;15;14;4;5;2;38;1;20;0;7;0;1;10;2;4;3;2;11
04064;MOJACAR;430;16;58;84;15;102;155;6;6;13;386;19;281;7;110;4;16;138;6;0;5;27;249
04065;NACIMIENTO;30;1;7;4;2;6;10;6;9;1;14;0;11;0;4;0;0;7;0;6;0;0;5
04066;NIJAR;1974;81;419;408;83;525;458;556;39;122;1109;148;2093;71;1049;32;24;899;18;1036;20;28;1009
04067;OHANES;50;1;6;25;3;8;7;7;0;5;38;0;10;1;5;0;0;4;0;5;0;0;5
04068;OLULA DE CASTRO;7;0;3;2;0;1;1;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0
04069;OLULA DEL RIO;598;9;65;134;15;185;190;35;89;42;383;49;104;2;40;0;2;59;1;0;5;14;85
04070;ORIA;87;9;16;26;3;16;17;12;7;9;51;8;143;2;34;12;1;85;9;10;1;7;125
04071;PADULES;21;1;4;9;0;3;4;0;0;3;18;0;10;1;6;0;0;3;0;3;0;1;6
04072;PARTALOA;11;0;3;3;0;3;2;0;2;0;8;1;19;0;10;0;0;9;0;5;0;1;13
04073;PATERNA DEL RIO;25;1;3;9;0;6;6;1;0;4;18;2;2;0;2;0;0;0;0;0;0;0;2
04074;PECHINA;426;21;53;101;26;110;115;45;17;40;273;51;207;2;115;0;6;84;0;167;5;8;27
04075;PULPI;346;10;61;67;11;107;90;91;15;24;194;22;2575;48;1709;18;39;749;12;2247;21;35;272
04076;PURCHENA;102;3;17;22;5;23;32;8;21;14;49;10;35;0;23;0;0;12;0;14;2;2;17
04077;RAGOL;10;0;0;3;1;3;3;2;0;1;7;0;12;0;8;0;0;4;0;5;0;0;7
04078;RIOJA;184;4;32;45;9;36;58;18;9;21;128;8;22;0;9;1;0;12;0;2;2;0;18
04079;ROQUETAS DE MAR;8395;299;1500;1650;302;2415;2229;1053;270;789;5748;535;2424;119;1236;53;64;918;34;641;39;262;1482
04080;SANTA CRUZ DE MARCHENA;15;1;4;7;0;0;3;4;2;4;5;0;4;0;0;0;0;4;0;0;0;0;4
04081;SANTA FE DE MONDUJAR;37;0;6;12;1;10;8;5;2;3;27;0;10;0;7;0;0;3;0;6;0;0;4
04082;SENES;20;0;2;8;2;3;5;2;0;1;17;0;8;0;3;0;0;5;0;0;0;0;8
04083;SERON;97;5;12;27;4;22;27;4;14;9;61;9;39;0;19;1;0;18;1;6;3;3;27
04084;SIERRO;27;3;6;7;2;3;6;4;5;1;15;2;6;0;2;0;0;4;0;2;0;0;4
04085;SOMONTIN;24;0;3;8;0;6;7;3;1;2;18;0;7;0;1;0;0;6;0;2;0;0;5
04086;SORBAS;175;9;25;51;7;47;36;19;12;20;106;18;93;3;62;0;4;24;0;51;7;5;30
04087;SUFLI;21;1;4;6;0;5;5;1;2;5;13;0;7;0;2;0;0;5;0;0;1;0;6
04088;TABERNAS;357;16;59;99;19;88;76;62;19;34;227;15;249;6;186;1;2;54;0;169;10;0;70
04089;TABERNO;40;2;6;11;1;11;9;1;3;6;28;2;13;0;5;0;0;8;0;4;0;0;9
04090;TAHAL;15;1;5;3;1;1;4;2;0;1;11;1;6;2;3;0;0;1;0;3;0;0;3
04091;TERQUE;22;2;4;4;0;3;9;0;2;1;15;4;19;0;8;1;0;10;0;6;0;0;13
04092;TIJOLA;230;10;34;48;9;65;64;24;30;23;132;21;140;8;74;3;3;49;3;77;2;5;56
04093;TURRE;354;11;73;64;15;100;91;9;8;38;283;16;30;0;12;0;3;14;1;1;1;5;23
04094;TURRILLAS;9;1;3;2;0;3;0;0;0;1;8;0;11;0;3;0;0;8;0;4;0;0;7
04095;ULEILA DEL CAMPO;52;2;4;19;1;13;13;3;4;6;37;2;37;0;23;0;2;12;0;22;1;1;13
04096;URRACAL;20;0;5;4;1;6;4;0;2;5;12;1;53;0;42;0;0;11;0;36;0;0;17
04097;VELEFIQUE;13;0;2;6;0;4;1;1;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0
04098;VELEZ-BLANCO;85;3;15;16;4;24;23;4;9;9;60;3;38;0;18;0;0;20;0;17;0;4;17
04099;VELEZ-RUBIO;398;23;64;96;19;104;92;41;37;46;247;27;180;1;117;0;7;53;2;82;15;7;76
04100;VERA;1379;54;240;263;55;389;378;110;42;102;1051;74;407;28;223;10;10;123;13;24;6;29;348
04101;VIATOR;492;31;93;78;17;149;124;27;12;39;372;42;425;18;211;13;11;166;6;17;13;25;370
04102;VICAR;1976;107;407;384;114;550;414;406;61;184;1126;199;1428;43;588;12;26;749;10;328;60;46;994
04103;ZURGENA;142;7;15;39;7;47;27;19;1;24;89;9;67;0;56;0;0;11;0;23;0;24;20
04901;TRES VILLAS, LAS;37;2;6;17;1;8;3;4;2;4;25;2;17;0;11;0;0;6;0;6;0;2;9
04902;EJIDO, EL;5212;195;982;1021;222;1505;1287;1199;157;356;3006;494;6351;125;2994;60;59;3067;46;2121;115;135;3980
04903;MOJONERA, LA;523;28;100;111;30;125;129;163;20;45;243;52;544;12;328;5;4;194;1;332;8;8;196
04904;BALANEGRA;165;6;30;41;6;45;37;35;5;12;98;15;89;1;33;0;0;54;1;17;0;0;72
01001;ALEGRIA-DULANTZI;131;5;28;25;3;40;30;2;20;5;83;21;43;0;22;3;0;16;2;4;6;5;28
01002;AMURRIO;717;28;118;147;20;192;212;20;103;52;446;96;629;1;480;3;2;142;1;0;501;12;116
01003;ARAMAIO;18;0;0;10;1;2;5;0;8;2;7;1;20;1;6;0;2;11;0;0;2;1;17
01004;ARTZINIEGA;92;4;12;16;2;33;25;1;16;3;55;17;29;0;17;1;1;8;2;0;17;1;11
01006;ARMIÑON;9;0;0;4;0;1;4;0;2;0;7;0;1;0;1;0;0;0;0;0;1;0;0
01008;ARRAZUA-UBARRUNDIA;26;2;2;6;1;5;10;1;5;0;19;1;28;0;9;1;1;17;0;1;0;0;27
01009;ASPARRENA;78;1;14;20;2;16;25;4;25;1;45;3;120;0;67;1;1;49;2;2;52;0;66
01010;AYALA/AIARA;100;3;10;17;4;27;39;5;22;3;63;7;96;2;42;2;1;48;1;1;19;6;70
01011;BAÑOS DE EBRO/MAÑUETA;8;2;0;2;1;1;2;6;1;0;1;0;17;1;14;1;0;1;0;15;2;0;0
01013;BARRUNDIA;18;0;3;5;0;3;7;0;3;1;14;0;12;0;2;0;1;9;0;1;1;0;10
01014;BERANTEVILLA;14;0;2;2;0;5;5;1;4;0;7;2;38;1;29;0;0;8;0;1;29;1;7
01016;BERNEDO;18;1;4;5;0;6;2;2;4;2;7;3;7;0;0;0;0;7;0;0;1;0;6
01017;CAMPEZO/KANPEZU;49;2;12;11;0;12;12;7;9;5;24;4;16;1;7;0;0;8;0;2;3;1;10
01018;ZIGOITIA;51;2;9;12;3;11;14;0;14;2;26;9;100;4;35;1;7;51;2;0;0;1;99
01019;KRIPAN;5;0;1;1;0;2;1;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
01020;KUARTANGO;16;1;5;4;1;2;3;3;4;0;5;4;8;0;4;0;0;4;0;0;0;0;8
01021;ELBURGO/BURGELU;21;0;4;3;0;5;9;0;2;0;18;1;28;0;6;0;0;22;0;1;0;0;27
01022;ELCIEGO;31;3;6;3;2;9;8;14;2;1;11;3;174;2;94;0;4;74;0;47;44;0;83
01023;ELVILLAR/BILAR;10;0;3;2;1;2;2;3;2;0;3;2;14;0;14;0;0;0;0;11;3;0;0
01027;IRURAIZ-GAUNA;11;0;4;2;0;2;3;0;2;1;8;0;1;0;0;0;0;1;0;0;0;0;1
01028;LABASTIDA/BASTIDA;105;5;22;23;8;29;18;32;12;7;45;9;80;0;42;0;0;38;0;2;17;2;59
01030;LAGRAN;5;0;1;2;0;2;0;0;0;2;3;0;4;0;3;0;0;1;0;0;0;0;4
01031;LAGUARDIA;53;4;9;12;1;19;8;4;7;0;34;8;246;1;147;1;1;92;4;81;38;4;123
01032;LANCIEGO/LANTZIEGO;54;1;12;10;0;21;10;15;6;4;21;8;17;1;14;1;0;1;0;12;1;0;4
01033;LAPUEBLA DE LABARCA;57;2;10;9;4;20;12;16;7;1;20;13;36;1;30;0;0;5;0;15;17;0;4
01034;LEZA;9;1;1;3;1;0;3;7;0;0;1;1;9;0;9;0;0;0;0;9;0;0;0
01036;LAUDIO/LLODIO;1114;44;177;231;38;293;331;40;145;57;709;163;696;11;440;10;4;228;3;3;316;9;368
01037;ARRAIA-MAEZTU;20;1;5;2;1;6;5;0;5;2;12;1;5;0;1;0;0;4;0;0;0;0;5
01039;MOREDA DE ALAVA;13;0;3;5;1;1;3;2;0;3;6;2;28;0;18;0;0;10;0;4;24;0;0
01041;NAVARIDAS;2;0;1;0;0;1;0;1;0;0;1;0;3;0;3;0;0;0;0;3;0;0;0
01042;OKONDO;62;1;8;13;1;22;17;4;9;4;42;3;25;1;10;1;0;13;0;0;15;0;10
01043;OYON/OION;310;21;53;58;21;97;60;64;32;16;132;66;125;9;85;1;1;26;3;35;40;8;42
01044;PEÑACERRADA-URIZAHARRA;5;0;1;2;0;1;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0
01046;ERRIBERAGOITIA/RIBERA ALTA;25;1;2;5;1;10;6;2;2;1;17;3;234;0;186;0;0;47;1;203;0;0;31
01047;RIBERA BAJA/ERRIBERA BEITIA;56;3;14;6;3;21;9;2;7;5;28;14;233;27;158;3;1;43;1;0;161;3;69
01049;AÑANA;6;1;0;5;0;0;0;0;3;1;2;0;8;1;2;0;0;4;1;0;0;1;7
01051;SALVATIERRA/AGURAIN;345;13;57;65;16;99;95;11;62;17;204;51;207;0;92;4;1;108;2;0;17;5;185
01052;SAMANIEGO;5;0;3;1;0;1;0;1;2;1;1;0;30;0;9;0;0;21;0;4;25;0;1
01053;SAN MILLAN/DONEMILIAGA;22;0;5;7;1;4;5;0;6;2;14;0;11;1;5;1;0;4;0;0;0;0;11
01054;URKABUSTAIZ;58;1;11;13;2;20;11;3;7;4;32;12;15;0;4;0;0;11;0;0;0;0;15
01055;VALDEGOVÍA/GAUBEA;49;3;9;15;2;6;14;3;15;1;29;1;13;0;6;0;0;6;1;0;0;0;13
01056;HARANA/VALLE DE ARANA;3;1;0;1;0;0;1;1;0;2;0;0;4;1;1;0;2;0;0;0;0;0;4
01057;VILLABUENA DE ALAVA/ESKUERNAGA;6;1;0;2;0;2;1;2;3;0;1;0;17;0;11;1;0;5;0;9;3;1;4
01058;LEGUTIO;87;1;14;19;1;27;25;4;11;6;54;12;114;3;71;2;2;34;2;0;75;1;38
01059;VITORIA-GASTEIZ;14479;530;2521;3015;487;3917;4009;422;1600;854;9699;1904;10846;226;4939;176;215;5123;167;8;1320;247;9271
01060;YECORA/IEKORA;14;2;5;2;1;2;2;5;2;1;4;2;14;0;12;0;0;2;0;9;0;0;5
