ID_MUNICIPIO;FECHA_ELECCION;V_AHORA_CANARIAS_2019;V_ANDECHA_2019;V_AUNACV_2019;V_AVANT_ADELANTE_LOS_VERDES_2019;V_AVANT_LOS_VERDES_2019;V_AxSÍ_2019;V_BNG_2019;V_CAnda_2019;V_CCa-PNC-NC_2019;V_CHA_2019;V_CONTIGO_2019;V_CUP-PR_2019;V_C_21_2019;V_CpM_2019;V_Cs_2019;V_DPL_2019;V_EAJ-PNV_2019;V_EB_2019;V_ECP-GUANYEM_2019;V_EH_Bildu_2019;V_ELAK/PCTE_2019;V_ERC-SOBIRANISTES_2019;V_ERPV_2019;V_EXTREMADURA_UNIDA_2019;V_FE_de_las_J_2019;V_FIA_2019;V_GBAI_2019;V_IFem_2019;V_IZAR_2019;V_IZQP_2019;V_JxCAT-JUNTS_2019;V_LOS_VERDES_2019;V_MAS_2019;V_MDyC_2019;V_M_PAÍS_2019;V_M_PAÍS-CHA-_2019;V_MÁS_PAÍS_2019;V_MÁS_PAÍS-AN_2019;V_MÁS_PAÍS-CA_2019;V_MÁS_PAÍS-EQ_2019;V_MÉS-ESQUERR_2019;V_MÉS_COMPROM_2019;V_NA+_2019;V_NC-CCa-PNC_2019;V_P-LIB_2019;V_PACMA_2019;V_PCOE_2019;V_PCPA_2019;V_PCPC_2019;V_PCPE_2019;V_PCTC_2019;V_PCTE_2019;V_PCTE/ELAK_2019;V_PCTG_2019;V_PDSJE_2019;V_PH_2019;V_PODEMOS-EU_2019;V_PODEMOS-EUIB_2019;V_PODEMOS-EUPV_2019;V_PODEMOS-IU_2019;V_PODEMOS-IU-_2019;V_PODEMOS-IU-BATZARRE_2019;V_PODEMOS-IU_LV_CA_2019;V_PODEMOS-IX_2019;V_PP_2019;V_PP-FORO_2019;V_PPSO_2019;V_PRC_2019;V_PREPAL_2019;V_PSC-PSOE_2019;V_PSE-EE_(PSOE)_2019;V_PSOE_2019;V_PSdeG-PSOE_2019;V_PUM+J_2019;V_PYLN_2019;V_RECORTES_CERO-GV_2019;V_RECORTES_CERO-GV-PCAS-TC_2019;V_RISA_2019;V_SOLIDARIA_2019;V_SOMOS_REGIÓ_2019;V_UDT_2019;V_UIG-SOM-CUIDES_2019;V_UNIDOS_SÍ-A_2019;V_UNIÓN_REGIO_2019;V_UPL_2019;V_VERDES_2019;V_VOX_2019;V_XAV_2019;V_centrados_2019;V_¡TERUEL_EXI_2019
40058;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;129;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0
40059;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;45;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0
40060;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
40061;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;22;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
40062;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;19;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0
40063;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;10;0;0;0;0;4;0;0;5;0;0;0;0;533;0;0;0;0;1398;0;0;0;0;0;0;1594;0;12;0;0;13;0;0;0;0;0;0;0;0;0;831;0;20;0
40065;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;134;0;0;0;0;0;0;81;0;0;0;0;1;0;0;0;0;0;0;0;0;0;49;0;0;0
40068;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
40069;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;30;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0
40070;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;23;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0
40071;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;16;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0
40072;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;33;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;2;0
40073;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;139;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0
40074;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;82;0;0;0;0;0;0;49;0;0;0;0;1;0;0;0;0;0;0;0;0;0;26;0;0;0
40075;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;44;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0
40076;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;39;9;0;0;0;0;6;0;0;7;0;0;0;0;569;0;0;0;0;1201;0;0;0;0;0;0;1258;0;6;0;0;6;0;0;0;0;0;0;0;0;0;1125;0;3;0
40077;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;2;0;0;0;0;0;0;0;4;0;0;0;0;89;0;0;0;0;166;0;0;0;0;0;0;192;0;3;0;0;3;0;0;0;0;0;0;0;0;0;145;0;3;0
40078;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;38;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;2;0
40079;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;52;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0
40080;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0
40081;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;33;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;1;0
40082;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;38;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0
40083;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;21;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;3;0
40084;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;19;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
40086;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;162;0;0;0;0;0;0;147;0;1;0;0;1;0;0;0;0;0;0;0;0;0;95;0;0;0
40087;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;46;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
40088;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;10;0;0;0;0;92;0;0;0;0;0;0;44;0;0;0;0;2;0;0;0;0;0;0;0;0;0;31;0;0;0
40089;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;13;0;0;0;0;70;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0
40091;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;34;0;0;0;0;0;0;24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0
40092;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;40;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
40093;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;29;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0
40094;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;84;0;0;0;0;0;0;71;0;2;0;0;3;0;0;0;0;0;0;0;0;0;62;0;0;0
40095;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;115;0;0;0;0;0;0;64;0;0;0;0;2;0;0;0;0;0;0;0;0;0;119;0;0;0
40097;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;23;0;0;0;0;0;0;44;0;0;0;0;1;0;0;0;0;0;0;0;0;0;19;0;0;0
40099;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;20;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
40100;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;81;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0
40101;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;2;0;0;0;0;90;0;0;0;0;124;0;0;0;0;0;0;167;0;0;0;0;3;0;0;0;0;0;0;0;0;0;185;0;0;0
40103;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;29;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;1;0
40104;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;50;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0
40105;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;17;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
40106;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;55;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;2;0
40107;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;31;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0
40108;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;32;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0
40109;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;25;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0
40110;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;72;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0
40111;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;17;0;0;0;0;0;0;9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0
40112;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;4;0;0;0;0;1;0;0;2;0;0;0;0;189;0;0;0;0;633;0;0;0;0;0;0;574;0;2;0;0;7;0;0;0;0;0;0;0;0;0;394;0;7;0
40113;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;57;0;0;0;0;61;0;0;0;0;0;0;110;0;0;0;0;3;0;0;0;0;0;0;0;0;0;47;0;1;0
40115;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;27;0;0;0;0;0;0;41;0;0;0;0;1;0;0;0;0;0;0;0;0;0;18;0;0;0
40118;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;11;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
40119;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;54;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;1;0
40120;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;11;0;0;0;0;43;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0
40121;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;85;0;0;0;0;0;0;38;0;0;0;0;1;0;0;0;0;0;0;0;0;0;33;0;0;0
40122;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;126;0;0;0;0;0;0;114;0;0;0;0;2;0;0;0;0;0;0;0;0;0;59;0;0;0
40123;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;30;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0
40124;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;41;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0
40125;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;17;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0
40126;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;26;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0
40127;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;11;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
40128;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;24;0;0;0;0;0;0;29;0;0;0;0;1;0;0;0;0;0;0;0;0;0;16;0;0;0
40129;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;47;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0
40130;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;42;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0
40131;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;16;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0
40132;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0
40134;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;23;0;0;0;0;180;0;0;0;0;0;0;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;5;0
40135;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;85;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0
40136;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;26;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0
