ID_MUNICIPIO;V_BLANCOS_2019;PARTICIPACION_2019
22044;1;70.94017094017094
22045;0;80.0
22046;9;77.84011220196354
22047;1;81.45161290322581
22048;98;70.35219628017411
22049;0;84.93150684931507
22050;0;82.79569892473118
22051;2;80.0
22052;7;75.51487414187643
22053;6;63.090676883780326
22054;19;63.7546468401487
22055;2;79.34426229508198
22057;4;69.5054945054945
22058;0;73.05699481865285
22059;2;67.40088105726872
22060;14;70.00856898029134
22061;48;67.70214709913202
22062;1;69.48051948051948
22063;0;79.5031055900621
22064;2;64.51612903225806
22066;8;70.06622516556291
22067;0;74.28571428571429
22068;1;64.0625
22069;4;69.97635933806147
22072;1;64.46700507614213
22074;5;68.97689768976898
22075;1;61.206896551724135
22076;4;72.63157894736842
22077;5;77.34806629834254
22078;4;66.12529002320186
22079;1;72.03389830508475
22080;3;71.48288973384031
22081;3;70.04048582995951
22082;0;75.34722222222221
22083;6;80.53691275167785
22084;5;70.05253940455341
22085;0;82.97872340425532
22086;1;70.61855670103093
22087;0;76.66666666666667
22088;1;68.53146853146853
22089;2;71.16788321167883
22090;1;70.93023255813954
22094;3;67.64705882352942
22095;1;78.78787878787878
22096;10;74.69879518072288
22099;2;71.22448979591837
22102;3;76.11111111111111
22103;4;73.64457831325302
22105;0;63.725490196078425
22106;2;65.0
22107;0;51.9607843137255
22109;1;70.49808429118774
22110;3;68.0
22111;2;67.13286713286713
22112;91;66.31324795297083
22113;6;70.0836820083682
22114;1;60.483870967741936
22115;3;75.57471264367817
22116;11;68.18181818181817
22117;18;67.36577181208054
22119;4;69.45540647198106
22122;2;75.36231884057972
22124;0;65.02732240437157
22125;344;69.20819630660257
22126;0;71.91011235955057
22127;5;67.75431861804223
22128;3;77.12765957446808
22129;0;67.90123456790124
22130;57;64.11393652671003
22131;5;73.80952380952381
22133;3;65.74074074074075
22135;0;71.09826589595376
22136;5;69.95994659546061
22137;1;66.50148662041624
22139;1;71.25
22141;0;81.73913043478261
22142;0;76.59574468085107
22143;1;62.10526315789474
22144;2;75.29411764705883
22149;1;70.09966777408638
22150;8;70.80610021786492
22151;0;70.58823529411765
22155;0;78.78787878787878
22156;1;74.74048442906575
22157;2;67.40331491712708
22158;79;67.65882941470736
22160;1;71.98067632850241
22162;0;75.2
22163;0;79.34272300469483
22164;0;66.66666666666666
22165;3;67.92873051224944
22167;8;76.98924731182795
22168;0;90.9090909090909
22170;5;68.45238095238095
22172;5;71.73076923076923
22173;3;67.12328767123287
22174;0;76.19047619047619
22175;0;70.1086956521739
22176;2;81.87134502923976
22177;0;71.875
22178;1;84.76190476190476
22181;2;63.95348837209303
22182;3;58.14977973568281
22184;4;79.04191616766467
22186;3;78.3068783068783
22187;2;76.38888888888889
22188;1;66.66666666666666
22189;1;81.14285714285714
22190;1;62.601626016260155
22193;4;73.16176470588235
22195;0;79.83193277310924
22197;3;75.0
22199;71;64.46833236490413
22200;2;69.0376569037657
22201;3;71.21212121212122
22202;3;87.07482993197279
22203;2;80.51948051948052
22204;14;65.17457475380483
22205;0;65.625
22206;0;77.09497206703911
22207;0;54.54545454545454
22208;1;78.125
22209;3;75.15527950310559
22212;1;75.36231884057972
22213;20;71.41877998629198
22214;0;78.63247863247864
22215;0;63.77952755905512
22217;4;74.05405405405405
22218;0;87.17948717948718
22220;1;72.10884353741497
22221;0;60.86956521739131
22222;6;73.44961240310077
22223;2;77.92207792207793
22225;20;62.85495011511896
22226;13;70.56504599211564
22227;2;70.0
22228;4;69.73684210526315
22229;2;65.42056074766354
22230;4;71.8213058419244
22232;2;69.31818181818183
22233;0;65.4320987654321
22234;5;67.02557200538358
22235;1;78.4090909090909
22236;2;81.89655172413794
22239;0;78.82352941176471
22242;0;68.33333333333333
22243;0;74.4186046511628
22244;1;78.57142857142857
22245;3;73.26732673267327
22246;0;68.25396825396825
22247;0;64.28571428571429
22248;0;70.87378640776699
22249;1;74.4
22250;0;69.65317919075144
22251;0;79.20489296636084
22252;1;80.50847457627118
22253;1;71.42857142857143
22254;10;68.63468634686348
22901;6;60.64425770308123
22902;1;71.35922330097088
22903;5;78.31715210355988
22904;3;68.70838881491345
22905;1;75.60975609756098
22906;6;69.49152542372882
22907;21;69.44634313055366
22908;0;71.05263157894737
22909;0;71.33550488599349
44001;1;66.15384615384615
44002;0;87.2340425531915
44003;0;88.23529411764706
44004;2;72.55936675461741
44005;0;75.0
44006;1;69.0909090909091
44007;1;75.16778523489933
44008;7;71.27249357326478
44009;4;74.3107769423559
44010;0;77.83783783783784
44011;0;72.3404255319149
44012;2;70.95709570957096
44013;64;70.08547008547008
44014;8;72.94493216280927
44016;1;70.51886792452831
44017;0;80.66914498141264
44018;0;100.0
44019;0;60.0
44020;0;95.45454545454545
44021;1;74.03846153846155
44022;1;71.12068965517241
44023;0;83.33333333333334
44024;0;83.87096774193549
44025;11;69.3314955203308
44026;0;73.0
44027;2;78.47222222222221
44028;0;79.53216374269006
44029;2;77.60683760683762
44031;0;60.24096385542169
44032;0;76.47058823529412
44033;3;67.90123456790124
44034;0;72.58064516129032
44035;1;80.3921568627451
44036;0;90.9090909090909
44037;1;64.42953020134227
44038;1;84.15841584158416
44039;1;70.58823529411765
44040;1;80.95238095238095
44041;0;80.0
44042;0;71.9298245614035
44043;0;69.76744186046511
44044;2;79.26829268292683
44045;0;75.27777777777777
44046;0;75.0
44047;0;45.77777777777778
44048;0;90.38461538461539
44049;3;68.75
44050;14;69.80404754256344
44051;10;74.6025591314463
44052;0;72.0
44053;1;84.46601941747572
44054;0;86.31578947368422
44055;0;69.33333333333334
44056;1;73.31838565022422
44059;2;73.13167259786478
44060;0;78.125
44061;1;77.92207792207793
44062;0;64.51612903225806
44063;0;82.53968253968253
44064;0;74.19354838709677
44065;0;60.0
44066;0;72.94117647058823
44067;0;70.75471698113208
44068;2;78.39116719242902
44070;0;89.0909090909091
44071;6;71.62393162393163
44074;2;71.36363636363636
44075;1;79.43925233644859
44076;8;75.49066539013882
44077;0;76.47058823529412
44080;0;71.88612099644128
44082;0;78.57142857142857
44084;1;85.18518518518519
44085;0;59.183673469387756
44086;3;73.65853658536585
44087;0;77.61194029850746
44088;0;95.83333333333334
44089;0;83.6734693877551
44090;0;74.24242424242425
44092;0;75.71428571428571
44093;0;79.48717948717949
