Cod_Muni;Nombre_Muni;Media de la renta por unidad de consumo 2015;Media de la renta por unidad de consumo 2016;Media de la renta por unidad de consumo 2017;Media de la renta por unidad de consumo 2018;Media de la renta por unidad de consumo 2019;Media de la renta por unidad de consumo 2020;Media de la renta por unidad de consumo 2021;Media de la renta por unidad de consumo 2022;Media de la renta por unidad de consumo 2023;Mediana de la renta por unidad de consumo 2015;Mediana de la renta por unidad de consumo 2016;Mediana de la renta por unidad de consumo 2017;Mediana de la renta por unidad de consumo 2018;Mediana de la renta por unidad de consumo 2019;Mediana de la renta por unidad de consumo 2020;Mediana de la renta por unidad de consumo 2021;Mediana de la renta por unidad de consumo 2022;Mediana de la renta por unidad de consumo 2023;Renta bruta media por hogar 2015;Renta bruta media por hogar 2016;Renta bruta media por hogar 2017;Renta bruta media por hogar 2018;Renta bruta media por hogar 2019;Renta bruta media por hogar 2020;Renta bruta media por hogar 2021;Renta bruta media por hogar 2022;Renta bruta media por hogar 2023;Renta bruta media por persona 2015;Renta bruta media por persona 2016;Renta bruta media por persona 2017;Renta bruta media por persona 2018;Renta bruta media por persona 2019;Renta bruta media por persona 2020;Renta bruta media por persona 2021;Renta bruta media por persona 2022;Renta bruta media por persona 2023;Renta neta media por hogar 2015;Renta neta media por hogar 2016;Renta neta media por hogar 2017;Renta neta media por hogar 2018;Renta neta media por hogar 2019;Renta neta media por hogar 2020;Renta neta media por hogar 2021;Renta neta media por hogar 2022;Renta neta media por hogar 2023;Renta neta media por persona 2015;Renta neta media por persona 2016;Renta neta media por persona 2017;Renta neta media por persona 2018;Renta neta media por persona 2019;Renta neta media por persona 2020;Renta neta media por persona 2021;Renta neta media por persona 2022;Renta neta media por persona 2023
01039;Moreda de Álava/Moreda Araba;;;;;;20172.0;20927.0;20460.0;22010.0;;;;;;18900.0;20650.0;19250.0;21350.0;;;;;;35561.0;37172.0;35193.0;38253.0;;;;;;17109.0;17725.0;17258.0;18535.0;28165.0;27790.0;29455.0;28463.0;32728.0;29895.0;31072.0;29867.0;32628.0;12668.0;12687.0;13506.0;12891.0;15356.0;14383.0;14817.0;14646.0;15809.0
01041;Navaridas;;;;;;14754.0;15299.0;14052.0;15573.0;;;;;;12950.0;13650.0;12950.0;13650.0;;;;;;27380.0;28975.0;27627.0;31105.0;;;;;;12102.0;12638.0;11302.0;12787.0;27380.0;26853.0;24012.0;29135.0;28277.0;23941.0;25115.0;24239.0;27026.0;11651.0;11017.0;9485.0;12463.0;12232.0;10582.0;10955.0;9916.0;11111.0
01042;Okondo;;;;;;20293.0;20797.0;21018.0;22638.0;;;;;;19250.0;19250.0;19250.0;21350.0;;;;;;41122.0;42145.0;42981.0;46572.0;;;;;;16129.0;16652.0;16927.0;18249.0;30692.0;31048.0;32685.0;33098.0;34062.0;34579.0;35318.0;35954.0;39103.0;11915.0;12274.0;12820.0;12851.0;13286.0;13563.0;13955.0;14159.0;15323.0
01043;Oyón-Oion;;;;;;16245.0;17272.0;17858.0;20261.75;;;;;;14875.0;15050.0;15225.0;17850.0;;;;;;32975.0;34641.25;35868.5;41445.0;;;;;;12971.5;13762.25;14167.0;16299.75;27423.0;28289.0;27712.0;28044.0;29715.0;28120.5;29513.5;30775.0;35229.0;10718.0;11169.0;10870.0;10956.0;11668.0;11063.75;11727.0;12158.75;13859.5
01044;Peñacerrada-Urizaharra;;;;;;24096.0;24648.0;25193.0;26743.0;;;;;;21700.0;22050.0;24150.0;25550.0;;;;;;43143.0;43101.0;42715.0;46551.0;;;;;;21572.0;21968.0;22697.0;24534.0;32808.0;34235.0;31513.0;35787.0;34554.0;35775.0;36072.0;35415.0;38447.0;16953.0;18025.0;16931.0;18582.0;17936.0;17887.0;18385.0;18818.0;20263.0
01046;Erriberagoitia/Ribera Alta;;;;;;22572.0;24174.0;26104.0;27541.0;;;;;;21350.0;22050.0;23100.0;24850.0;;;;;;44402.0;47509.0;49753.0;52931.0;;;;;;18999.0;20980.0;21985.0;23624.0;33964.0;34865.0;35902.0;35576.0;35974.0;37028.0;38940.0;41500.0;43823.0;14751.0;15458.0;15393.0;15163.0;15483.0;15844.0;17196.0;18338.0;19559.0
01047;Ribera Baja/Erriberabeitia;;;;;;20283.0;21469.0;22926.0;25564.0;;;;;;19250.0;20300.0;21350.0;22750.0;;;;;;44516.0;46652.0;50162.0;56841.0;;;;;;16489.0;17384.0;18532.0;20692.0;35804.0;34032.0;35251.0;37257.0;38201.0;36604.0;38407.0;41358.0;46925.0;13316.0;12480.0;12869.0;13771.0;14065.0;13558.0;14312.0;15279.0;17082.0
01049;Añana;;;;;;23023.0;24761.0;23623.0;25872.0;;;;;;23100.0;24850.0;24150.0;25550.0;;;;;;36575.0;37060.0;36482.0;40162.0;;;;;;19950.0;21856.0;21281.0;23745.0;26353.0;29580.0;28382.0;26084.0;29666.0;31445.0;31580.0;31040.0;34179.0;13922.0;15548.0;14849.0;13878.0;16127.0;17152.0;18624.0;18107.0;20208.0
01051;Agurain/Salvatierra;;;;;;19357.2;19389.6;20650.6;21758.2;;;;;;18410.0;18550.0;19950.0;21070.0;;;;;;37713.4;37877.0;40493.8;42603.8;;;;;;15433.2;15568.8;16593.2;17485.2;29511.0;30235.0;30437.0;30410.0;32180.0;32205.8;32188.4;34475.6;36346.8;12083.0;12374.0;12490.0;12369.0;13034.0;13177.0;13228.0;14124.2;14914.4
01052;Samaniego;;;;;;17737.0;19184.0;17829.0;19528.0;;;;;;17850.0;18900.0;16450.0;18550.0;;;;;;32950.0;34979.0;33240.0;37256.0;;;;;;14537.0;15818.0;14644.0;15701.0;31424.0;31220.0;33320.0;31418.0;36741.0;28008.0;29811.0;28668.0;32098.0;13483.0;13334.0;14518.0;13925.0;15962.0;12357.0;13481.0;12630.0;13527.0
01053;San Millán/Donemiliaga;;;;;;24162.0;25285.0;25941.0;27199.0;;;;;;22050.0;24150.0;24850.0;25550.0;;;;;;47417.0;50628.0;50859.0;53090.0;;;;;;19404.0;20490.0;20901.0;22071.0;35778.0;35864.0;37323.0;36474.0;39193.0;40177.0;42432.0;43007.0;44776.0;14221.0;14467.0;15213.0;14712.0;15766.0;16441.0;17174.0;17674.0;18615.0
01054;Urkabustaiz;;;;;;20916.0;21621.0;22370.0;24326.0;;;;;;19250.0;19950.0;20650.0;23450.0;;;;;;42094.0;43052.0;44713.0;48841.0;;;;;;17100.0;17936.0;18397.0;20241.0;34831.0;34869.0;33446.0;33139.0;35281.0;35179.0;35926.0;37369.0;40668.0;13480.0;13821.0;13460.0;13548.0;14357.0;14291.0;14967.0;15375.0;16854.0
01055;Valdegovía/Gaubea;;;;;;20504.0;21957.0;22518.0;24514.0;;;;;;19250.0;20650.0;20650.0;22750.0;;;;;;35526.0;37943.0;38730.0;42924.0;;;;;;17661.0;18972.0;19693.0;21421.0;28005.0;29030.0;28497.0;28771.0;29956.0;30349.0;32308.0;32878.0;36623.0;13667.0;14325.0;14090.0;14255.0;14948.0;15088.0;16154.0;16717.0;18276.0
01056;Harana/Valle de Arana;;;;;;18885.0;19277.0;19059.0;21389.0;;;;;;17850.0;17850.0;17850.0;19950.0;;;;;;30666.0;31316.0;31058.0;35893.0;;;;;;15740.0;16423.0;16384.0;18376.0;26917.0;26199.0;29696.0;26282.0;28299.0;27078.0;27567.0;27210.0;31533.0;13175.0;13325.0;15043.0;13914.0;14669.0;13899.0;14458.0;14354.0;16144.0
01057;Villabuena de Álava/Eskuernaga;;;;;;16293.0;16911.0;15973.0;18293.0;;;;;;14350.0;16450.0;13650.0;15050.0;;;;;;31121.0;31961.0;30042.0;32574.0;;;;;;12840.0;13289.0;12800.0;14544.0;27781.0;27547.0;29544.0;26145.0;29273.0;27614.0;28345.0;26785.0;29325.0;12178.0;11623.0;12055.0;11041.0;12393.0;11393.0;11786.0;11412.0;13093.0
01058;Legutio;;;;;;23469.0;24317.0;26306.0;27054.0;;;;;;22050.0;22750.0;23450.0;24850.0;;;;;;47482.0;49860.0;53434.0;54675.0;;;;;;19165.0;20219.0;21838.0;22457.0;34357.0;35673.0;35198.0;37955.0;38131.0;39521.0;40823.0;43863.0;45094.0;14132.0;14794.0;14622.0;15769.0;15768.0;15952.0;16554.0;17926.0;18522.0
01059;Vitoria-Gasteiz;;;;;;21893.05202312139;22667.329479768785;23912.73410404624;25837.965317919075;;;;;;20140.173410404623;20811.84971098266;22015.606936416185;23872.832369942196;;;;;;43263.173410404626;44659.05202312139;47135.10982658959;50862.867052023124;;;;;;18354.872832369943;19091.763005780347;20161.52023121387;21777.35838150289;32848.0;33264.0;33632.0;34645.0;36091.0;35897.01734104046;36944.16184971098;39114.69942196532;42252.42196531792;14025.0;14226.0;14367.0;14708.0;15291.0;15247.312138728324;15817.306358381504;16738.06358381503;18111.913294797687
01060;Yécora/Iekora;;;;;;17518.0;17932.0;18685.0;21177.0;;;;;;15050.0;17150.0;16450.0;19250.0;;;;;;34384.0;35551.0;35389.0;42839.0;;;;;;13998.0;14105.0;14580.0;16638.0;28620.0;30205.0;31709.0;34171.0;32726.0;29678.0;30708.0;30987.0;37597.0;11582.0;12297.0;12808.0;13722.0;13141.0;12082.0;12184.0;12767.0;14602.0
01061;Zalduondo;;;;;;25284.0;27312.0;25840.0;28536.0;;;;;;23450.0;24850.0;23450.0;26950.0;;;;;;45935.0;49133.0;46945.0;51091.0;;;;;;21771.0;22929.0;22036.0;24481.0;37395.0;41112.0;37066.0;38548.0;38665.0;38231.0;41488.0;39056.0;42674.0;16509.0;17959.0;16429.0;17484.0;17556.0;18120.0;19361.0;18332.0;20448.0
01062;Zambrana;;;;;;19317.0;20112.0;21632.0;24761.0;;;;;;17850.0;18550.0;19250.0;23450.0;;;;;;36627.0;38373.0;41242.0;47561.0;;;;;;15746.0;16625.0;17842.0;20497.0;30689.0;31993.0;29613.0;31528.0;32528.0;31211.0;32541.0;34997.0;40277.0;12800.0;13591.0;12382.0;13226.0;13605.0;13418.0;14099.0;15141.0;17357.0
01063;Zuia;;;;;;27075.0;28870.0;31376.0;32031.0;;;;;;22750.0;24150.0;26250.0;26950.0;;;;;;58087.0;62008.0;65731.0;67666.0;;;;;;23005.0;24923.0;26498.0;27172.0;44349.0;43594.0;44025.0;44967.0;50529.0;46741.0;49422.0;53167.0;54425.0;16530.0;16474.0;16912.0;17385.0;19914.0;18511.0;19864.0;21433.0;21855.0
01901;Iruña Oka/Iruña de Oca;;;;;;22004.25;22908.75;23831.5;26345.75;;;;;;20650.0;21175.0;22050.0;24150.0;;;;;;45606.25;47411.0;49285.75;55112.5;;;;;;17526.0;18398.0;19170.25;21248.75;33979.0;34892.0;34829.0;35938.0;37639.0;38139.25;39586.25;41269.0;46113.0;12867.0;13394.0;13448.0;13754.0;14433.0;14655.75;15360.75;16051.75;17778.75
01902;Lantarón;;;;;;19705.0;19996.0;21644.0;25740.0;;;;;;17850.0;19950.0;19250.0;22050.0;;;;;;40433.0;41122.0;44327.0;52725.0;;;;;;16262.0;16608.0;17977.0;21707.0;30218.0;32868.0;33674.0;31844.0;32274.0;33833.0;34348.0;37112.0;43856.0;11910.0;13067.0;13732.0;13087.0;13411.0;13607.0;13872.0;15051.0;18055.0
02001;Abengibre;13417.0;14009.0;14176.0;16055.0;16401.0;17387.0;18067.0;19598.0;20666.0;12250.0;12950.0;12950.0;15050.0;15750.0;15050.0;16450.0;17150.0;18200.0;25346.0;26366.0;26307.0;30472.0;30916.0;32384.0;34237.0;37804.0;40010.0;10538.0;11010.0;11096.0;12424.0;12710.0;13391.0;14017.0;15122.0;16478.0;22345.0;23206.0;23007.0;26622.0;27079.0;28234.0;29768.0;32657.0;34249.0;9290.0;9690.0;9704.0;10854.0;11132.0;11675.0;12188.0;13063.0;14105.0
02002;Alatoz;11452.0;11568.0;12341.0;13389.0;13744.0;14101.0;15146.0;15925.0;17008.0;10150.0;10150.0;10150.0;11550.0;11550.0;11550.0;13650.0;15050.0;15750.0;19623.0;19982.0;20861.0;22350.0;23905.0;23574.0;25568.0;27007.0;29229.0;8619.0;8781.0;9431.0;10265.0;10656.0;10982.0;11980.0;12607.0;13765.0;17940.0;18223.0;18889.0;20150.0;21527.0;21179.0;22988.0;24306.0;25953.0;7880.0;8008.0;8540.0;9255.0;9596.0;9866.0;10771.0;11346.0;12222.0
02003;Albacete;16134.420634920634;16609.752;17264.68;17990.91129032258;18812.048387096773;19047.243902439026;19946.564516129034;20904.40322580645;21948.43650793651;14436.111111111111;14893.2;15472.8;16156.451612903225;16952.41935483871;17155.691056910568;18106.854838709678;18914.112903225807;20000.0;33978.944444444445;35084.144;36307.288;37677.895161290326;39361.73387096774;39718.04878048781;41530.6370967742;43537.790322580644;46171.80158730159;12615.587301587302;13087.136;13625.584;14285.564516129032;15039.008064516129;15315.455284552845;16166.483870967742;17069.104838709678;18169.95238095238;28572.801587301587;29331.24;30341.704;31404.387096774193;32676.6935483871;32942.0569105691;34154.95161290323;35721.709677419356;37612.63492063492;10602.492063492064;10933.824;11379.992;11898.540322580646;12478.951612903225;12697.073170731708;13291.701612903225;13999.516129032258;14797.015873015873
02004;Albatana;10708.0;11351.0;11140.0;12371.0;12701.0;13556.0;14587.0;15507.0;15832.0;9450.0;10150.0;10150.0;11550.0;11550.0;12250.0;12950.0;13650.0;14350.0;19045.0;20039.0;20082.0;21874.0;22117.0;23451.0;25123.0;26594.0;27634.0;8322.0;8890.0;8786.0;9700.0;9931.0;10729.0;11203.0;12118.0;12452.0;17361.0;18217.0;18148.0;19665.0;19915.0;20944.0;22482.0;23630.0;24650.0;7587.0;8082.0;7940.0;8721.0;8943.0;9582.0;10026.0;10767.0;11108.0
02005;Alborea;10428.0;10756.0;11649.0;12411.0;13432.0;13040.0;13760.0;14493.0;15150.0;9450.0;9450.0;9450.0;11550.0;11550.0;10850.0;11550.0;12950.0;13650.0;17710.0;18725.0;19567.0;21501.0;23696.0;23573.0;23404.0;25059.0;26500.0;7941.0;8316.0;9375.0;9879.0;10729.0;10809.0;10994.0;11852.0;12632.0;16136.0;17050.0;17721.0;19469.0;21183.0;20968.0;21034.0;22177.0;23178.0;7235.0;7573.0;8491.0;8945.0;9591.0;9614.0;9881.0;10489.0;11049.0
02006;Alcadozo;11035.0;11751.0;11827.0;12932.0;13467.0;13111.0;14235.0;15114.0;16595.0;10150.0;10150.0;10850.0;11550.0;12250.0;12250.0;13650.0;13650.0;14350.0;19255.0;20809.0;20719.0;22909.0;23811.0;22673.0;24997.0;26806.0;30406.0;8144.0;8949.0;8911.0;9893.0;10321.0;10277.0;11251.0;12052.0;13695.0;17604.0;18833.0;18886.0;20711.0;21449.0;20305.0;22410.0;23819.0;26677.0;7446.0;8100.0;8123.0;8944.0;9297.0;9203.0;10086.0;10709.0;12015.0
02007;Alcalá del Júcar;11454.0;11866.0;12011.0;13065.0;13443.0;13803.0;14381.0;15548.0;16317.0;9450.0;9450.0;10150.0;10850.0;12250.0;12250.0;12950.0;13650.0;14350.0;19505.0;20213.0;20048.0;21525.0;22553.0;22380.0;23356.0;25172.0;26309.0;8950.0;9280.0;9469.0;10311.0;10935.0;11249.0;11854.0;12630.0;13714.0;17675.0;18191.0;18009.0;19323.0;20032.0;19990.0;20648.0;22360.0;23178.0;8110.0;8352.0;8506.0;9256.0;9712.0;10047.0;10480.0;11219.0;12081.0
02008;Alcaraz;12094.75;12267.75;12919.0;13809.0;14181.0;14519.0;15448.0;17143.0;17709.0;10675.0;10850.0;11550.0;11550.0;12250.0;12950.0;12950.0;14350.0;15750.0;23410.25;23524.75;24785.0;25608.0;26463.0;26933.0;28484.0;31192.0;32075.0;9193.0;9350.75;9964.0;10660.0;11120.0;11412.0;12229.0;13726.0;14400.0;20621.25;20932.25;21132.0;22479.0;23124.0;23514.0;24758.0;27166.0;27829.0;8096.0;8320.0;8495.0;9358.0;9717.0;9963.0;10630.0;11954.0;12494.0
02009;Almansa;13559.0;14282.695652173914;14674.181818181818;15407.0;16168.863636363636;16033.045454545454;16744.31818181818;17804.68181818182;18804.363636363636;12021.739130434782;12539.130434782608;13045.454545454546;13809.09090909091;14636.363636363636;14381.818181818182;15050.0;16036.363636363636;17054.545454545456;27251.08695652174;28497.391304347828;29276.81818181818;30476.545454545456;31986.863636363636;31349.954545454544;32789.13636363636;34806.63636363636;37035.72727272727;10404.217391304348;10967.173913043478;11321.0;11863.272727272728;12580.954545454546;12423.272727272728;13122.5;14063.181818181818;15073.863636363636;23562.478260869564;24586.695652173912;25140.272727272728;26222.31818181818;27285.227272727272;27024.227272727272;28027.18181818182;29644.18181818182;31386.31818181818;9000.130434782608;9465.869565217392;9726.272727272728;10211.40909090909;10737.40909090909;10712.818181818182;11220.272727272728;11980.681818181818;12777.181818181818
02010;Alpera;11031.8;11113.4;11639.8;12695.4;12967.8;13080.2;14157.0;15082.0;16041.2;10150.0;10150.0;10850.0;11690.0;11970.0;11970.0;12950.0;14350.0;14350.0;20732.2;20950.8;21468.2;23687.8;24151.0;24777.0;26595.8;28139.0;30413.0;8201.8;8375.4;8752.8;9631.4;9769.8;9863.6;10783.4;11421.6;12366.2;18908.4;18980.8;19392.0;21291.2;21714.2;22340.4;23758.0;25158.8;26960.0;7483.6;7593.4;7908.6;8660.6;8788.4;8898.6;9638.6;10216.6;10965.6
02011;Ayna;13928.0;13890.0;14605.0;15015.0;15987.0;16138.0;16516.0;18254.0;19238.0;11550.0;11550.0;12250.0;12950.0;13650.0;13650.0;13650.0;15750.0;17150.0;22349.0;22330.0;23048.0;23604.0;24383.0;24688.0;25681.0;28403.0;30999.0;11354.0;11417.0;12054.0;12596.0;13357.0;13806.0;14287.0;15758.0;16795.0;20035.0;19968.0;20508.0;20969.0;21646.0;21803.0;21553.0;24636.0;26819.0;10179.0;10209.0;10725.0;11190.0;11858.0;12193.0;11990.0;13668.0;14531.0
02012;Balazote;12058.75;12913.0;14120.25;13435.25;16972.0;15999.75;15820.5;17055.5;17729.25;10850.0;11550.0;12250.0;12250.0;13475.0;13825.0;14175.0;15225.0;16275.0;22401.25;24699.75;27266.25;25469.5;31794.75;31348.0;30955.75;33692.25;34956.75;9012.75;9785.0;10876.5;10181.75;12731.0;12452.25;12078.25;13178.5;13917.5;19964.0;21773.25;23718.75;22530.75;28146.25;27066.0;26894.75;29233.0;30124.75;8032.25;8626.0;9461.25;9007.75;11269.5;10753.0;10494.75;11435.5;11994.0
02013;Balsa de Ves;12843.0;13129.0;12482.0;15834.0;16390.0;16696.0;17798.0;18083.0;21387.0;10150.0;10850.0;10150.0;11550.0;13650.0;12950.0;14350.0;14350.0;17850.0;19290.0;19656.0;19292.0;24900.0;25418.0;26152.0;27824.0;28119.0;34583.0;10279.0;10775.0;10289.0;13567.0;13686.0;14414.0;15609.0;16246.0;19400.0;17589.0;17894.0;17517.0;22149.0;22693.0;22859.0;24424.0;24777.0;29350.0;9373.0;9809.0;9342.0;12069.0;12219.0;12599.0;13701.0;14315.0;16465.0
02014;Ballestero, El;12308.0;12720.0;13524.0;14539.0;15961.0;15738.0;16413.0;16914.0;18030.0;10150.0;10850.0;11550.0;12950.0;15050.0;15050.0;15050.0;15750.0;17150.0;20661.0;21303.0;22864.0;25002.0;27154.0;27326.0;29302.0;29420.0;31596.0;9671.0;9979.0;10640.0;11606.0;12819.0;12748.0;13383.0;13701.0;14511.0;18679.0;18079.0;20250.0;21981.0;23843.0;24018.0;25369.0;25620.0;27709.0;8743.0;8469.0;9423.0;10203.0;11256.0;11205.0;11587.0;11931.0;12726.0
02015;Barrax;11298.0;11961.0;12422.0;13185.0;13798.0;14375.0;14920.0;15770.0;17629.0;10150.0;10150.0;10850.0;11550.0;12250.0;12950.0;13650.0;14350.0;15750.0;22534.0;23863.0;24386.0;25907.0;26953.0;28008.0;29559.0;31073.0;35318.0;8259.0;8869.0;9235.0;9871.0;10469.0;10914.0;11508.0;12168.0;13851.0;20297.0;21262.0;21716.0;22952.0;23738.0;24673.0;25666.0;26857.0;30275.0;7439.0;7902.0;8224.0;8745.0;9220.0;9614.0;9992.0;10517.0;11873.0
02016;Bienservida;11237.0;11589.0;12449.0;12363.0;13178.0;12693.0;14425.0;15029.0;16535.0;9450.0;9450.0;10850.0;10500.0;11550.0;10850.0;12950.0;13650.0;15750.0;19814.0;20019.0;21036.0;20626.0;21790.0;21210.0;23511.0;24470.0;27046.0;8869.0;9177.0;9895.0;9930.0;10631.0;10247.0;11755.0;12322.0;13573.0;17910.0;18072.0;18888.0;18531.0;19539.0;19062.0;20993.0;21798.0;24096.0;8017.0;8284.0;8885.0;8921.0;9533.0;9209.0;10497.0;10976.0;12092.0
02017;Bogarra;10174.0;10501.0;11115.0;11284.0;12220.0;12391.0;13331.0;14177.0;15076.0;9450.0;9450.0;10150.0;10850.0;11550.0;10850.0;11550.0;12950.0;13650.0;16363.0;16938.0;17832.0;17609.0;19138.0;19130.0;20416.0;21763.0;23222.0;7913.0;8242.0;8823.0;8983.0;9939.0;10156.0;10985.0;11750.0;12567.0;15352.0;15818.0;16544.0;16380.0;17660.0;17538.0;18669.0;19805.0;21033.0;7424.0;7698.0;8186.0;8356.0;9172.0;9311.0;10045.0;10693.0;11382.0
02018;Bonete;12375.0;12473.0;13100.0;14322.0;14331.0;14617.0;16524.0;17672.0;18341.0;10850.0;10850.0;10850.0;12250.0;12250.0;12950.0;15050.0;15750.0;15750.0;25310.0;25482.0;25914.0;28022.0;27484.0;28578.0;31810.0;34431.0;35564.0;9440.0;9521.0;10179.0;11037.0;11187.0;11560.0;13012.0;14175.0;14837.0;22493.0;22594.0;22793.0;24675.0;24197.0;25171.0;28000.0;29963.0;30695.0;8389.0;8442.0;8953.0;9719.0;9849.0;10182.0;11453.0;12336.0;12805.0
02019;Bonillo, El;11636.4;12001.6;12539.8;13546.6;14066.6;14818.2;15720.6;16745.2;17414.6;10150.0;10360.0;11410.0;12250.0;12950.0;13650.0;14210.0;15050.0;15890.0;22247.0;22811.8;23797.0;25590.8;26246.0;27802.8;29511.0;30782.6;32010.6;8753.0;9094.2;9529.4;10399.4;10825.4;11478.2;12262.4;13128.0;13827.6;20114.2;20540.8;21337.6;22775.4;23423.2;24512.0;25785.2;27048.6;27992.4;7916.0;8192.0;8548.8;9260.4;9667.2;10127.6;10724.4;11543.8;12100.2
02020;Carcelén;11875.0;12002.0;12487.0;13733.0;13755.0;14039.0;14015.0;15327.0;16487.0;10150.0;10150.0;10150.0;11900.0;12250.0;12950.0;12600.0;14350.0;15050.0;20013.0;20919.0;21140.0;22944.0;22862.0;22971.0;23407.0;25098.0;27865.0;9240.0;9363.0;9728.0;10781.0;10805.0;11013.0;11118.0;12342.0;13389.0;18212.0;18837.0;19107.0;20622.0;20599.0;20761.0;21132.0;22463.0;24840.0;8408.0;8431.0;8792.0;9690.0;9735.0;9953.0;10038.0;11046.0;11936.0
02021;Casas de Juan Núñez;11471.0;11870.0;12479.0;13227.0;14083.0;14437.0;14673.0;15436.0;16085.0;10150.0;10850.0;10850.0;11550.0;12950.0;12950.0;12950.0;13650.0;14350.0;20524.0;21420.0;22129.0;23778.0;25102.0;26343.0;26978.0;27940.0;29629.0;8926.0;9360.0;9825.0;10413.0;11135.0;11447.0;11794.0;12439.0;13011.0;18389.0;18896.0;19572.0;21024.0;22142.0;23107.0;23737.0;24545.0;25905.0;7998.0;8257.0;8690.0;9207.0;9822.0;10041.0;10377.0;10927.0;11376.0
02022;Casas de Lázaro;13544.0;14212.0;14982.0;15453.0;15846.0;16209.0;17465.0;18433.0;19424.0;11550.0;12950.0;12950.0;13650.0;14350.0;14350.0;15750.0;17150.0;17150.0;24192.0;24404.0;25729.0;26740.0;27328.0;26852.0;28929.0;29959.0;30964.0;10873.0;11484.0;12231.0;12670.0;12994.0;13098.0;14465.0;16040.0;17368.0;21563.0;21751.0;22856.0;23696.0;24285.0;23839.0;25184.0;26183.0;27162.0;9692.0;10236.0;10865.0;11228.0;11548.0;11629.0;12592.0;14018.0;15235.0
02023;Casas de Ves;11760.0;11808.0;12441.0;14376.0;14722.0;14749.0;15804.0;16573.0;17512.0;9450.0;9800.0;10150.0;12250.0;12950.0;12250.0;14350.0;15050.0;15050.0;19776.0;20130.0;20311.0;23933.0;24619.0;24381.0;26597.0;27762.0;29479.0;9477.0;9714.0;10156.0;11903.0;12113.0;12299.0;13132.0;13705.0;14417.0;17822.0;18009.0;18045.0;21151.0;21811.0;21660.0;23534.0;24320.0;25957.0;8540.0;8690.0;9022.0;10519.0;10731.0;10926.0;11620.0;12006.0;12694.0
02024;Casas-Ibáñez;12258.5;12545.833333333334;13020.666666666666;13904.666666666666;14635.333333333334;14504.166666666666;15450.5;16262.666666666666;17219.5;10266.666666666666;10733.333333333334;11200.0;12016.666666666666;12891.666666666666;12950.0;13766.666666666666;14466.666666666666;15633.333333333334;24311.5;24837.833333333332;25532.333333333332;27426.333333333332;28810.666666666668;28350.166666666668;30232.666666666668;31594.5;33441.833333333336;9355.166666666666;9578.0;9971.333333333334;10699.0;11303.5;11240.166666666666;12111.666666666666;12784.0;13713.666666666666;21415.333333333332;21773.833333333332;22266.666666666668;23901.333333333332;25089.0;24746.666666666668;26081.333333333332;27268.5;28785.5;8240.833333333334;8397.333333333334;8697.166666666666;9325.333333333334;9845.0;9813.166666666666;10451.0;11036.833333333334;11809.833333333334
02025;Caudete;11688.333333333334;12226.666666666666;12629.666666666666;13393.888888888889;14015.555555555555;14330.777777777777;14846.777777777777;15674.777777777777;16351.444444444445;10538.888888888889;11161.111111111111;11550.0;12250.0;12716.666666666666;13027.777777777777;13572.222222222223;14466.666666666666;15438.888888888889;22740.222222222223;23908.666666666668;24737.666666666668;26082.88888888889;27286.333333333332;27552.0;28735.666666666668;30301.222222222223;32337.222222222223;8830.555555555555;9275.555555555555;9676.111111111111;10284.888888888889;10765.0;11001.111111111111;11468.444444444445;12121.666666666666;12851.777777777777;20072.666666666668;21070.222222222223;21666.0;22803.444444444445;23827.666666666668;24058.555555555555;24973.222222222223;26240.11111111111;27849.333333333332;7796.0;8175.444444444444;8476.555555555555;8991.333333333334;9399.222222222223;9606.222222222223;9968.111111111111;10498.555555555555;11069.888888888889
02026;Cenizate;9776.0;10020.0;10483.0;11443.0;12608.0;12832.0;13660.0;14555.0;15864.0;8750.0;8750.0;9450.0;10150.0;10850.0;11550.0;12950.0;13650.0;14350.0;19829.0;20441.0;20467.0;22530.0;25091.0;25216.0;26894.0;28494.0;31461.0;6986.0;7073.0;7369.0;8105.0;9093.0;9216.0;9946.0;10685.0;11822.0;18166.0;18701.0;18598.0;20494.0;22723.0;22698.0;24051.0;25393.0;27868.0;6400.0;6471.0;6696.0;7373.0;8235.0;8296.0;8895.0;9522.0;10472.0
02027;Corral-Rubio;14053.0;14589.0;14475.0;15080.0;15831.0;15846.0;16779.0;17917.0;19694.0;11550.0;12250.0;12250.0;12950.0;13650.0;13650.0;15050.0;15050.0;17850.0;26694.0;28062.0;27060.0;27853.0;28387.0;28360.0;29646.0;33367.0;36486.0;10934.0;11439.0;11398.0;12035.0;12505.0;12646.0;13385.0;14522.0;16104.0;23546.0;24600.0;23729.0;24281.0;24849.0;24801.0;26101.0;29004.0;31596.0;9645.0;10028.0;9995.0;10492.0;10946.0;11059.0;11785.0;12623.0;13946.0
02028;Cotillas;10475.0;10997.0;11489.0;11317.0;12798.0;12770.0;13661.0;14400.0;15519.0;9450.0;9450.0;10150.0;10150.0;10850.0;11550.0;11550.0;12250.0;12250.0;16750.0;17875.0;18552.0;17039.0;19467.0;20155.0;21269.0;22228.0;24689.0;8611.0;8870.0;9203.0;9513.0;10908.0;10707.0;11631.0;12077.0;13340.0;15606.0;16588.0;17106.0;15665.0;17534.0;18308.0;19071.0;20063.0;21945.0;8023.0;8231.0;8485.0;8746.0;9825.0;9726.0;10430.0;10900.0;11857.0
