Código;Distribución de la renta P80/P20;Índice de Gini;Media de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Renta bruta media por hogar;Renta bruta media por persona;Renta neta media por hogar;Renta neta media por persona
31158;6.654407501220703;30.639999389648438;22838.767578125;;;;39265.296875;15599.1181640625
31159;5.971547603607178;29.06999969482422;26285.35546875;;;;42806.640625;18269.599609375
31160;7.0902910232543945;31.559999465942383;26377.0859375;;;;42469.07421875;18339.88671875
31161;7.91748571395874;34.09000015258789;28141.564453125;;;;45589.0234375;19221.705078125
31162;14.579904556274414;42.380001068115234;25202.091796875;;;;37527.81640625;17884.349609375
31163;5.856983661651611;28.739999771118164;21748.3984375;;;;38918.01171875;14507.8984375
31164;8.54274845123291;34.060001373291016;22209.279296875;;;;36252.3671875;15684.697265625
31165;7.843466758728027;31.899999618530273;20780.78125;;;;34560.1640625;14439.853515625
31166;8.516993522644043;34.220001220703125;25671.57421875;;;;40545.80859375;17865.20703125
31167;8.785689353942871;33.2400016784668;22780.865234375;;;;36987.83984375;15455.4248046875
31168;8.516993522644043;34.220001220703125;25671.57421875;;;;40545.80859375;17865.20703125
31169;6.678871154785156;31.06999969482422;19668.119140625;;;;37662.34765625;12855.947265625
31170;14.579904556274414;42.380001068115234;25202.091796875;;;;37527.81640625;17884.349609375
31171;7.083226680755615;32.90999984741211;21860.37890625;;;;36972.2421875;15297.466796875
31172;5.94595193862915;30.260000228881836;29310.419921875;;;;50361.796875;19400.0703125
31173;14.481607437133789;36.279998779296875;18926.513671875;;;;30825.169921875;13206.720703125
31174;7.0902910232543945;31.559999465942383;26377.0859375;;;;42469.07421875;18339.88671875
31175;14.579904556274414;42.380001068115234;25202.091796875;;;;37527.81640625;17884.349609375
31176;6.243633270263672;30.81999969482422;20863.337890625;;;;37546.06640625;13915.673828125
31177;8.516993522644043;34.220001220703125;25671.57421875;;;;40545.80859375;17865.20703125
31178;5.178680419921875;27.290000915527344;19773.96875;;;;35273.56640625;13110.0908203125
31179;9.338354110717773;38.810001373291016;22994.099609375;;;;41664.38671875;16015.5009765625
31180;5.9461750984191895;29.149999618530273;25538.892578125;;;;43599.16015625;17420.802734375
31181;5.343807220458984;29.299999237060547;28677.677734375;;;;42950.9921875;20293.900390625
31182;14.579904556274414;42.380001068115234;25202.091796875;;;;37527.81640625;17884.349609375
31183;5.835452556610107;29.18000030517578;27369.373046875;;;;46458.6796875;18756.294921875
31184;8.516993522644043;34.220001220703125;25671.57421875;;;;40545.80859375;17865.20703125
31185;5.343807220458984;29.299999237060547;28677.677734375;;;;42950.9921875;20293.900390625
31186;5.891018390655518;30.0;28395.27734375;;;;48091.109375;19241.125
31187;6.959866523742676;29.290000915527344;24415.529296875;;;;42606.41796875;16185.84375
31188;5.000504016876221;27.520000457763672;28730.01171875;;;;50794.0625;19156.541015625
31189;5.142423152923584;27.770000457763672;22658.8984375;;;;37651.92578125;15692.583984375
31190;7.0902910232543945;31.559999465942383;26377.0859375;;;;42469.07421875;18339.88671875
31191;5.695943355560303;28.549999237060547;24506.578125;;;;41333.6015625;16579.30078125
31192;5.780632495880127;27.350000381469727;28415.703125;;;;46338.6953125;19637.9609375
31193;4.372531890869141;25.3700008392334;28790.92578125;;;;52079.671875;19187.248046875
31194;5.000504016876221;27.520000457763672;28730.01171875;;;;50794.0625;19156.541015625
31195;5.51780366897583;28.420000076293945;26444.046875;;;;41313.49609375;18281.4375
31196;5.51780366897583;28.420000076293945;26444.046875;;;;41313.49609375;18281.4375
31197;5.780632495880127;27.350000381469727;28415.703125;;;;46338.6953125;19637.9609375
31198;5.343807220458984;29.299999237060547;28677.677734375;;;;42950.9921875;20293.900390625
31199;6.654407501220703;30.639999389648438;22838.767578125;;;;39265.296875;15599.1181640625
31200;6.975250244140625;33.72999954223633;28486.73046875;;;;48161.484375;19446.908203125
31201;7.577179431915283;32.130001068115234;25201.42578125;;;;43351.68359375;17246.5078125
31202;7.317844867706299;32.099998474121094;26434.08984375;;;;47534.58203125;17504.798828125
31203;5.167453289031982;27.610000610351562;24826.72265625;;;;42865.08203125;16873.779296875
31204;8.516993522644043;34.220001220703125;25671.57421875;;;;40545.80859375;17865.20703125
31205;7.5222601890563965;32.880001068115234;23617.869140625;;;;36634.6953125;16489.0625
31206;5.575862407684326;28.18000030517578;22430.68359375;;;;38490.25390625;15210.7001953125
31207;5.780632495880127;27.350000381469727;28415.703125;;;;46338.6953125;19637.9609375
31208;5.881958961486816;29.780000686645508;21992.419921875;;;;40140.0;14602.31640625
31209;8.316422462463379;32.95000076293945;27557.01953125;;;;43314.6796875;19350.125
31210;9.573838233947754;35.220001220703125;27460.08984375;;;;38329.375;20072.81640625
31211;8.557537078857422;32.27000045776367;26883.3984375;;;;42554.2421875;18701.234375
31212;7.700062274932861;32.630001068115234;28745.755859375;;;;45242.4921875;20185.111328125
31213;6.959866523742676;29.290000915527344;24415.529296875;;;;42606.41796875;16185.84375
31214;7.91748571395874;34.09000015258789;28141.564453125;;;;45589.0234375;19221.705078125
31215;6.239441394805908;29.549999237060547;21337.84375;;;;38302.5859375;14210.6435546875
31216;5.099316120147705;27.399999618530273;24959.900390625;;;;43204.53515625;16939.908203125
31217;11.174915313720703;35.560001373291016;24856.994140625;;;;37890.5390625;17530.212890625
31219;14.579904556274414;42.380001068115234;25202.091796875;;;;37527.81640625;17884.349609375
31220;4.736896514892578;26.75;23165.837890625;;;;37446.4140625;16060.9326171875
31221;11.618770599365234;34.43000030517578;22658.685546875;;;;41750.3359375;15036.9267578125
31222;5.343807220458984;29.299999237060547;28677.677734375;;;;42950.9921875;20293.900390625
31223;12.741119384765625;39.88999938964844;18611.580078125;;;;33208.984375;12560.5517578125
31224;10.776350975036621;38.47999954223633;22148.484375;;;;37890.5546875;15398.720703125
31225;14.579904556274414;42.380001068115234;25202.091796875;;;;37527.81640625;17884.349609375
31226;6.983763694763184;29.239999771118164;23553.828125;;;;38748.59765625;16022.626953125
31227;5.244007587432861;27.549999237060547;23728.787109375;;;;40626.0546875;16167.9365234375
31228;5.79359245300293;28.0;25987.328125;;;;47044.2578125;17376.708984375
31229;5.9461750984191895;29.149999618530273;25538.892578125;;;;43599.16015625;17420.802734375
31230;14.579904556274414;42.380001068115234;25202.091796875;;;;37527.81640625;17884.349609375
31231;14.579904556274414;42.380001068115234;25202.091796875;;;;37527.81640625;17884.349609375
31232;7.2169575691223145;32.33000183105469;22016.580078125;;;;39643.55859375;14767.9794921875
31233;8.027170181274414;32.90999984741211;19986.18359375;;;;34549.3203125;13630.5087890625
31234;5.9461750984191895;29.149999618530273;25538.892578125;;;;43599.16015625;17420.802734375
31235;11.174915313720703;35.560001373291016;24856.994140625;;;;37890.5390625;17530.212890625
31236;5.774392604827881;30.829999923706055;30364.38671875;;;;54364.6484375;20278.34765625
31237;6.741777420043945;33.06999969482422;30660.673828125;;;;49848.640625;21054.248046875
31238;5.780632495880127;27.350000381469727;28415.703125;;;;46338.6953125;19637.9609375
31239;7.238039016723633;30.420000076293945;23980.056640625;;;;41415.0390625;15945.8447265625
31240;3.9716765880584717;24.290000915527344;26629.015625;;;;44561.87890625;18385.19140625
31241;8.316422462463379;32.95000076293945;27557.01953125;;;;43314.6796875;19350.125
31242;8.316422462463379;32.95000076293945;27557.01953125;;;;43314.6796875;19350.125
31243;6.741777420043945;33.06999969482422;30660.673828125;;;;49848.640625;21054.248046875
31244;6.959866523742676;29.290000915527344;24415.529296875;;;;42606.41796875;16185.84375
31245;9.573838233947754;35.220001220703125;27460.08984375;;;;38329.375;20072.81640625
31246;5.9461750984191895;29.149999618530273;25538.892578125;;;;43599.16015625;17420.802734375
31247;9.573838233947754;35.220001220703125;27460.08984375;;;;38329.375;20072.81640625
31248;8.557537078857422;32.27000045776367;26883.3984375;;;;42554.2421875;18701.234375
31249;7.359096527099609;34.459999084472656;22784.88671875;;;;40043.10546875;15401.1943359375
31250;5.560868740081787;28.309999465942383;24796.685546875;;;;44802.67578125;16436.140625
31251;12.587103843688965;31.790000915527344;20092.0859375;;;;34230.2890625;13636.70703125
31252;9.573838233947754;35.220001220703125;27460.08984375;;;;38329.375;20072.81640625
31253;4.329992771148682;26.229999542236328;27160.193359375;;;;45256.8046875;18592.15625
31254;7.3360466957092285;34.400001525878906;21066.25390625;;;;38389.2734375;14163.154296875
31255;7.0902910232543945;31.559999465942383;26377.0859375;;;;42469.07421875;18339.88671875
31256;5.51780366897583;28.420000076293945;26444.046875;;;;41313.49609375;18281.4375
31257;6.914660930633545;31.18000030517578;24549.71875;;;;44930.62890625;16375.6279296875
31258;4.67331600189209;25.829999923706055;24767.72265625;;;;44003.234375;16703.4140625
31259;6.231540679931641;27.139999389648438;24709.041015625;;;;44354.24609375;16305.6083984375
31260;8.9769287109375;36.68000030517578;30277.30859375;;;;49933.69921875;20316.318359375
31261;5.167453289031982;27.610000610351562;24826.72265625;;;;42865.08203125;16873.779296875
31262;4.329992771148682;26.229999542236328;27160.193359375;;;;45256.8046875;18592.15625
31263;6.959866523742676;29.290000915527344;24415.529296875;;;;42606.41796875;16185.84375
31264;7.238039016723633;30.420000076293945;23980.056640625;;;;41415.0390625;15945.8447265625
31265;8.516993522644043;34.220001220703125;25671.57421875;;;;40545.80859375;17865.20703125
31901;5.437236785888672;27.719999313354492;25250.427734375;;;;45632.234375;17164.07421875
31902;5.1128249168396;27.329999923706055;25842.208984375;;;;48795.83203125;16468.26953125
31903;4.679775238037109;26.079999923706055;20832.958984375;;;;38451.2421875;13783.048828125
31904;5.8512043952941895;29.670000076293945;21949.69921875;;;;39206.0;14804.1328125
31905;4.253227233886719;24.770000457763672;23215.158203125;;;;41041.6640625;15439.4833984375
31906;4.793493270874023;27.049999237060547;24858.779296875;;;;46923.12890625;15976.2626953125
31907;4.988266944885254;27.1200008392334;27860.078125;;;;50999.68359375;18323.41015625
31908;7.061833381652832;30.559999465942383;23704.650390625;;;;40701.42578125;15712.9658203125
32001;2.5;28.4;21381.0;19250.0;40622.0;17708.0;33872.0;14765.0
32002;2.3;27.2;20274.0;18550.0;37368.0;16822.0;31723.0;14281.0
32003;2.0;24.7;20328.0;19250.0;38652.0;16392.0;33414.0;14171.0
32004;2.7;35.8;12934.0;10850.0;22303.0;10211.0;20456.0;9365.0
32005;2.3;27.2;18938.0;17150.0;32259.0;15346.0;28432.0;13525.0
32006;2.4;28.1;18219.0;17150.0;29395.0;15325.0;25990.0;13550.0
32007;2.2;26.3;18922.0;17850.0;30714.0;15657.0;27199.0;13865.0
32008;2.3;26.3;19958.0;18550.0;40151.0;15979.0;33945.0;13509.0
32009;2.2;27.2;20434.0;18550.0;39539.0;16841.0;32961.0;14040.0
32010;2.5;29.8;18161.0;17150.0;31580.0;14996.0;27720.0;13163.0
32011;2.9;33.0;15223.0;12950.0;25426.0;12794.0;22820.0;11483.0
32012;2.4;27.8;18376.0;17150.0;30127.0;15192.0;26677.0;13452.0
32013;2.7;29.8;15581.0;14350.0;27429.0;12216.0;24504.0;10913.0
32014;2.2;26.9;17364.0;16450.0;28265.0;14245.0;25463.0;12833.0
32015;2.1;26.2;16640.0;15750.0;26527.0;13842.0;23941.0;12492.0
32016;2.1;25.2;18241.0;16450.0;28132.0;14952.0;25516.0;13562.0
32017;2.2;25.8;22391.0;20650.0;41005.0;17990.0;35520.0;15583.0
32018;2.2;27.4;16997.0;15750.0;27171.0;14194.0;24347.0;12719.0
32019;2.6;30.4;17735.0;15750.0;32746.0;14444.0;28154.0;12419.0
32020;2.3;26.5;19124.0;17850.0;32715.0;15723.0;28769.0;13827.0
32021;2.2;25.6;17708.0;16450.0;29812.0;14091.0;26345.0;12452.0
32022;2.4;28.5;18838.0;17150.0;32002.0;15336.0;28141.0;13485.0
32023;2.5;28.2;19908.0;17850.0;33982.0;16581.0;29679.0;14482.0
32024;2.5;29.7;18140.0;16450.0;33594.0;14530.0;29240.0;12647.0
32025;2.4;29.9;19444.0;17850.0;33616.0;16277.0;29146.0;14113.0
32026;2.3;27.2;20881.0;18550.0;36814.0;16866.0;30342.0;13901.0
32027;2.4;27.6;18008.0;16450.0;30183.0;14571.0;26908.0;12990.0
32028;2.2;26.7;16938.0;15750.0;27082.0;13822.0;24484.0;12496.0
32029;2.2;25.2;19110.0;16450.0;32741.0;15467.0;28787.0;13600.0
32030;2.4;29.1;17558.0;16450.0;29895.0;14158.0;26606.0;12600.0
32031;2.3;25.7;19975.0;19250.0;35839.0;16759.0;30921.0;14459.0
32032;2.5;29.2;18279.0;16450.0;34116.0;14792.0;29436.0;12763.0
32033;2.0;25.9;16578.0;15050.0;26187.0;13707.0;23758.0;12436.0
32034;2.2;25.5;18669.0;17150.0;31707.0;15508.0;27606.0;13502.0
32035;2.4;26.8;18726.0;17850.0;30927.0;15189.0;27548.0;13529.0
32036;2.3;27.9;18217.0;16450.0;29017.0;15655.0;25379.0;13693.0
32037;2.1;26.3;20503.0;18550.0;35176.0;16997.0;30449.0;14712.0
32038;2.0;23.3;19319.0;17150.0;32370.0;16512.0;27338.0;13945.0
32039;2.3;25.3;18602.0;17150.0;29254.0;15481.0;26149.0;13838.0
32040;2.4;27.8;17771.0;16800.0;28793.0;14841.0;25499.0;13143.0
32041;2.4;28.6;20590.0;18550.0;32085.0;17631.0;27968.0;15369.0
32042;2.2;27.5;18293.0;17150.0;30504.0;15035.0;27173.0;13393.0
32043;2.4;29.6;19190.0;17150.0;35585.0;16135.0;30349.0;13761.0
32044;2.0;23.6;19897.0;18550.0;34722.0;15787.0;30569.0;13898.0
32045;2.8;29.2;17262.0;16450.0;31081.0;13844.0;27272.0;12147.0
32046;2.2;26.6;17558.0;16450.0;28709.0;14577.0;25522.0;12959.0
32047;2.4;26.9;20301.0;19250.0;36385.0;16544.0;31498.0;14322.0
32048;2.4;29.6;17101.0;15050.0;30644.0;14394.0;26762.0;12571.0
32049;2.4;27.9;18966.0;16450.0;30963.0;16230.0;26862.0;14080.0
32050;2.1;26.1;17333.0;15750.0;29011.0;14048.0;25847.0;12516.0
32051;2.5;29.1;20480.0;18550.0;33193.0;17478.0;28675.0;15099.0
32052;2.2;27.4;19430.0;17850.0;33491.0;16260.0;29068.0;14113.0
32053;2.7;28.1;16572.0;15050.0;30245.0;12861.0;26886.0;11432.0
32054;2.7;31.2;21730.0;19250.0;41528.0;18395.0;34322.0;15203.0
32055;2.4;27.6;20810.0;19250.0;36636.0;16994.0;31866.0;14781.0
32056;2.6;29.6;16721.0;15750.0;28770.0;13426.0;25727.0;12006.0
32057;2.6;29.8;20829.0;19950.0;33195.0;18145.0;28479.0;15568.0
32058;2.2;27.7;23249.0;20650.0;47485.0;19003.0;38757.0;15510.0
32059;2.2;27.5;19626.0;17850.0;32279.0;16536.0;28220.0;14457.0
32060;2.3;26.3;18828.0;17850.0;32887.0;15416.0;28799.0;13500.0
32061;2.2;26.5;19309.0;17850.0;35337.0;15318.0;30892.0;13391.0
32062;2.4;26.8;18445.0;17150.0;31869.0;15037.0;28239.0;13324.0
32063;2.3;25.8;20371.0;18550.0;35249.0;16995.0;30386.0;14651.0
32064;2.2;25.6;19709.0;18550.0;33479.0;16244.0;29370.0;14250.0
32065;2.4;27.2;18908.0;17850.0;33263.0;15673.0;28824.0;13582.0
32066;2.4;31.7;16326.0;14350.0;24388.0;13212.0;22306.0;12084.0
32067;2.4;27.2;19433.0;17850.0;32132.0;15882.0;28458.0;14067.0
32068;2.7;30.6;16279.0;15050.0;26738.0;13426.0;23758.0;11930.0
32069;2.3;27.4;18511.0;17150.0;33766.0;15029.0;29240.0;13014.0
32070;2.3;26.4;18471.0;17150.0;29240.0;15334.0;25903.0;13584.0
32071;2.3;27.4;16500.0;15050.0;27876.0;13423.0;25013.0;12045.0
32072;2.3;27.3;19016.0;17850.0;34391.0;15745.0;29184.0;13361.0
32073;2.2;25.4;20508.0;19250.0;36087.0;16892.0;31240.0;14623.0
32074;2.2;26.3;18272.0;16450.0;31960.0;14946.0;27938.0;13065.0
32075;2.2;26.3;21572.0;19950.0;42060.0;17412.0;35331.0;14626.0
32076;2.4;26.5;19274.0;17850.0;33983.0;15567.0;29918.0;13705.0
32077;2.3;28.6;20822.0;17850.0;36541.0;17072.0;31666.0;14795.0
32078;2.4;30.9;20032.0;17150.0;32482.0;16976.0;28484.0;14886.0
32079;2.3;26.4;20348.0;18550.0;37424.0;16436.0;32457.0;14254.0
32080;2.3;27.1;17574.0;15750.0;27046.0;15551.0;23714.0;13635.0
32081;2.2;26.0;21475.0;20650.0;40166.0;17606.0;34117.0;14955.0
32082;2.2;27.0;16861.0;16100.0;28661.0;13353.0;25823.0;12031.0
32083;2.6;31.5;19273.0;16450.0;29459.0;16671.0;24696.0;13976.0
32084;2.4;28.0;17599.0;16450.0;29070.0;14202.0;25990.0;12697.0
32085;2.8;32.1;17360.0;15750.0;32650.0;14147.0;28160.0;12202.0
32086;2.1;25.4;18925.0;17150.0;32474.0;15387.0;28509.0;13508.0
32087;2.3;27.5;21443.0;19250.0;40243.0;17850.0;34164.0;15154.0
32088;2.2;25.8;19798.0;18550.0;35623.0;15971.0;31098.0;13943.0
32089;2.2;27.2;19492.0;17150.0;31229.0;16459.0;27435.0;14459.0
32090;2.3;28.7;20010.0;17150.0;33711.0;16746.0;28781.0;14297.0
32091;2.1;24.4;17060.0;15750.0;27069.0;13754.0;24689.0;12545.0
32092;2.2;25.2;19278.0;18550.0;32454.0;15809.0;28689.0;13975.0
33001;2.3;25.9;18604.0;17150.0;33681.0;14935.0;29658.0;13151.0
33002;2.2;25.1;21895.0;21350.0;39291.0;18877.0;33006.0;15858.0
33003;2.4;31.6;19374.0;16450.0;32543.0;16052.0;28096.0;13858.0
33004;2.5;28.6;22016.0;19950.0;41677.0;18745.0;34562.0;15545.0
33005;2.1;26.5;20515.0;19250.0;34870.0;17524.0;29781.0;14966.0
33006;2.6;26.9;20179.0;19950.0;34906.0;17116.0;29826.0;14625.0
33007;2.1;24.5;20213.0;18550.0;35300.0;16964.0;30455.0;14635.0
33008;2.3;28.2;17474.0;15750.0;29648.0;14701.0;25659.0;12723.0
33009;2.7;31.3;17998.0;16450.0;31526.0;15015.0;27179.0;12945.0
33010;2.2;25.1;21811.0;20650.0;41080.0;17780.0;35080.0;15184.0
33011;2.1;24.4;21663.0;20650.0;43223.0;17548.0;36658.0;14883.0
33012;2.4;29.7;18914.0;17150.0;35461.0;15476.0;30284.0;13217.0
33013;2.8;37.0;24424.0;17850.0;47454.0;21856.0;36639.0;16875.0
33014;2.2;26.7;22655.0;21350.0;43806.0;19105.0;36314.0;15838.0
33015;2.7;30.0;22541.0;20650.0;37284.0;20435.0;31386.0;17202.0
33016;2.3;28.2;24639.0;22050.0;49103.0;21066.0;39729.0;17045.0
33017;2.2;26.2;21356.0;19250.0;42931.0;17250.0;36055.0;14488.0
33018;2.2;26.7;22845.0;20650.0;48058.0;18501.0;39682.0;15276.0
33019;2.5;28.8;19386.0;17850.0;34000.0;16370.0;28931.0;13929.0
33020;2.4;27.2;20430.0;19250.0;38457.0;17114.0;32278.0;14364.0
33021;2.4;29.1;20694.0;18550.0;37411.0;17428.0;31642.0;14740.0
33022;2.1;24.0;23944.0;22750.0;46294.0;20635.0;38101.0;16983.0
33023;2.1;25.8;21848.0;19950.0;43641.0;17487.0;36719.0;14713.0
33024;2.5;29.9;22898.0;20650.0;43768.0;19705.0;35852.0;16141.0
33025;2.4;28.1;22972.0;20650.0;44108.0;19549.0;36091.0;15996.0
33026;2.4;27.7;20373.0;19250.0;37822.0;16771.0;32213.0;14283.0
33027;2.3;25.7;21908.0;19950.0;38310.0;18981.0;32574.0;16139.0
33028;2.4;24.7;23792.0;23450.0;41111.0;20895.0;34855.0;17716.0
33029;2.6;31.0;17488.0;15750.0;28202.0;15094.0;24539.0;13134.0
33030;2.1;25.8;24174.0;21350.0;47679.0;20248.0;38971.0;16550.0
33031;2.4;27.7;20126.0;19250.0;36485.0;17162.0;30771.0;14474.0
33032;2.2;25.2;21360.0;20650.0;39395.0;18159.0;32980.0;15202.0
33033;2.2;26.1;21563.0;21350.0;39137.0;18469.0;32823.0;15489.0
33034;2.2;26.3;20335.0;18550.0;38964.0;16319.0;33324.0;13957.0
33035;2.3;28.0;23673.0;21350.0;48677.0;19629.0;39614.0;15975.0
33036;2.7;31.0;19605.0;17150.0;36669.0;16586.0;30722.0;13896.0
33037;2.3;26.5;20984.0;20650.0;38248.0;17838.0;32313.0;15070.0
33038;2.3;26.5;23177.0;22050.0;43993.0;19885.0;36298.0;16407.0
33039;2.4;29.2;22096.0;19250.0;38952.0;19384.0;32049.0;15948.0
33040;2.1;26.0;20883.0;19950.0;39415.0;17257.0;33387.0;14617.0
33041;2.3;27.2;22905.0;20650.0;46330.0;19018.0;38074.0;15629.0
33042;2.3;27.6;22623.0;20650.0;44458.0;18978.0;36687.0;15660.0
33043;2.6;30.3;16641.0;15050.0;29227.0;13560.0;25567.0;11862.0
33044;2.7;31.5;24111.0;21350.0;47171.0;20927.0;38153.0;16926.0
33045;2.4;28.1;19734.0;17850.0;36790.0;16277.0;31175.0;13793.0
33046;2.3;26.5;17029.0;15750.0;28515.0;13886.0;25324.0;12332.0
33047;2.2;27.0;17478.0;16450.0;31629.0;14103.0;27336.0;12189.0
33048;2.1;27.0;17418.0;16450.0;25724.0;15086.0;22769.0;13353.0
33049;2.4;29.0;18855.0;17150.0;32832.0;15622.0;28212.0;13424.0
33050;2.9;31.3;18717.0;17150.0;31817.0;16447.0;27256.0;14089.0
33051;2.4;27.6;19353.0;17850.0;35881.0;16041.0;30466.0;13620.0
33052;2.4;28.9;23594.0;21350.0;38885.0;20974.0;32506.0;17533.0
33053;2.7;30.2;22807.0;20650.0;36884.0;20386.0;31135.0;17208.0
33054;2.3;27.0;24790.0;22050.0;49895.0;20352.0;41336.0;16861.0
33055;2.4;27.9;18549.0;17150.0;33862.0;15311.0;28886.0;13061.0
33056;2.4;29.4;19956.0;17850.0;36864.0;17120.0;30653.0;14235.0
33057;3.2;32.4;19980.0;18550.0;39704.0;16827.0;33139.0;14045.0
33058;2.2;25.0;22171.0;22050.0;40201.0;19347.0;33475.0;16110.0
33059;2.3;27.6;19849.0;17850.0;34969.0;16427.0;30085.0;14133.0
33060;2.3;26.2;20139.0;19950.0;35706.0;17371.0;30213.0;14699.0
33061;2.2;27.0;18659.0;17150.0;30512.0;15302.0;27116.0;13598.0
